------+--------------------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File                    Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
   99 |  1     cauchemarhouse.s     99 | Code        | 11 |         |    3 | 00/4011 : AD B3 FB    |                   lda     $FBB3          
  100 |  1     cauchemarhouse.s    100 | Code        | 11 |         |    2 | 00/4014 : C9 06       |                   cmp     #$06           
  101 |  1     cauchemarhouse.s    101 | Code        | 11 |         |    2 | 00/4016 : F0 05       |                   beq     lowerOK        
  102 |  1     cauchemarhouse.s    102 | Empty       | 11 |         |    0 | 00/4018               |                                          
  103 |  1     cauchemarhouse.s    103 | Code        | 11 |         |    2 | 00/4018 : A9 80       |                   lda     #$80           ; OCPY UPPERCASE
  104 |  1     cauchemarhouse.s    104 | Code        | 11 |         |    3 | 00/401A : 8D D9 49    |                   sta     fgCASE         
  105 |  1     cauchemarhouse.s    105 | Empty       | 11 |         |    0 | 00/401D               | lowerOK                                  
  106 |  1     cauchemarhouse.s    106 | Empty       | 11 |         |    0 | 00/401D               |                                          
  107 |  1     cauchemarhouse.s    107 | Comment     | 11 |         |    0 | 00/401D               | *--------
  108 |  1     cauchemarhouse.s    108 | Empty       | 11 |         |    0 | 00/401D               |                                          
  109 |  1     cauchemarhouse.s    109 | Code        | 11 |         |    3 | 00/401D : 20 10 49    |                   jsr     introPIC       ; la picture GR
  110 |  1     cauchemarhouse.s    110 | Code        | 11 |         |    3 | 00/4020 : 20 03 49    |                   jsr     _51000         ; le disclaimer
  111 |  1     cauchemarhouse.s    111 | Code        | 11 |         |    3 | 00/4023 : 20 E3 48    |                   jsr     _40000         ; les instructions
  112 |  1     cauchemarhouse.s    112 | Empty       | 11 |         |    0 | 00/4026               |                                          
  113 |  1     cauchemarhouse.s    113 | Empty       | 11 |         |    0 | 00/4026               | REPLAY                                   
  114 |  1     cauchemarhouse.s    114 | Code        | 11 |         |    3 | 00/4026 : 20 77 48    |                   jsr     initALL        
  115 |  1     cauchemarhouse.s    115 | Code        | 11 |         |    3 | 00/4029 : 20 58 FC    |                   jsr     {$FC58}        
  116 |  1     cauchemarhouse.s    116 | Empty       | 11 |         |    0 | 00/402C               |                                          
  117 |  1     cauchemarhouse.s    117 | Comment     | 11 |         |    0 | 00/402C               | *-----------------------------------
  118 |  1     cauchemarhouse.s    118 | Comment     | 11 |         |    0 | 00/402C               | * DU BASIC A L'ASSEMBLEUR (BEURK)
  119 |  1     cauchemarhouse.s    119 | Comment     | 11 |         |    0 | 00/402C               | *-----------------------------------
  120 |  1     cauchemarhouse.s    120 | Empty       | 11 |         |    0 | 00/402C               |                                          
  121 |  1     cauchemarhouse.s    121 | Code        | 11 |         |    2 | 00/402C : A2 02       | _100              ldx     #2             
  122 |  1     cauchemarhouse.s    122 | Code        | 11 |         |    3 | 00/402E : BD C3 51    |                   lda     S,x            
  123 |  1     cauchemarhouse.s    123 | Code        | 11 |         |    2 | 00/4031 : F0 2B       |                   beq     _200           
  124 |  1     cauchemarhouse.s    124 | Empty       | 11 |         |    0 | 00/4033               |                                          
  125 |  1     cauchemarhouse.s    125 | Code        | 11 |         |    2 | 00/4033 : A2 02       | _110              ldx     #2             
  126 |  1     cauchemarhouse.s    126 | Code        | 11 |         |    3 | 00/4035 : BD BD 51    |                   lda     C,x            
  127 |  1     cauchemarhouse.s    127 | Code        | 11 |         |    2 | 00/4038 : 30 05       |                   bmi     _120           
  128 |  1     cauchemarhouse.s    128 | Code        | 11 |         |    2 | 00/403A : F0 03       |                   beq     _120           
  129 |  1     cauchemarhouse.s    129 | Code        | 11 |         |    3 | 00/403C : DE BD 51    |                   dec     C,x            
  130 |  1     cauchemarhouse.s    130 | Empty       | 11 |         |    0 | 00/403F               |                                          
  131 |  1     cauchemarhouse.s    131 | Code        | 11 |         |    2 | 00/403F : A2 03       | _120              ldx     #3             
  132 |  1     cauchemarhouse.s    132 | Code        | 11 |         |    3 | 00/4041 : BD C3 51    |                   lda     S,x            
  133 |  1     cauchemarhouse.s    133 | Code        | 11 |         |    2 | 00/4044 : C9 01       |                   cmp     #1             
  134 |  1     cauchemarhouse.s    134 | Code        | 11 |         |    2 | 00/4046 : B0 16       |                   bcs     _200           
  135 |  1     cauchemarhouse.s    135 | Empty       | 11 |         |    0 | 00/4048               |                                          
  136 |  1     cauchemarhouse.s    136 | Macro       | 11 |         |    0 | 00/4048               |                   @print  #strILFAITNOIR 
  137 |  1     cauchemarhouse.s    136 | Code        | 11 |         |    2 | 00/4048 : A2 60       |                   ldx     #>#strILFAITNOIR
  138 |  1     cauchemarhouse.s    136 | Code        | 11 |         |    2 | 00/404A : A0 68       |                   ldy     #<#strILFAITNOIR
  139 |  1     cauchemarhouse.s    136 | Code        | 11 |         |    3 | 00/404C : 20 B7 49    |                   jsr     printCSTRING   
  140 |  1     cauchemarhouse.s    137 | Empty       | 11 |         |    0 | 00/404F               |                                          
  141 |  1     cauchemarhouse.s    138 | Code        | 11 |         |    2 | 00/404F : A2 03       |                   ldx     #3             
  142 |  1     cauchemarhouse.s    139 | Code        | 11 |         |    3 | 00/4051 : BD BD 51    |                   lda     C,x            
  143 |  1     cauchemarhouse.s    140 | Code        | 11 |         |    2 | 00/4054 : 30 05       |                   bmi     _150           
  144 |  1     cauchemarhouse.s    141 | Code        | 11 |         |    2 | 00/4056 : F0 03       |                   beq     _150           
  145 |  1     cauchemarhouse.s    142 | Code        | 11 |         |    3 | 00/4058 : DE BD 51    |                   dec     C,x            
  146 |  1     cauchemarhouse.s    143 | Empty       | 11 |         |    0 | 00/405B               |                                          
  147 |  1     cauchemarhouse.s    144 | Code        | 11 |         |    3 | 00/405B : 4C D8 40    | _150              jmp     _1000          
  148 |  1     cauchemarhouse.s    145 | Empty       | 11 |         |    0 | 00/405E               |                                          
  149 |  1     cauchemarhouse.s    146 | Comment     | 11 |         |    0 | 00/405E               | *-----------------------------------
  150 |  1     cauchemarhouse.s    147 | Comment     | 11 |         |    0 | 00/405E               | * 200 - description salle
  151 |  1     cauchemarhouse.s    148 | Comment     | 11 |         |    0 | 00/405E               | *-----------------------------------
  152 |  1     cauchemarhouse.s    149 | Empty       | 11 |         |    0 | 00/405E               |                                          
  153 |  1     cauchemarhouse.s    150 | Macro       | 11 |         |    0 | 00/405E               | _200              @print  #strRETURN     
  154 |  1     cauchemarhouse.s    150 | Code        | 11 |         |    2 | 00/405E : A2 60       |                   ldx     #>#strRETURN   
  155 |  1     cauchemarhouse.s    150 | Code        | 11 |         |    2 | 00/4060 : A0 B9       |                   ldy     #<#strRETURN   
  156 |  1     cauchemarhouse.s    150 | Code        | 11 |         |    3 | 00/4062 : 20 B7 49    |                   jsr     printCSTRING   
  157 |  1     cauchemarhouse.s    151 | Empty       | 11 |         |    0 | 00/4065               |                                          
  158 |  1     cauchemarhouse.s    152 | Code        | 11 |         |    3 | 00/4065 : AD B7 51    |                   lda     SALLE          
  159 |  1     cauchemarhouse.s    153 | Code        | 11 |         |    1 | 00/4068 : 0A          |                   asl                    
  160 |  1     cauchemarhouse.s    154 | Code        | 11 |         |    1 | 00/4069 : AA          |                   tax                    
  161 |  1     cauchemarhouse.s    155 | Code        | 11 |         |    3 | 00/406A : BD 25 48    |                   lda     tbl8000,x      
  162 |  1     cauchemarhouse.s    156 | Code        | 11 |         |    3 | 00/406D : 8D 77 40    |                   sta     _222+1         
  163 |  1     cauchemarhouse.s    157 | Code        | 11 |         |    3 | 00/4070 : BD 26 48    |                   lda     tbl8000+1,x    
  164 |  1     cauchemarhouse.s    158 | Code        | 11 |         |    3 | 00/4073 : 8D 78 40    |                   sta     _222+2         
  165 |  1     cauchemarhouse.s    159 | Empty       | 11 |         |    0 | 00/4076               |                                          
  166 |  1     cauchemarhouse.s    160 | Code        | 11 |         |    3 | 00/4076 : 20 BD BD    | _222              jsr     $bdbd          
  167 |  1     cauchemarhouse.s    161 | Empty       | 11 |         |    0 | 00/4079               |                                          
  168 |  1     cauchemarhouse.s    162 | Code        | 11 |         |    2 | 00/4079 : A9 00       | _300              lda     #0             
  169 |  1     cauchemarhouse.s    163 | Code        | 11 |         |    3 | 00/407B : 8D AE 51    |                   sta     H              
  170 |  1     cauchemarhouse.s    164 | Code        | 11 |         |    3 | 00/407E : 8D AF 51    |                   sta     HH             ; for comma
  171 |  1     cauchemarhouse.s    165 | Code        | 11 |         |    2 | 00/4081 : A9 01       |                   lda     #1             
  172 |  1     cauchemarhouse.s    166 | Code        | 11 |         |    3 | 00/4083 : 8D B9 51    |                   sta     X              
  173 |  1     cauchemarhouse.s    167 | Empty       | 11 |         |    0 | 00/4086               |                                          
  174 |  1     cauchemarhouse.s    168 | Code        | 11 |         |    3 | 00/4086 : AE B9 51    | _310              ldx     X              
  175 |  1     cauchemarhouse.s    169 | Code        | 11 |         |    3 | 00/4089 : BD B7 4B    |                   lda     O,x            
  176 |  1     cauchemarhouse.s    170 | Code        | 11 |         |    3 | 00/408C : CD B7 51    |                   cmp     SALLE          
  177 |  1     cauchemarhouse.s    171 | Code        | 11 |         |    2 | 00/408F : D0 34       |                   bne     _500           
  178 |  1     cauchemarhouse.s    172 | Empty       | 11 |         |    0 | 00/4091               |                                          
  179 |  1     cauchemarhouse.s    173 | Code        | 11 |         |    3 | 00/4091 : AD AE 51    |                   lda     H              
  180 |  1     cauchemarhouse.s    174 | Code        | 11 |         |    2 | 00/4094 : D0 0A       |                   bne     _350           
  181 |  1     cauchemarhouse.s    175 | Empty       | 11 |         |    0 | 00/4096               |                                          
  182 |  1     cauchemarhouse.s    176 | Macro       | 11 |         |    0 | 00/4096               |                   @print  #strILYA       
  183 |  1     cauchemarhouse.s    176 | Code        | 11 |         |    2 | 00/4096 : A2 60       |                   ldx     #>#strILYA     
  184 |  1     cauchemarhouse.s    176 | Code        | 11 |         |    2 | 00/4098 : A0 A1       |                   ldy     #<#strILYA     
  185 |  1     cauchemarhouse.s    176 | Code        | 11 |         |    3 | 00/409A : 20 B7 49    |                   jsr     printCSTRING   
  186 |  1     cauchemarhouse.s    177 | Empty       | 11 |         |    0 | 00/409D               |                                          
  187 |  1     cauchemarhouse.s    178 | Code        | 11 |         |    3 | 00/409D : EE AE 51    |                   inc     H              
  188 |  1     cauchemarhouse.s    179 | Empty       | 11 |         |    0 | 00/40A0               |                                          
  189 |  1     cauchemarhouse.s    180 | Code        | 11 |         |    3 | 00/40A0 : AD AF 51    | _350              lda     HH             
  190 |  1     cauchemarhouse.s    181 | Code        | 11 |         |    2 | 00/40A3 : F0 07       |                   beq     _400           
  191 |  1     cauchemarhouse.s    182 | Empty       | 11 |         |    0 | 00/40A5               |                                          
  192 |  1     cauchemarhouse.s    183 | Macro       | 11 |         |    0 | 00/40A5               |                   @print  #strCOMMA      
  193 |  1     cauchemarhouse.s    183 | Code        | 11 |         |    2 | 00/40A5 : A2 60       |                   ldx     #>#strCOMMA    
  194 |  1     cauchemarhouse.s    183 | Code        | 11 |         |    2 | 00/40A7 : A0 B5       |                   ldy     #<#strCOMMA    
  195 |  1     cauchemarhouse.s    183 | Code        | 11 |         |    3 | 00/40A9 : 20 B7 49    |                   jsr     printCSTRING   
  196 |  1     cauchemarhouse.s    184 | Empty       | 11 |         |    0 | 00/40AC               |                                          
  197 |  1     cauchemarhouse.s    185 | Macro       | 11 |         |    0 | 00/40AC               | _400              @print  #strSPACE      
  198 |  1     cauchemarhouse.s    185 | Code        | 11 |         |    2 | 00/40AC : A2 60       |                   ldx     #>#strSPACE    
  199 |  1     cauchemarhouse.s    185 | Code        | 11 |         |    2 | 00/40AE : A0 B7       |                   ldy     #<#strSPACE    
  200 |  1     cauchemarhouse.s    185 | Code        | 11 |         |    3 | 00/40B0 : 20 B7 49    |                   jsr     printCSTRING   
  201 |  1     cauchemarhouse.s    186 | Code        | 11 |         |    3 | 00/40B3 : AD B9 51    |                   lda     X              
  202 |  1     cauchemarhouse.s    187 | Code        | 11 |         |    1 | 00/40B6 : 0A          |                   asl                    
  203 |  1     cauchemarhouse.s    188 | Code        | 11 |         |    1 | 00/40B7 : AA          |                   tax                    
  204 |  1     cauchemarhouse.s    189 | Code        | 11 |         |    3 | 00/40B8 : BC DE 4B    |                   ldy     tblO$,x        
  205 |  1     cauchemarhouse.s    190 | Code        | 11 |         |    3 | 00/40BB : BD DF 4B    |                   lda     tblO$+1,x      
  206 |  1     cauchemarhouse.s    191 | Code        | 11 |         |    1 | 00/40BE : AA          |                   tax                    
  207 |  1     cauchemarhouse.s    192 | Code        | 11 |         |    3 | 00/40BF : 20 B7 49    |                   jsr     printCSTRING   
  208 |  1     cauchemarhouse.s    193 | Empty       | 11 |         |    0 | 00/40C2               |                                          
  209 |  1     cauchemarhouse.s    194 | Code        | 11 |         |    3 | 00/40C2 : EE AF 51    |                   inc     HH             
  210 |  1     cauchemarhouse.s    195 | Empty       | 11 |         |    0 | 00/40C5               |                                          
  211 |  1     cauchemarhouse.s    196 | Code        | 11 |         |    3 | 00/40C5 : EE B9 51    | _500              inc     X              
  212 |  1     cauchemarhouse.s    197 | Code        | 11 |         |    3 | 00/40C8 : AD B9 51    |                   lda     X              
  213 |  1     cauchemarhouse.s    198 | Code        | 11 |         |    2 | 00/40CB : C9 0C       |                   cmp     #{12}          ; la constante 25
  214 |  1     cauchemarhouse.s    199 | Code        | 11 |         |    2 | 00/40CD : 90 B7       |                   bcc     _310           
  215 |  1     cauchemarhouse.s    200 | Code        | 11 |         |    2 | 00/40CF : F0 B5       |                   beq     _310           
  216 |  1     cauchemarhouse.s    201 | Empty       | 11 |         |    0 | 00/40D1               |                                          
  217 |  1     cauchemarhouse.s    202 | Macro       | 11 |         |    0 | 00/40D1               |                   @print  #strRETURN     
  218 |  1     cauchemarhouse.s    202 | Code        | 11 |         |    2 | 00/40D1 : A2 60       |                   ldx     #>#strRETURN   
  219 |  1     cauchemarhouse.s    202 | Code        | 11 |         |    2 | 00/40D3 : A0 B9       |                   ldy     #<#strRETURN   
  220 |  1     cauchemarhouse.s    202 | Code        | 11 |         |    3 | 00/40D5 : 20 B7 49    |                   jsr     printCSTRING   
  221 |  1     cauchemarhouse.s    203 | Empty       | 11 |         |    0 | 00/40D8               |                                          
  222 |  1     cauchemarhouse.s    204 | Comment     | 11 |         |    0 | 00/40D8               | *-----------------------------------
  223 |  1     cauchemarhouse.s    205 | Comment     | 11 |         |    0 | 00/40D8               | * 1000 - ACCEPTATION COMMANDE
  224 |  1     cauchemarhouse.s    206 | Comment     | 11 |         |    0 | 00/40D8               | *-----------------------------------
  225 |  1     cauchemarhouse.s    207 | Empty       | 11 |         |    0 | 00/40D8               |                                          
  226 |  1     cauchemarhouse.s    208 | Code        | 11 |         |    2 | 00/40D8 : A9 01       | _1000             lda     #1             
  227 |  1     cauchemarhouse.s    209 | Code        | 11 |         |    3 | 00/40DA : 8D B8 51    |                   sta     T              
  228 |  1     cauchemarhouse.s    210 | Code        | 11 |         |    3 | 00/40DD : 4C 64 41    |                   jmp     _2000          
  229 |  1     cauchemarhouse.s    211 | Empty       | 11 |         |    0 | 00/40E0               |                                          
  230 |  1     cauchemarhouse.s    212 | Code        | 11 |         |    2 | 00/40E0 : A2 01       | _1100             ldx     #1             
  231 |  1     cauchemarhouse.s    213 | Code        | 11 |         |    3 | 00/40E2 : BD BD 51    |                   lda     C,x            
  232 |  1     cauchemarhouse.s    214 | Code        | 11 |         |    2 | 00/40E5 : 30 05       |                   bmi     _1110          
  233 |  1     cauchemarhouse.s    215 | Code        | 11 |         |    2 | 00/40E7 : F0 03       |                   beq     _1110          
  234 |  1     cauchemarhouse.s    216 | Code        | 11 |         |    3 | 00/40E9 : DE BD 51    |                   dec     C,x            
  235 |  1     cauchemarhouse.s    217 | Empty       | 11 |         |    0 | 00/40EC               |                                          
  236 |  1     cauchemarhouse.s    218 | Code        | 11 |         |    2 | 00/40EC : A2 04       | _1110             ldx     #4             
  237 |  1     cauchemarhouse.s    219 | Code        | 11 |         |    3 | 00/40EE : BD BD 51    |                   lda     C,x            
  238 |  1     cauchemarhouse.s    220 | Code        | 11 |         |    2 | 00/40F1 : 30 05       |                   bmi     _1120          
  239 |  1     cauchemarhouse.s    221 | Code        | 11 |         |    2 | 00/40F3 : F0 03       |                   beq     _1120          
  240 |  1     cauchemarhouse.s    222 | Code        | 11 |         |    3 | 00/40F5 : DE BD 51    |                   dec     C,x            
  241 |  1     cauchemarhouse.s    223 | Empty       | 11 |         |    0 | 00/40F8               |                                          
  242 |  1     cauchemarhouse.s    224 | Macro       | 11 |         |    0 | 00/40F8               | _1120             @print  #strCOMMANDE   
  243 |  1     cauchemarhouse.s    224 | Code        | 11 |         |    2 | 00/40F8 : A2 60       |                   ldx     #>#strCOMMANDE 
  244 |  1     cauchemarhouse.s    224 | Code        | 11 |         |    2 | 00/40FA : A0 BB       |                   ldy     #<#strCOMMANDE 
