------+----------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File          Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
   95 |  1 PROGRAMA.S     83 | Code        | 00 |         |    3 | 00/0064 : 69 00 01    |             ADC   #$0100         
   96 |  1 PROGRAMA.S     84 | Code        | 00 |  2      |    3 | 00/0067 : 8D 44 1A    |             STA   L1A13          
   97 |  1 PROGRAMA.S     85 | Code        | 00 |         |    1 | 00/006A : 98          |             TYA                  
   98 |  1 PROGRAMA.S     86 | Code        | 00 |         |    1 | 00/006B : 48          |             PHA                  
   99 |  1 PROGRAMA.S     87 | Code        | 00 |         |    3 | 00/006C : F4 01 00    |             PEA   $0001          
  100 |  1 PROGRAMA.S     88 | Code        | 00 |         |    3 | 00/006F : F4 00 00    |             PEA   $0000          
  101 |  1 PROGRAMA.S     89 | Code        | 00 |         |    3 | 00/0072 : F4 40 01    |             PEA   $0140          
  102 |  1 PROGRAMA.S     90 | Code        | 00 |         |    3 | 00/0075 : F4 00 00    |             PEA   $0000          
  103 |  1 PROGRAMA.S     91 | Code        | 00 |         |    3 | 00/0078 : F4 C8 00    |             PEA   $00C8          
  104 |  1 PROGRAMA.S     92 | Code        | 00 |  2      |    3 | 00/007B : AD 40 1A    |             LDA   L1A0F          
  105 |  1 PROGRAMA.S     93 | Code        | 00 |         |    1 | 00/007E : 48          |             PHA                  
  106 |  1 PROGRAMA.S     94 | Macro       | 00 |         |    0 | 00/007F               |             _EMStartUp                 
  108 |  1 PROGRAMA.S     94 | Code        | 00 |         |    3 | 00/007F : A2 06 02    |             LDX   #$206          ; load tool call #
  109 |  1 PROGRAMA.S     94 | Code        | 00 |         |    4 | 00/0082 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  110 |  1 PROGRAMA.S     95 | Code        | 00 |  2      |    3 | 00/0086 : 20 92 1F    |             JSR   L1F28          
  111 |  1 PROGRAMA.S     96 | Code        | 00 |         |    4 | 00/0089 : AF 29 00 00 |             LDAL  $000029        
  112 |  1 PROGRAMA.S     97 | Code        | 00 |         |    3 | 00/008D : 29 00 FF    |             AND   #$FF00         
  113 |  1 PROGRAMA.S     98 | Code        | 00 |         |    3 | 00/0090 : 09 01 00    |             ORA   #$0001         
  114 |  1 PROGRAMA.S     99 | Code        | 00 |         |    4 | 00/0093 : 8F 29 C0 E0 |             STAL  $E0C029        
  115 |  1 PROGRAMA.S    100 | Code        | 00 |  2      |    3 | 00/0097 : AC 44 1A    |             LDY   L1A13          
  116 |  1 PROGRAMA.S    101 | Code        | 00 |         |    1 | 00/009A : 98          |             TYA                  
  117 |  1 PROGRAMA.S    102 | Code        | 00 |         |    1 | 00/009B : 18          |             CLC                  
  118 |  1 PROGRAMA.S    103 | Code        | 00 |         |    3 | 00/009C : 69 00 03    |             ADC   #$0300         
  119 |  1 PROGRAMA.S    104 | Code        | 00 |  2      |    3 | 00/009F : 8D 44 1A    |             STA   L1A13          
  120 |  1 PROGRAMA.S    105 | Code        | 00 |         |    1 | 00/00A2 : 98          |             TYA                  
  121 |  1 PROGRAMA.S    106 | Code        | 00 |         |    1 | 00/00A3 : 48          |             PHA                  
  122 |  1 PROGRAMA.S    107 | Code        | 00 |         |    3 | 00/00A4 : F4 00 00    |             PEA   $0000          
  123 |  1 PROGRAMA.S    108 | Code        | 00 |         |    3 | 00/00A7 : F4 00 00    |             PEA   $0000          
  124 |  1 PROGRAMA.S    109 | Code        | 00 |  2      |    3 | 00/00AA : AD 40 1A    |             LDA   L1A0F          
  125 |  1 PROGRAMA.S    110 | Code        | 00 |         |    1 | 00/00AD : 48          |             PHA                  
  126 |  1 PROGRAMA.S    111 | Macro       | 00 |         |    0 | 00/00AE               |             _QDStartUp                 
  128 |  1 PROGRAMA.S    111 | Code        | 00 |         |    3 | 00/00AE : A2 04 02    |             LDX   #$204          ; load tool call #
  129 |  1 PROGRAMA.S    111 | Code        | 00 |         |    4 | 00/00B1 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  130 |  1 PROGRAMA.S    112 | Code        | 00 |  2      |    3 | 00/00B5 : 20 92 1F    |             JSR   L1F28          
  131 |  1 PROGRAMA.S    113 | Code        | 00 |  2      |    3 | 00/00B8 : 4C BD 00    |             JMP   L00BD          
  132 |  1 PROGRAMA.S    114 | Empty       | 00 |         |    0 | 00/00BB               |                                  
  133 |  1 PROGRAMA.S    115 | Data        | 00 |         |    2 | 00/00BB : 00 00       | L00BB       DW    $0000          
  134 |  1 PROGRAMA.S    116 | Code        | 00 |         |    4 | 00/00BD : AF 34 C0 E0 | L00BD       LDAL  $E0C034        
  135 |  1 PROGRAMA.S    117 | Code        | 00 |         |    3 | 00/00C1 : 29 F0 FF    |             AND   #$FFF0         
  136 |  1 PROGRAMA.S    118 | Code        | 00 |         |    3 | 00/00C4 : 09 00 00    |             ORA   #$0000         
  137 |  1 PROGRAMA.S    119 | Code        | 00 |         |    4 | 00/00C7 : 8F 34 C0 E0 |             STAL  $E0C034        
  138 |  1 PROGRAMA.S    120 | Code        | 00 |         |    3 | 00/00CB : A9 00 00    |             LDA   #$0000         
  139 |  1 PROGRAMA.S    121 | Code        | 00 |  2      |    3 | 00/00CE : 8D BB 00    |             STA   L00BB          
  140 |  1 PROGRAMA.S    122 | Code        | 00 |         |    1 | 00/00D1 : 0A          |             ASL                  
  141 |  1 PROGRAMA.S    123 | Code        | 00 |         |    1 | 00/00D2 : 0A          |             ASL                  
  142 |  1 PROGRAMA.S    124 | Code        | 00 |         |    1 | 00/00D3 : 0A          |             ASL                  
  143 |  1 PROGRAMA.S    125 | Code        | 00 |         |    1 | 00/00D4 : 0A          |             ASL                  
  144 |  1 PROGRAMA.S    126 | Code        | 00 |  2      |    3 | 00/00D5 : 0D BB 00    |             ORA   L00BB          
  145 |  1 PROGRAMA.S    127 | Code        | 00 |  2      |    3 | 00/00D8 : 8D BB 00    |             STA   L00BB          
  146 |  1 PROGRAMA.S    128 | Code        | 00 |         |    4 | 00/00DB : AF 22 C0 E0 |             LDAL  $E0C022        
  147 |  1 PROGRAMA.S    129 | Code        | 00 |         |    3 | 00/00DF : 29 00 FF    |             AND   #$FF00         
  148 |  1 PROGRAMA.S    130 | Code        | 00 |  2      |    3 | 00/00E2 : 0D BB 00    |             ORA   L00BB          
  149 |  1 PROGRAMA.S    131 | Code        | 00 |         |    4 | 00/00E5 : 8F 22 C0 E0 |             STAL  $E0C022        
  150 |  1 PROGRAMA.S    132 | Code        | 00 |  2      |    3 | 00/00E9 : 20 B1 21    |             JSR   L2147          
  151 |  1 PROGRAMA.S    133 | Macro       | 00 |         |    0 | 00/00EC               |             _PenNormal                 
  153 |  1 PROGRAMA.S    133 | Code        | 00 |         |    3 | 00/00EC : A2 04 36    |             LDX   #$3604         ; load tool call #
  154 |  1 PROGRAMA.S    133 | Code        | 00 |         |    4 | 00/00EF : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  155 |  1 PROGRAMA.S    134 | Code        | 00 |         |    3 | 00/00F3 : F4 00 00    |             PEA   $0000          
  156 |  1 PROGRAMA.S    135 | Macro       | 00 |         |    0 | 00/00F6               |             _SetFontFlags                 
  158 |  1 PROGRAMA.S    135 | Code        | 00 |         |    3 | 00/00F6 : A2 04 98    |             LDX   #$9804         ; load tool call #
  159 |  1 PROGRAMA.S    135 | Code        | 00 |         |    4 | 00/00F9 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  160 |  1 PROGRAMA.S    136 | Code        | 00 |         |    3 | 00/00FD : F4 04 00    |             PEA   $0004          
  161 |  1 PROGRAMA.S    137 | Macro       | 00 |         |    0 | 00/0100               |             _SetTextMode                 
  163 |  1 PROGRAMA.S    137 | Code        | 00 |         |    3 | 00/0100 : A2 04 9C    |             LDX   #$9C04         ; load tool call #
  164 |  1 PROGRAMA.S    137 | Code        | 00 |         |    4 | 00/0103 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  165 |  1 PROGRAMA.S    138 | Code        | 00 |         |    3 | 00/0107 : F4 0F 00    |             PEA   $000F          
  166 |  1 PROGRAMA.S    139 | Macro       | 00 |         |    0 | 00/010A               |             _SetForeColor                 
  168 |  1 PROGRAMA.S    139 | Code        | 00 |         |    3 | 00/010A : A2 04 A0    |             LDX   #$A004         ; load tool call #
  169 |  1 PROGRAMA.S    139 | Code        | 00 |         |    4 | 00/010D : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  170 |  1 PROGRAMA.S    140 | Code        | 00 |         |    1 | 00/0111 : 48          |             PHA                  
  171 |  1 PROGRAMA.S    141 | Code        | 00 |         |    1 | 00/0112 : 48          |             PHA                  
  172 |  1 PROGRAMA.S    142 | Macro       | 00 |         |    0 | 00/0113               |             _NewRgn                 
  174 |  1 PROGRAMA.S    142 | Code        | 00 |         |    3 | 00/0113 : A2 04 67    |             LDX   #$6704         ; load tool call #
  175 |  1 PROGRAMA.S    142 | Code        | 00 |         |    4 | 00/0116 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  176 |  1 PROGRAMA.S    143 | Code        | 00 |  2      |    3 | 00/011A : 20 92 1F    |             JSR   L1F28          
  177 |  1 PROGRAMA.S    144 | Code        | 00 |         |    1 | 00/011D : 68          |             PLA                  
  178 |  1 PROGRAMA.S    145 | Code        | 00 |  2      |    3 | 00/011E : 8D 32 1A    |             STA   L1A01          
  179 |  1 PROGRAMA.S    146 | Code        | 00 |         |    1 | 00/0121 : 68          |             PLA                  
  180 |  1 PROGRAMA.S    147 | Code        | 00 |  2      |    3 | 00/0122 : 8D 34 1A    |             STA   L1A03          
  181 |  1 PROGRAMA.S    148 | Code        | 00 |  2      |    3 | 00/0125 : AD 34 1A    |             LDA   L1A03          
  182 |  1 PROGRAMA.S    149 | Code        | 00 |         |    1 | 00/0128 : 48          |             PHA                  
  183 |  1 PROGRAMA.S    150 | Code        | 00 |  2      |    3 | 00/0129 : AD 32 1A    |             LDA   L1A01          
  184 |  1 PROGRAMA.S    151 | Code        | 00 |         |    1 | 00/012C : 48          |             PHA                  
  185 |  1 PROGRAMA.S    152 | Macro       | 00 |         |    0 | 00/012D               |             _GetClip                 
  187 |  1 PROGRAMA.S    152 | Code        | 00 |         |    3 | 00/012D : A2 04 25    |             LDX   #$2504         ; load tool call #
  188 |  1 PROGRAMA.S    152 | Code        | 00 |         |    4 | 00/0130 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  189 |  1 PROGRAMA.S    153 | Code        | 00 |  2      |    3 | 00/0134 : 20 92 1F    |             JSR   L1F28          
  190 |  1 PROGRAMA.S    154 | Code        | 00 |         |    1 | 00/0137 : 48          |             PHA                  
  191 |  1 PROGRAMA.S    155 | Code        | 00 |         |    1 | 00/0138 : 48          |             PHA                  
  192 |  1 PROGRAMA.S    156 | Macro       | 00 |         |    0 | 00/0139               |             _NewRgn                 
  194 |  1 PROGRAMA.S    156 | Code        | 00 |         |    3 | 00/0139 : A2 04 67    |             LDX   #$6704         ; load tool call #
  195 |  1 PROGRAMA.S    156 | Code        | 00 |         |    4 | 00/013C : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  196 |  1 PROGRAMA.S    157 | Code        | 00 |  2      |    3 | 00/0140 : 20 92 1F    |             JSR   L1F28          
  197 |  1 PROGRAMA.S    158 | Code        | 00 |         |    1 | 00/0143 : 68          |             PLA                  
  198 |  1 PROGRAMA.S    159 | Code        | 00 |  2      |    3 | 00/0144 : 8D 48 1D    |             STA   L1D17          
  199 |  1 PROGRAMA.S    160 | Code        | 00 |         |    1 | 00/0147 : 68          |             PLA                  
  200 |  1 PROGRAMA.S    161 | Code        | 00 |  2      |    3 | 00/0148 : 8D 4A 1D    |             STA   L1D17+2        
  201 |  1 PROGRAMA.S    162 | Code        | 00 |  2      |    3 | 00/014B : AD 4A 1D    |             LDA   L1D17+2        
  202 |  1 PROGRAMA.S    163 | Code        | 00 |         |    1 | 00/014E : 48          |             PHA                  
  203 |  1 PROGRAMA.S    164 | Code        | 00 |  2      |    3 | 00/014F : AD 48 1D    |             LDA   L1D17          
  204 |  1 PROGRAMA.S    165 | Code        | 00 |         |    1 | 00/0152 : 48          |             PHA                  
  205 |  1 PROGRAMA.S    166 | Macro       | 00 |         |    0 | 00/0153               |             _GetClip                 
  207 |  1 PROGRAMA.S    166 | Code        | 00 |         |    3 | 00/0153 : A2 04 25    |             LDX   #$2504         ; load tool call #
  208 |  1 PROGRAMA.S    166 | Code        | 00 |         |    4 | 00/0156 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  209 |  1 PROGRAMA.S    167 | Code        | 00 |  2      |    3 | 00/015A : 20 92 1F    |             JSR   L1F28          
  210 |  1 PROGRAMA.S    168 | Code        | 00 |         |    1 | 00/015D : 48          |             PHA                  
  211 |  1 PROGRAMA.S    169 | Code        | 00 |         |    1 | 00/015E : 48          |             PHA                  
  212 |  1 PROGRAMA.S    170 | Code        | 00 |         |    3 | 00/015F : F4 00 00    |             PEA   $0000          
  213 |  1 PROGRAMA.S    171 | Code        | 00 |         |    3 | 00/0162 : A9 00 80    |             LDA   #$8000         
  214 |  1 PROGRAMA.S    172 | Code        | 00 |         |    1 | 00/0165 : 48          |             PHA                  
  215 |  1 PROGRAMA.S    173 | Code        | 00 |  2      |    3 | 00/0166 : AD 42 1A    |             LDA   L1A11          
  216 |  1 PROGRAMA.S    174 | Code        | 00 |         |    1 | 00/0169 : 48          |             PHA                  
  217 |  1 PROGRAMA.S    175 | Code        | 00 |         |    3 | 00/016A : F4 00 01    |             PEA   $0100          
  218 |  1 PROGRAMA.S    176 | Code        | 00 |         |    3 | 00/016D : F4 00 00    |             PEA   $0000          
  219 |  1 PROGRAMA.S    177 | Code        | 00 |         |    3 | 00/0170 : F4 00 00    |             PEA   $0000          
  220 |  1 PROGRAMA.S    178 | Macro       | 00 |         |    0 | 00/0173               |             _NewHandle                 
  222 |  1 PROGRAMA.S    178 | Code        | 00 |         |    3 | 00/0173 : A2 02 09    |             LDX   #$902          ; load tool call #
  223 |  1 PROGRAMA.S    178 | Code        | 00 |         |    4 | 00/0176 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  224 |  1 PROGRAMA.S    179 | Code        | 00 |  2      |    3 | 00/017A : 20 92 1F    |             JSR   L1F28          
  225 |  1 PROGRAMA.S    180 | Code        | 00 |         |    1 | 00/017D : 68          |             PLA                  
  226 |  1 PROGRAMA.S    181 | Code        | 00 |  2      |    3 | 00/017E : 8D 59 1B    |             STA   L1B28          
  227 |  1 PROGRAMA.S    182 | Code        | 00 |         |    1 | 00/0181 : 68          |             PLA                  
  228 |  1 PROGRAMA.S    183 | Code        | 00 |  2      |    3 | 00/0182 : 8D 5B 1B    |             STA   L1B28+2        
  229 |  1 PROGRAMA.S    184 | Code        | 00 |         |    3 | 00/0185 : A9 00 80    |             LDA   #$8000         
  230 |  1 PROGRAMA.S    185 | Code        | 00 |  2      |    3 | 00/0188 : 8D 6F 1B    |             STA   L1B3E          
  231 |  1 PROGRAMA.S    186 | Code        | 00 |         |    1 | 00/018B : 48          |             PHA                  
  232 |  1 PROGRAMA.S    187 | Code        | 00 |         |    1 | 00/018C : 48          |             PHA                  
  233 |  1 PROGRAMA.S    188 | Code        | 00 |         |    3 | 00/018D : F4 00 00    |             PEA   $0000          
  234 |  1 PROGRAMA.S    189 | Code        | 00 |         |    3 | 00/0190 : A9 00 80    |             LDA   #$8000         
  235 |  1 PROGRAMA.S    190 | Code        | 00 |         |    1 | 00/0193 : 48          |             PHA                  
  236 |  1 PROGRAMA.S    191 | Code        | 00 |  2      |    3 | 00/0194 : AD 42 1A    |             LDA   L1A11          
  237 |  1 PROGRAMA.S    192 | Code        | 00 |         |    1 | 00/0197 : 48          |             PHA                  
  238 |  1 PROGRAMA.S    193 | Code        | 00 |         |    3 | 00/0198 : F4 00 01    |             PEA   $0100          
  239 |  1 PROGRAMA.S    194 | Code        | 00 |         |    3 | 00/019B : F4 00 00    |             PEA   $0000          
  240 |  1 PROGRAMA.S    195 | Code        | 00 |         |    3 | 00/019E : F4 00 00    |             PEA   $0000          
  241 |  1 PROGRAMA.S    196 | Macro       | 00 |         |    0 | 00/01A1               |             _NewHandle                 
  243 |  1 PROGRAMA.S    196 | Code        | 00 |         |    3 | 00/01A1 : A2 02 09    |             LDX   #$902          ; load tool call #
  244 |  1 PROGRAMA.S    196 | Code        | 00 |         |    4 | 00/01A4 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  245 |  1 PROGRAMA.S    197 | Code        | 00 |  2      |    3 | 00/01A8 : 20 92 1F    |             JSR   L1F28          
  246 |  1 PROGRAMA.S    198 | Code        | 00 |         |    1 | 00/01AB : 68          |             PLA                  
  247 |  1 PROGRAMA.S    199 | Code        | 00 |  2      |    3 | 00/01AC : 8D 82 1D    |             STA   L1D51          
  248 |  1 PROGRAMA.S    200 | Code        | 00 |         |    1 | 00/01AF : 68          |             PLA                  
  249 |  1 PROGRAMA.S    201 | Code        | 00 |  2      |    3 | 00/01B0 : 8D 84 1D    |             STA   L1D51+2        
  250 |  1 PROGRAMA.S    202 | Code        | 00 |  2      |    3 | 00/01B3 : 20 36 32    |             JSR   L31BA          
  251 |  1 PROGRAMA.S    203 | Code        | 00 |  2      |    3 | 00/01B6 : 4C C8 01    |             JMP   L01C8          
  252 |  1 PROGRAMA.S    204 | Empty       | 00 |         |    0 | 00/01B9               |                                  
  253 |  1 PROGRAMA.S    205 | Data        | 00 |         |    5 | 00/01B9 : 04 53 55 42 | L01B9       STR   'SUBA'         
      |                      |             |    |         |      |           41          |
