------+----------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File          Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
  150 |  1   palmer.s    101 | Code        | 00 |  1 >>16 |    3 | 00/0041 : F4 00 00    |                            PEA       #^#errSTR2           
  157 |  1   palmer.s    101 | Code        | 00 |  2      |    3 | 00/0044 : F4 FC 0E    |                            PEA       #errSTR2             
  160 |  1   palmer.s    102 | Macro       | 00 |         |    0 | 00/0047               |                            _TLTextMountVolume                       
  162 |  1   palmer.s    102 | Code        | 00 |         |    3 | 00/0047 : A2 01 12    |                            LDX       #$1201               ; load tool call #
  163 |  1   palmer.s    102 | Code        | 00 |         |    4 | 00/004A : 22 00 00 E1 |                            JSL       $E10000              ; go to dispatcher
  164 |  1   palmer.s    103 | Code        | 00 |         |    1 | 00/004E : 68          |                            pla                            
  165 |  1   palmer.s    104 | Code        | 00 |         |    3 | 00/004F : 82 C2 0C    |                            brl       meQUIT1              
  166 |  1   palmer.s    105 | Empty       | 00 |         |    0 | 00/0052               |                                                           
  167 |  1   palmer.s    106 | Comment     | 00 |         |    0 | 00/0052               | *--- 64K pour les images des scènes
  168 |  1   palmer.s    107 | Empty       | 00 |         |    0 | 00/0052               |                                                           
  169 |  1   palmer.s    108 | Code        | 00 |  2      |    3 | 00/0052 : 20 3D 0D    | okVERS                     jsr       make64KB             
  170 |  1   palmer.s    109 | Code        | 00 |         |    2 | 00/0055 : 90 24       |                            bcc       okMEM1               
  171 |  1   palmer.s    110 | Empty       | 00 |         |    0 | 00/0057               |                                                           
  172 |  1   palmer.s    111 | Code        | 00 |         |    1 | 00/0057 : 48          | koMEM                      pha                            
  173 |  1   palmer.s    112 | Macro       | 00 |         |    0 | 00/0058               |                            PushLong  #memSTR1             
  177 |  1   palmer.s    112 | Code        | 00 |  1 >>16 |    3 | 00/0058 : F4 00 00    |                            PEA       #^#memSTR1           
  184 |  1   palmer.s    112 | Code        | 00 |  2      |    3 | 00/005B : F4 CF 0E    |                            PEA       #memSTR1             
  187 |  1   palmer.s    113 | Macro       | 00 |         |    0 | 00/005E               |                            PushLong  #errSTR2             
  191 |  1   palmer.s    113 | Code        | 00 |  1 >>16 |    3 | 00/005E : F4 00 00    |                            PEA       #^#errSTR2           
  198 |  1   palmer.s    113 | Code        | 00 |  2      |    3 | 00/0061 : F4 FC 0E    |                            PEA       #errSTR2             
  201 |  1   palmer.s    114 | Macro       | 00 |         |    0 | 00/0064               |                            PushLong  #errSTR1             
  205 |  1   palmer.s    114 | Code        | 00 |  1 >>16 |    3 | 00/0064 : F4 00 00    |                            PEA       #^#errSTR1           
  212 |  1   palmer.s    114 | Code        | 00 |  2      |    3 | 00/0067 : F4 F7 0E    |                            PEA       #errSTR1             
  215 |  1   palmer.s    115 | Macro       | 00 |         |    0 | 00/006A               |                            PushLong  #errSTR2             
  219 |  1   palmer.s    115 | Code        | 00 |  1 >>16 |    3 | 00/006A : F4 00 00    |                            PEA       #^#errSTR2           
  226 |  1   palmer.s    115 | Code        | 00 |  2      |    3 | 00/006D : F4 FC 0E    |                            PEA       #errSTR2             
  229 |  1   palmer.s    116 | Macro       | 00 |         |    0 | 00/0070               |                            _TLTextMountVolume                       
  231 |  1   palmer.s    116 | Code        | 00 |         |    3 | 00/0070 : A2 01 12    |                            LDX       #$1201               ; load tool call #
  232 |  1   palmer.s    116 | Code        | 00 |         |    4 | 00/0073 : 22 00 00 E1 |                            JSL       $E10000              ; go to dispatcher
  233 |  1   palmer.s    117 | Code        | 00 |         |    1 | 00/0077 : 68          |                            pla                            
  234 |  1   palmer.s    118 | Code        | 00 |         |    3 | 00/0078 : 82 99 0C    |                            brl       meQUIT1              
  235 |  1   palmer.s    119 | Empty       | 00 |         |    0 | 00/007B               |                                                           
  236 |  1   palmer.s    120 | Empty       | 00 |         |    0 | 00/007B               | okMEM1                                                    
  237 |  1   palmer.s    121 | Code        | 00 |  2      |    3 | 00/007B : 8C 78 0E    |                            sty       ptrIMAGE             
  238 |  1   palmer.s    122 | Code        | 00 |  2      |    3 | 00/007E : 8C 09 0A    |                            sty       ptrToSourceLocInfo+2 
  239 |  1   palmer.s    123 | Code        | 00 |  2      |    3 | 00/0081 : 8E 7A 0E    |                            stx       ptrIMAGE+2           
  240 |  1   palmer.s    124 | Code        | 00 |  2      |    3 | 00/0084 : 8E 0B 0A    |                            stx       ptrToSourceLocInfo+4 
  241 |  1   palmer.s    125 | Empty       | 00 |         |    0 | 00/0087               |                                                           
  242 |  1   palmer.s    126 | Code        | 01 |         |    2 | 00/0087 : E2 10       |                            sep       #$10                 ; save ptrIMAGE+2
  243 |  1   palmer.s    127 | Code        | 01 |  2      |    3 | 00/0089 : 8E 1F 0E    |                            stx       saveBACK1+3          ; for interactions
  244 |  1   palmer.s    128 | Code        | 01 |  2      |    3 | 00/008C : 8E 39 0E    |                            stx       loadBACK1+3          ; with the toolbox
  245 |  1   palmer.s    129 | Code        | 00 |         |    2 | 00/008F : C2 10       |                            rep       #$10                 
  246 |  1   palmer.s    130 | Empty       | 00 |         |    0 | 00/0091               |                                                           
  247 |  1   palmer.s    131 | Comment     | 00 |         |    0 | 00/0091               | *--- 64K pour les images compressees et les icônes
  248 |  1   palmer.s    132 | Empty       | 00 |         |    0 | 00/0091               |                                                           
  249 |  1   palmer.s    133 | Code        | 00 |  2      |    3 | 00/0091 : 20 3D 0D    |                            jsr       make64KB             
  250 |  1   palmer.s    134 | Code        | 00 |         |    2 | 00/0094 : B0 C1       |                            bcs       koMEM                
  251 |  1   palmer.s    135 | Empty       | 00 |         |    0 | 00/0096               |                                                           
  252 |  1   palmer.s    136 | Code        | 00 |  2      |    3 | 00/0096 : 8C 7C 0E    |                            sty       ptrUNPACK            
  253 |  1   palmer.s    137 | Code        | 00 |  2      |    3 | 00/0099 : 8E 7E 0E    |                            stx       ptrUNPACK+2          
  254 |  1   palmer.s    138 | Code        | 00 |  2      |    3 | 00/009C : 8E 82 0E    |                            stx       ptrICONS+2           ; ptrICONS is set to $8000
  255 |  1   palmer.s    139 | Code        | 00 |  2      |    3 | 00/009F : 8E A5 08    |                            stx       iconToSourceLocInfo+4
  256 |  1   palmer.s    140 | Empty       | 00 |         |    0 | 00/00A2               |                                                           
  257 |  1   palmer.s    141 | Comment     | 00 |         |    0 | 00/00A2               | *--- Chargement des outils
  258 |  1   palmer.s    142 | Empty       | 00 |         |    0 | 00/00A2               |                                                           
  259 |  1   palmer.s    143 | Code        | 00 |         |    1 | 00/00A2 : 48          |                            pha                            
  260 |  1   palmer.s    144 | Code        | 00 |         |    1 | 00/00A3 : 48          |                            pha                            
  261 |  1   palmer.s    145 | Macro       | 00 |         |    0 | 00/00A4               |                            PushWord  myID                 
  266 |  1   palmer.s    145 | Code        | 00 |  2      |    3 | 00/00A4 : AD 70 0E    |                            LDA       myID                 
  267 |  1   palmer.s    145 | Code        | 00 |         |    1 | 00/00A7 : 48          |                            PHA                            
  269 |  1   palmer.s    146 | Macro       | 00 |         |    0 | 00/00A8               |                            PushWord  #{$2}                
  271 |  1   palmer.s    146 | Code        | 00 |         |    3 | 00/00A8 : F4 02 00    |                            PEA       #{$2}                
  274 |  1   palmer.s    147 | Macro       | 00 |         |    0 | 00/00AB               |                            PushLong  #1                   
  278 |  1   palmer.s    147 | Code        | 00 |         |    3 | 00/00AB : F4 00 00    |                            PEA       #^#1                 
  285 |  1   palmer.s    147 | Code        | 00 |         |    3 | 00/00AE : F4 01 00    |                            PEA       #1                   
  288 |  1   palmer.s    148 | Macro       | 00 |         |    0 | 00/00B1               |                            _StartUpTools                       
  290 |  1   palmer.s    148 | Code        | 00 |         |    3 | 00/00B1 : A2 01 18    |                            LDX       #$1801               ; load tool call #
  291 |  1   palmer.s    148 | Code        | 00 |         |    4 | 00/00B4 : 22 00 00 E1 |                            JSL       $E10000              ; go to dispatcher
  292 |  1   palmer.s    149 | Macro       | 00 |         |    0 | 00/00B8               |                            PullLong  SStopREC             
  295 |  1   palmer.s    149 | Code        | 00 |         |    1 | 00/00B8 : 68          |                            PLA                            
  297 |  1   palmer.s    149 | Code        | 00 |  2      |    3 | 00/00B9 : 8D 74 0E    |                            STA       SStopREC             
  302 |  1   palmer.s    149 | Code        | 00 |         |    1 | 00/00BC : 68          |                            PLA                            
  304 |  1   palmer.s    149 | Code        | 00 |  2      |    3 | 00/00BD : 8D 76 0E    |                            STA       SStopREC+2           
  310 |  1   palmer.s    150 | Code        | 00 |         |    2 | 00/00C0 : 90 24       |                            bcc       okTOOL               
  311 |  1   palmer.s    151 | Empty       | 00 |         |    0 | 00/00C2               |                                                           
  312 |  1   palmer.s    152 | Code        | 00 |         |    1 | 00/00C2 : 48          |                            pha                            
  313 |  1   palmer.s    153 | Macro       | 00 |         |    0 | 00/00C3               |                            PushLong  #tolSTR1             
  317 |  1   palmer.s    153 | Code        | 00 |  1 >>16 |    3 | 00/00C3 : F4 00 00    |                            PEA       #^#tolSTR1           
  324 |  1   palmer.s    153 | Code        | 00 |  2      |    3 | 00/00C6 : F4 B5 0E    |                            PEA       #tolSTR1             
  327 |  1   palmer.s    154 | Macro       | 00 |         |    0 | 00/00C9               |                            PushLong  #errSTR2             
  331 |  1   palmer.s    154 | Code        | 00 |  1 >>16 |    3 | 00/00C9 : F4 00 00    |                            PEA       #^#errSTR2           
  338 |  1   palmer.s    154 | Code        | 00 |  2      |    3 | 00/00CC : F4 FC 0E    |                            PEA       #errSTR2             
  341 |  1   palmer.s    155 | Macro       | 00 |         |    0 | 00/00CF               |                            PushLong  #errSTR1             
  345 |  1   palmer.s    155 | Code        | 00 |  1 >>16 |    3 | 00/00CF : F4 00 00    |                            PEA       #^#errSTR1           
  352 |  1   palmer.s    155 | Code        | 00 |  2      |    3 | 00/00D2 : F4 F7 0E    |                            PEA       #errSTR1             
  355 |  1   palmer.s    156 | Macro       | 00 |         |    0 | 00/00D5               |                            PushLong  #errSTR2             
  359 |  1   palmer.s    156 | Code        | 00 |  1 >>16 |    3 | 00/00D5 : F4 00 00    |                            PEA       #^#errSTR2           
  366 |  1   palmer.s    156 | Code        | 00 |  2      |    3 | 00/00D8 : F4 FC 0E    |                            PEA       #errSTR2             
  369 |  1   palmer.s    157 | Macro       | 00 |         |    0 | 00/00DB               |                            _TLTextMountVolume                       
  371 |  1   palmer.s    157 | Code        | 00 |         |    3 | 00/00DB : A2 01 12    |                            LDX       #$1201               ; load tool call #
  372 |  1   palmer.s    157 | Code        | 00 |         |    4 | 00/00DE : 22 00 00 E1 |                            JSL       $E10000              ; go to dispatcher
  373 |  1   palmer.s    158 | Code        | 00 |         |    1 | 00/00E2 : 68          |                            pla                            
  374 |  1   palmer.s    159 | Code        | 00 |         |    3 | 00/00E3 : 82 19 0C    |                            brl       meQUIT               
  375 |  1   palmer.s    160 | Empty       | 00 |         |    0 | 00/00E6               |                                                           
  376 |  1   palmer.s    161 | Comment     | 00 |         |    0 | 00/00E6               | *--- Et la musique...
  377 |  1   palmer.s    162 | Empty       | 00 |         |    0 | 00/00E6               |                                                           
  378 |  1   palmer.s    163 | Empty       | 00 |         |    0 | 00/00E6               | okTOOL                                                    
  379 |  1   palmer.s    164 | Code        | 00 |  2      |    3 | 00/00E6 : 20 0A 5D    |                            jsr       initMIDI             
  380 |  1   palmer.s    165 | Empty       | 00 |         |    0 | 00/00E9               |                                                           
  381 |  1   palmer.s    166 | Comment     | 00 |         |    0 | 00/00E9               | *--- Charge les images nécessaires du jeu
  382 |  1   palmer.s    167 | Empty       | 00 |         |    0 | 00/00E9               |                                                           
  383 |  1   palmer.s    168 | Code        | 00 |  2      |    3 | 00/00E9 : A9 67 11    |                            lda       #pICONS              
  384 |  1   palmer.s    169 | Code        | 00 |  2      |    3 | 00/00EC : AE 7E 0E    |                            ldx       ptrUNPACK+2          
  385 |  1   palmer.s    170 | Code        | 00 |  2      |    3 | 00/00EF : AC 7C 0E    |                            ldy       ptrUNPACK            
  386 |  1   palmer.s    171 | Code        | 00 |  2      |    3 | 00/00F2 : 20 6C 10    |                            jsr       loadFILE             
  387 |  1   palmer.s    172 | Code        | 00 |         |    2 | 00/00F5 : 90 24       |                            bcc       okMEM2               
  388 |  1   palmer.s    173 | Empty       | 00 |         |    0 | 00/00F7               |                                                           
  389 |  1   palmer.s    174 | Code        | 00 |         |    1 | 00/00F7 : 48          |                            pha                            
  390 |  1   palmer.s    175 | Macro       | 00 |         |    0 | 00/00F8               |                            PushLong  #filSTR1             
  394 |  1   palmer.s    175 | Code        | 00 |  1 >>16 |    3 | 00/00F8 : F4 00 00    |                            PEA       #^#filSTR1           
  401 |  1   palmer.s    175 | Code        | 00 |  2      |    3 | 00/00FB : F4 E6 0E    |                            PEA       #filSTR1             
  404 |  1   palmer.s    176 | Macro       | 00 |         |    0 | 00/00FE               |                            PushLong  #errSTR2             
  408 |  1   palmer.s    176 | Code        | 00 |  1 >>16 |    3 | 00/00FE : F4 00 00    |                            PEA       #^#errSTR2           
  415 |  1   palmer.s    176 | Code        | 00 |  2      |    3 | 00/0101 : F4 FC 0E    |                            PEA       #errSTR2             
  418 |  1   palmer.s    177 | Macro       | 00 |         |    0 | 00/0104               |                            PushLong  #errSTR1             
  422 |  1   palmer.s    177 | Code        | 00 |  1 >>16 |    3 | 00/0104 : F4 00 00    |                            PEA       #^#errSTR1           
  429 |  1   palmer.s    177 | Code        | 00 |  2      |    3 | 00/0107 : F4 F7 0E    |                            PEA       #errSTR1             
  432 |  1   palmer.s    178 | Macro       | 00 |         |    0 | 00/010A               |                            PushLong  #errSTR2             
  436 |  1   palmer.s    178 | Code        | 00 |  1 >>16 |    3 | 00/010A : F4 00 00    |                            PEA       #^#errSTR2           
  443 |  1   palmer.s    178 | Code        | 00 |  2      |    3 | 00/010D : F4 FC 0E    |                            PEA       #errSTR2             
  446 |  1   palmer.s    179 | Macro       | 00 |         |    0 | 00/0110               |                            _TLTextMountVolume                       
  448 |  1   palmer.s    179 | Code        | 00 |         |    3 | 00/0110 : A2 01 12    |                            LDX       #$1201               ; load tool call #
  449 |  1   palmer.s    179 | Code        | 00 |         |    4 | 00/0113 : 22 00 00 E1 |                            JSL       $E10000              ; go to dispatcher
  450 |  1   palmer.s    180 | Code        | 00 |         |    1 | 00/0117 : 68          |                            pla                            
  451 |  1   palmer.s    181 | Code        | 00 |         |    3 | 00/0118 : 82 F9 0B    |                            brl       meQUIT1              
  452 |  1   palmer.s    182 | Empty       | 00 |         |    0 | 00/011B               |                                                           
  453 |  1   palmer.s    183 | Empty       | 00 |         |    0 | 00/011B               | okMEM2                                                    
  454 |  1   palmer.s    184 | Code        | 00 |         |    1 | 00/011B : 98          |                            tya                            
  455 |  1   palmer.s    185 | Code        | 00 |  2      |    3 | 00/011C : 20 6A 0D    |                            jsr       unpackLZ4            
  456 |  1   palmer.s    186 | Empty       | 00 |         |    0 | 00/011F               |                                                           
  457 |  1   palmer.s    187 | Macro       | 00 |         |    0 | 00/011F               |                            PushLong  ptrIMAGE             
  465 |  1   palmer.s    187 | Code        | 00 |  2      |    3 | 00/011F : AD 7A 0E    |                            LDA       ptrIMAGE+2           
  466 |  1   palmer.s    187 | Code        | 00 |         |    1 | 00/0122 : 48          |                            PHA                            
  474 |  1   palmer.s    187 | Code        | 00 |  2      |    3 | 00/0123 : AD 78 0E    |                            LDA       ptrIMAGE             
  475 |  1   palmer.s    187 | Code        | 00 |         |    1 | 00/0126 : 48          |                            PHA                            
  477 |  1   palmer.s    188 | Macro       | 00 |         |    0 | 00/0127               |                            PushLong  ptrICONS             
  485 |  1   palmer.s    188 | Code        | 00 |  2      |    3 | 00/0127 : AD 82 0E    |                            LDA       ptrICONS+2           
  486 |  1   palmer.s    188 | Code        | 00 |         |    1 | 00/012A : 48          |                            PHA                            
  494 |  1   palmer.s    188 | Code        | 00 |  2      |    3 | 00/012B : AD 80 0E    |                            LDA       ptrICONS             
  495 |  1   palmer.s    188 | Code        | 00 |         |    1 | 00/012E : 48          |                            PHA                            
  497 |  1   palmer.s    189 | Macro       | 00 |         |    0 | 00/012F               |                            PushLong  #32768               
