------+----------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File          Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
   50 |  1 PROGRAMB.S     50 | Code        | 00 |         |    1 | 00/0004 : 4B          |             PHK                  
   51 |  1 PROGRAMB.S     51 | Code        | 00 |         |    1 | 00/0005 : AB          |             PLB                  
   52 |  1 PROGRAMB.S     52 | Macro       | 00 |         |    0 | 00/0006               |             _TLStartUp                 
   54 |  1 PROGRAMB.S     52 | Code        | 00 |         |    3 | 00/0006 : A2 01 02    |             LDX   #$201          ; load tool call #
   55 |  1 PROGRAMB.S     52 | Code        | 00 |         |    4 | 00/0009 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
   56 |  1 PROGRAMB.S     53 | Code        | 00 |         |    3 | 00/000D : F4 00 00    |             PEA   $0000          
   57 |  1 PROGRAMB.S     54 | Macro       | 00 |         |    0 | 00/0010               |             _MMStartUp                 
   59 |  1 PROGRAMB.S     54 | Code        | 00 |         |    3 | 00/0010 : A2 02 02    |             LDX   #$202          ; load tool call #
   60 |  1 PROGRAMB.S     54 | Code        | 00 |         |    4 | 00/0013 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
   61 |  1 PROGRAMB.S     55 | Code        | 00 |         |    1 | 00/0017 : 68          |             PLA                  
   62 |  1 PROGRAMB.S     56 | Code        | 00 |  2      |    3 | 00/0018 : 8D 9C 0B    |             STA   L0B93          
   63 |  1 PROGRAMB.S     57 | Code        | 00 |  2      |    3 | 00/001B : 20 EE 10    |             JSR   L10AC          
   64 |  1 PROGRAMB.S     58 | Code        | 00 |  2      |    3 | 00/001E : AD 9C 0B    |             LDA   L0B93          
   65 |  1 PROGRAMB.S     59 | Code        | 00 |         |    3 | 00/0021 : 29 FF F0    |             AND   #$F0FF         
   66 |  1 PROGRAMB.S     60 | Code        | 00 |         |    3 | 00/0024 : 09 00 01    |             ORA   #$0100         
   67 |  1 PROGRAMB.S     61 | Code        | 00 |  2      |    3 | 00/0027 : 8D 9E 0B    |             STA   L0B95          
   68 |  1 PROGRAMB.S     62 | Macro       | 00 |         |    0 | 00/002A               |             _MTStartUp                 
   70 |  1 PROGRAMB.S     62 | Code        | 00 |         |    3 | 00/002A : A2 03 02    |             LDX   #$203          ; load tool call #
   71 |  1 PROGRAMB.S     62 | Code        | 00 |         |    4 | 00/002D : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
   72 |  1 PROGRAMB.S     63 | Code        | 00 |         |    3 | 00/0031 : F4 00 00    |             PEA   $0000          
   73 |  1 PROGRAMB.S     64 | Code        | 00 |         |    3 | 00/0034 : F4 00 00    |             PEA   $0000          
   74 |  1 PROGRAMB.S     65 | Code        | 00 |         |    3 | 00/0037 : F4 00 00    |             PEA   $0000          
   75 |  1 PROGRAMB.S     66 | Code        | 00 |         |    3 | 00/003A : F4 00 10    |             PEA   $1000          
   76 |  1 PROGRAMB.S     67 | Code        | 00 |  2      |    3 | 00/003D : AD 9E 0B    |             LDA   L0B95          
   77 |  1 PROGRAMB.S     68 | Code        | 00 |         |    1 | 00/0040 : 48          |             PHA                  
   78 |  1 PROGRAMB.S     69 | Code        | 00 |         |    3 | 00/0041 : F4 05 C0    |             PEA   $C005          
   79 |  1 PROGRAMB.S     70 | Code        | 00 |         |    3 | 00/0044 : F4 00 00    |             PEA   $0000          
   80 |  1 PROGRAMB.S     71 | Code        | 00 |         |    3 | 00/0047 : F4 00 00    |             PEA   $0000          
   81 |  1 PROGRAMB.S     72 | Macro       | 00 |         |    0 | 00/004A               |             _NewHandle                 
   83 |  1 PROGRAMB.S     72 | Code        | 00 |         |    3 | 00/004A : A2 02 09    |             LDX   #$902          ; load tool call #
   84 |  1 PROGRAMB.S     72 | Code        | 00 |         |    4 | 00/004D : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
   85 |  1 PROGRAMB.S     73 | Code        | 00 |  2      |    3 | 00/0051 : 20 EE 10    |             JSR   L10AC          
   86 |  1 PROGRAMB.S     74 | Code        | 00 |         |    1 | 00/0054 : 68          |             PLA                  
   87 |  1 PROGRAMB.S     75 | Code        | 00 |         |    2 | 00/0055 : 85 00       |             STA   $00            
   88 |  1 PROGRAMB.S     76 | Code        | 00 |         |    1 | 00/0057 : 68          |             PLA                  
   89 |  1 PROGRAMB.S     77 | Code        | 00 |         |    2 | 00/0058 : 85 02       |             STA   $02            
   90 |  1 PROGRAMB.S     78 | Code        | 00 |         |    2 | 00/005A : A7 00       |             LDA   [$00]          
   91 |  1 PROGRAMB.S     79 | Code        | 00 |  2      |    3 | 00/005C : 8D A0 0B    |             STA   L0B97          
   92 |  1 PROGRAMB.S     80 | Code        | 00 |  2      |    3 | 00/005F : AD A0 0B    |             LDA   L0B97          
   93 |  1 PROGRAMB.S     81 | Code        | 00 |         |    1 | 00/0062 : A8          |             TAY                  
   94 |  1 PROGRAMB.S     82 | Code        | 00 |         |    1 | 00/0063 : 18          |             CLC                  
   95 |  1 PROGRAMB.S     83 | Code        | 00 |         |    3 | 00/0064 : 69 00 01    |             ADC   #$0100         
   96 |  1 PROGRAMB.S     84 | Code        | 00 |  2      |    3 | 00/0067 : 8D A0 0B    |             STA   L0B97          
   97 |  1 PROGRAMB.S     85 | Code        | 00 |         |    1 | 00/006A : 98          |             TYA                  
   98 |  1 PROGRAMB.S     86 | Code        | 00 |         |    1 | 00/006B : 48          |             PHA                  
   99 |  1 PROGRAMB.S     87 | Code        | 00 |         |    3 | 00/006C : F4 01 00    |             PEA   $0001          
  100 |  1 PROGRAMB.S     88 | Code        | 00 |         |    3 | 00/006F : F4 00 00    |             PEA   $0000          
  101 |  1 PROGRAMB.S     89 | Code        | 00 |         |    3 | 00/0072 : F4 40 01    |             PEA   $0140          
  102 |  1 PROGRAMB.S     90 | Code        | 00 |         |    3 | 00/0075 : F4 00 00    |             PEA   $0000          
  103 |  1 PROGRAMB.S     91 | Code        | 00 |         |    3 | 00/0078 : F4 C8 00    |             PEA   $00C8          
  104 |  1 PROGRAMB.S     92 | Code        | 00 |  2      |    3 | 00/007B : AD 9C 0B    |             LDA   L0B93          
  105 |  1 PROGRAMB.S     93 | Code        | 00 |         |    1 | 00/007E : 48          |             PHA                  
  106 |  1 PROGRAMB.S     94 | Macro       | 00 |         |    0 | 00/007F               |             _EMStartUp                 
  108 |  1 PROGRAMB.S     94 | Code        | 00 |         |    3 | 00/007F : A2 06 02    |             LDX   #$206          ; load tool call #
  109 |  1 PROGRAMB.S     94 | Code        | 00 |         |    4 | 00/0082 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  110 |  1 PROGRAMB.S     95 | Code        | 00 |  2      |    3 | 00/0086 : 20 EE 10    |             JSR   L10AC          
  111 |  1 PROGRAMB.S     96 | Code        | 00 |         |    4 | 00/0089 : AF 29 C0 E0 |             LDAL  $E0C029        
  112 |  1 PROGRAMB.S     97 | Code        | 00 |         |    3 | 00/008D : 29 00 FF    |             AND   #$FF00         
  113 |  1 PROGRAMB.S     98 | Code        | 00 |         |    3 | 00/0090 : 09 01 00    |             ORA   #$0001         
  114 |  1 PROGRAMB.S     99 | Code        | 00 |         |    4 | 00/0093 : 8F 29 C0 E0 |             STAL  $E0C029        
  115 |  1 PROGRAMB.S    100 | Code        | 00 |  2      |    3 | 00/0097 : AC A0 0B    |             LDY   L0B97          
  116 |  1 PROGRAMB.S    101 | Code        | 00 |         |    1 | 00/009A : 98          |             TYA                  
  117 |  1 PROGRAMB.S    102 | Code        | 00 |         |    1 | 00/009B : 18          |             CLC                  
  118 |  1 PROGRAMB.S    103 | Code        | 00 |         |    3 | 00/009C : 69 00 03    |             ADC   #$0300         
  119 |  1 PROGRAMB.S    104 | Code        | 00 |  2      |    3 | 00/009F : 8D A0 0B    |             STA   L0B97          
  120 |  1 PROGRAMB.S    105 | Code        | 00 |         |    1 | 00/00A2 : 98          |             TYA                  
  121 |  1 PROGRAMB.S    106 | Code        | 00 |         |    1 | 00/00A3 : 48          |             PHA                  
  122 |  1 PROGRAMB.S    107 | Code        | 00 |         |    3 | 00/00A4 : F4 00 00    |             PEA   $0000          
  123 |  1 PROGRAMB.S    108 | Code        | 00 |         |    3 | 00/00A7 : F4 00 00    |             PEA   $0000          
  124 |  1 PROGRAMB.S    109 | Code        | 00 |  2      |    3 | 00/00AA : AD 9C 0B    |             LDA   L0B93          
  125 |  1 PROGRAMB.S    110 | Code        | 00 |         |    1 | 00/00AD : 48          |             PHA                  
  126 |  1 PROGRAMB.S    111 | Macro       | 00 |         |    0 | 00/00AE               |             _QDStartUp                 
  128 |  1 PROGRAMB.S    111 | Code        | 00 |         |    3 | 00/00AE : A2 04 02    |             LDX   #$204          ; load tool call #
  129 |  1 PROGRAMB.S    111 | Code        | 00 |         |    4 | 00/00B1 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  130 |  1 PROGRAMB.S    112 | Code        | 00 |  2      |    3 | 00/00B5 : 20 EE 10    |             JSR   L10AC          
  131 |  1 PROGRAMB.S    113 | Code        | 00 |  2      |    3 | 00/00B8 : 4C BD 00    |             JMP   L00BD          
  132 |  1 PROGRAMB.S    114 | Empty       | 00 |         |    0 | 00/00BB               |                                  
  133 |  1 PROGRAMB.S    115 | Data        | 00 |         |    2 | 00/00BB : 00 00       | L00BB       DW    $0000          
  134 |  1 PROGRAMB.S    116 | Code        | 00 |         |    4 | 00/00BD : AF 34 C0 E0 | L00BD       LDAL  $E0C034        
  135 |  1 PROGRAMB.S    117 | Code        | 00 |         |    3 | 00/00C1 : 29 F0 FF    |             AND   #$FFF0         
  136 |  1 PROGRAMB.S    118 | Code        | 00 |         |    3 | 00/00C4 : 09 00 00    |             ORA   #$0000         
  137 |  1 PROGRAMB.S    119 | Code        | 00 |         |    4 | 00/00C7 : 8F 34 C0 E0 |             STAL  $E0C034        
  138 |  1 PROGRAMB.S    120 | Code        | 00 |         |    3 | 00/00CB : A9 00 00    |             LDA   #$0000         
  139 |  1 PROGRAMB.S    121 | Code        | 00 |  2      |    3 | 00/00CE : 8D BB 00    |             STA   L00BB          
  140 |  1 PROGRAMB.S    122 | Code        | 00 |         |    1 | 00/00D1 : 0A          |             ASL                  
  141 |  1 PROGRAMB.S    123 | Code        | 00 |         |    1 | 00/00D2 : 0A          |             ASL                  
  142 |  1 PROGRAMB.S    124 | Code        | 00 |         |    1 | 00/00D3 : 0A          |             ASL                  
  143 |  1 PROGRAMB.S    125 | Code        | 00 |         |    1 | 00/00D4 : 0A          |             ASL                  
  144 |  1 PROGRAMB.S    126 | Code        | 00 |  2      |    3 | 00/00D5 : 0D BB 00    |             ORA   L00BB          
  145 |  1 PROGRAMB.S    127 | Code        | 00 |  2      |    3 | 00/00D8 : 8D BB 00    |             STA   L00BB          
  146 |  1 PROGRAMB.S    128 | Code        | 00 |         |    4 | 00/00DB : AF 22 C0 E0 |             LDAL  $E0C022        
  147 |  1 PROGRAMB.S    129 | Code        | 00 |         |    3 | 00/00DF : 29 00 FF    |             AND   #$FF00         
  148 |  1 PROGRAMB.S    130 | Code        | 00 |  2      |    3 | 00/00E2 : 0D BB 00    |             ORA   L00BB          
  149 |  1 PROGRAMB.S    131 | Code        | 00 |         |    4 | 00/00E5 : 8F 22 C0 E0 |             STAL  $E0C022        
  150 |  1 PROGRAMB.S    132 | Code        | 00 |  2      |    3 | 00/00E9 : 20 0D 13    |             JSR   L12CB          
  151 |  1 PROGRAMB.S    133 | Macro       | 00 |         |    0 | 00/00EC               |             _PenNormal                 
  153 |  1 PROGRAMB.S    133 | Code        | 00 |         |    3 | 00/00EC : A2 04 36    |             LDX   #$3604         ; load tool call #
  154 |  1 PROGRAMB.S    133 | Code        | 00 |         |    4 | 00/00EF : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  155 |  1 PROGRAMB.S    134 | Code        | 00 |         |    3 | 00/00F3 : F4 00 00    |             PEA   $0000          
  156 |  1 PROGRAMB.S    135 | Macro       | 00 |         |    0 | 00/00F6               |             _SetFontFlags                 
  158 |  1 PROGRAMB.S    135 | Code        | 00 |         |    3 | 00/00F6 : A2 04 98    |             LDX   #$9804         ; load tool call #
  159 |  1 PROGRAMB.S    135 | Code        | 00 |         |    4 | 00/00F9 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  160 |  1 PROGRAMB.S    136 | Code        | 00 |         |    3 | 00/00FD : F4 04 00    |             PEA   $0004          
  161 |  1 PROGRAMB.S    137 | Macro       | 00 |         |    0 | 00/0100               |             _SetTextMode                 
  163 |  1 PROGRAMB.S    137 | Code        | 00 |         |    3 | 00/0100 : A2 04 9C    |             LDX   #$9C04         ; load tool call #
  164 |  1 PROGRAMB.S    137 | Code        | 00 |         |    4 | 00/0103 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  165 |  1 PROGRAMB.S    138 | Code        | 00 |         |    3 | 00/0107 : F4 0F 00    |             PEA   $000F          
  166 |  1 PROGRAMB.S    139 | Macro       | 00 |         |    0 | 00/010A               |             _SetForeColor                 
  168 |  1 PROGRAMB.S    139 | Code        | 00 |         |    3 | 00/010A : A2 04 A0    |             LDX   #$A004         ; load tool call #
  169 |  1 PROGRAMB.S    139 | Code        | 00 |         |    4 | 00/010D : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  170 |  1 PROGRAMB.S    140 | Code        | 00 |         |    1 | 00/0111 : 48          |             PHA                  
  171 |  1 PROGRAMB.S    141 | Code        | 00 |         |    1 | 00/0112 : 48          |             PHA                  
  172 |  1 PROGRAMB.S    142 | Macro       | 00 |         |    0 | 00/0113               |             _NewRgn                 
  174 |  1 PROGRAMB.S    142 | Code        | 00 |         |    3 | 00/0113 : A2 04 67    |             LDX   #$6704         ; load tool call #
  175 |  1 PROGRAMB.S    142 | Code        | 00 |         |    4 | 00/0116 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  176 |  1 PROGRAMB.S    143 | Code        | 00 |  2      |    3 | 00/011A : 20 EE 10    |             JSR   L10AC          
  177 |  1 PROGRAMB.S    144 | Code        | 00 |         |    1 | 00/011D : 68          |             PLA                  
  178 |  1 PROGRAMB.S    145 | Code        | 00 |  2      |    3 | 00/011E : 8D 8E 0B    |             STA   L0B85          
  179 |  1 PROGRAMB.S    146 | Code        | 00 |         |    1 | 00/0121 : 68          |             PLA                  
  180 |  1 PROGRAMB.S    147 | Code        | 00 |  2      |    3 | 00/0122 : 8D 90 0B    |             STA   L0B87          
  181 |  1 PROGRAMB.S    148 | Code        | 00 |  2      |    3 | 00/0125 : AD 90 0B    |             LDA   L0B87          
  182 |  1 PROGRAMB.S    149 | Code        | 00 |         |    1 | 00/0128 : 48          |             PHA                  
  183 |  1 PROGRAMB.S    150 | Code        | 00 |  2      |    3 | 00/0129 : AD 8E 0B    |             LDA   L0B85          
  184 |  1 PROGRAMB.S    151 | Code        | 00 |         |    1 | 00/012C : 48          |             PHA                  
  185 |  1 PROGRAMB.S    152 | Macro       | 00 |         |    0 | 00/012D               |             _GetClip                 
  187 |  1 PROGRAMB.S    152 | Code        | 00 |         |    3 | 00/012D : A2 04 25    |             LDX   #$2504         ; load tool call #
  188 |  1 PROGRAMB.S    152 | Code        | 00 |         |    4 | 00/0130 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  189 |  1 PROGRAMB.S    153 | Code        | 00 |  2      |    3 | 00/0134 : 20 EE 10    |             JSR   L10AC          
  190 |  1 PROGRAMB.S    154 | Code        | 00 |         |    1 | 00/0137 : 48          |             PHA                  
  191 |  1 PROGRAMB.S    155 | Code        | 00 |         |    1 | 00/0138 : 48          |             PHA                  
  192 |  1 PROGRAMB.S    156 | Macro       | 00 |         |    0 | 00/0139               |             _NewRgn                 
  194 |  1 PROGRAMB.S    156 | Code        | 00 |         |    3 | 00/0139 : A2 04 67    |             LDX   #$6704         ; load tool call #
  195 |  1 PROGRAMB.S    156 | Code        | 00 |         |    4 | 00/013C : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  196 |  1 PROGRAMB.S    157 | Code        | 00 |  2      |    3 | 00/0140 : 20 EE 10    |             JSR   L10AC          
  197 |  1 PROGRAMB.S    158 | Code        | 00 |         |    1 | 00/0143 : 68          |             PLA                  
  198 |  1 PROGRAMB.S    159 | Code        | 00 |  2      |    3 | 00/0144 : 8D A4 0E    |             STA   L0E9B          
  199 |  1 PROGRAMB.S    160 | Code        | 00 |         |    1 | 00/0147 : 68          |             PLA                  
  200 |  1 PROGRAMB.S    161 | Code        | 00 |  2      |    3 | 00/0148 : 8D A6 0E    |             STA   L0E9B+2        
  201 |  1 PROGRAMB.S    162 | Code        | 00 |  2      |    3 | 00/014B : AD A6 0E    |             LDA   L0E9B+2        
  202 |  1 PROGRAMB.S    163 | Code        | 00 |         |    1 | 00/014E : 48          |             PHA                  
  203 |  1 PROGRAMB.S    164 | Code        | 00 |  2      |    3 | 00/014F : AD A4 0E    |             LDA   L0E9B          
  204 |  1 PROGRAMB.S    165 | Code        | 00 |         |    1 | 00/0152 : 48          |             PHA                  
  205 |  1 PROGRAMB.S    166 | Macro       | 00 |         |    0 | 00/0153               |             _GetClip                 
  207 |  1 PROGRAMB.S    166 | Code        | 00 |         |    3 | 00/0153 : A2 04 25    |             LDX   #$2504         ; load tool call #
  208 |  1 PROGRAMB.S    166 | Code        | 00 |         |    4 | 00/0156 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  209 |  1 PROGRAMB.S    167 | Code        | 00 |  2      |    3 | 00/015A : 20 EE 10    |             JSR   L10AC          
  210 |  1 PROGRAMB.S    168 | Code        | 00 |         |    1 | 00/015D : 48          |             PHA                  
  211 |  1 PROGRAMB.S    169 | Code        | 00 |         |    1 | 00/015E : 48          |             PHA                  
  212 |  1 PROGRAMB.S    170 | Code        | 00 |         |    3 | 00/015F : F4 00 00    |             PEA   $0000          
  213 |  1 PROGRAMB.S    171 | Code        | 00 |         |    3 | 00/0162 : A9 00 80    |             LDA   #$8000         
  214 |  1 PROGRAMB.S    172 | Code        | 00 |         |    1 | 00/0165 : 48          |             PHA                  
  215 |  1 PROGRAMB.S    173 | Code        | 00 |  2      |    3 | 00/0166 : AD 9E 0B    |             LDA   L0B95          
  216 |  1 PROGRAMB.S    174 | Code        | 00 |         |    1 | 00/0169 : 48          |             PHA                  
  217 |  1 PROGRAMB.S    175 | Code        | 00 |         |    3 | 00/016A : F4 00 01    |             PEA   $0100          
  218 |  1 PROGRAMB.S    176 | Code        | 00 |         |    3 | 00/016D : F4 00 00    |             PEA   $0000          
  219 |  1 PROGRAMB.S    177 | Code        | 00 |         |    3 | 00/0170 : F4 00 00    |             PEA   $0000          
  220 |  1 PROGRAMB.S    178 | Macro       | 00 |         |    0 | 00/0173               |             _NewHandle                 
  222 |  1 PROGRAMB.S    178 | Code        | 00 |         |    3 | 00/0173 : A2 02 09    |             LDX   #$902          ; load tool call #
  223 |  1 PROGRAMB.S    178 | Code        | 00 |         |    4 | 00/0176 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  224 |  1 PROGRAMB.S    179 | Code        | 00 |  2      |    3 | 00/017A : 20 EE 10    |             JSR   L10AC          
  225 |  1 PROGRAMB.S    180 | Code        | 00 |         |    1 | 00/017D : 68          |             PLA                  
  226 |  1 PROGRAMB.S    181 | Code        | 00 |  2      |    3 | 00/017E : 8D B5 0C    |             STA   L0CAC          
  227 |  1 PROGRAMB.S    182 | Code        | 00 |         |    1 | 00/0181 : 68          |             PLA                  
  228 |  1 PROGRAMB.S    183 | Code        | 00 |  2      |    3 | 00/0182 : 8D B7 0C    |             STA   L0CAE          
  229 |  1 PROGRAMB.S    184 | Code        | 00 |         |    3 | 00/0185 : A9 00 80    |             LDA   #$8000         
  230 |  1 PROGRAMB.S    185 | Code        | 00 |  2      |    3 | 00/0188 : 8D CB 0C    |             STA   L0CC2          
  231 |  1 PROGRAMB.S    186 | Code        | 00 |         |    1 | 00/018B : 48          |             PHA                  
  232 |  1 PROGRAMB.S    187 | Code        | 00 |         |    1 | 00/018C : 48          |             PHA                  
  233 |  1 PROGRAMB.S    188 | Code        | 00 |         |    3 | 00/018D : F4 00 00    |             PEA   $0000          
  234 |  1 PROGRAMB.S    189 | Code        | 00 |         |    3 | 00/0190 : A9 00 80    |             LDA   #$8000         
  235 |  1 PROGRAMB.S    190 | Code        | 00 |         |    1 | 00/0193 : 48          |             PHA                  
  236 |  1 PROGRAMB.S    191 | Code        | 00 |  2      |    3 | 00/0194 : AD 9E 0B    |             LDA   L0B95          
  237 |  1 PROGRAMB.S    192 | Code        | 00 |         |    1 | 00/0197 : 48          |             PHA                  
  238 |  1 PROGRAMB.S    193 | Code        | 00 |         |    3 | 00/0198 : F4 00 01    |             PEA   $0100          
  239 |  1 PROGRAMB.S    194 | Code        | 00 |         |    3 | 00/019B : F4 00 00    |             PEA   $0000          
  240 |  1 PROGRAMB.S    195 | Code        | 00 |         |    3 | 00/019E : F4 00 00    |             PEA   $0000          
  241 |  1 PROGRAMB.S    196 | Macro       | 00 |         |    0 | 00/01A1               |             _NewHandle                 
  243 |  1 PROGRAMB.S    196 | Code        | 00 |         |    3 | 00/01A1 : A2 02 09    |             LDX   #$902          ; load tool call #
  244 |  1 PROGRAMB.S    196 | Code        | 00 |         |    4 | 00/01A4 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  245 |  1 PROGRAMB.S    197 | Code        | 00 |  2      |    3 | 00/01A8 : 20 EE 10    |             JSR   L10AC          
  246 |  1 PROGRAMB.S    198 | Code        | 00 |         |    1 | 00/01AB : 68          |             PLA                  
  247 |  1 PROGRAMB.S    199 | Code        | 00 |  2      |    3 | 00/01AC : 8D DE 0E    |             STA   L0ED5          
  248 |  1 PROGRAMB.S    200 | Code        | 00 |         |    1 | 00/01AF : 68          |             PLA                  
  249 |  1 PROGRAMB.S    201 | Code        | 00 |  2      |    3 | 00/01B0 : 8D E0 0E    |             STA   L0ED5+2        
  250 |  1 PROGRAMB.S    202 | Code        | 00 |  2      |    3 | 00/01B3 : 20 92 23    |             JSR   L233E          
  251 |  1 PROGRAMB.S    203 | Code        | 00 |  2      |    3 | 00/01B6 : 4C C8 01    |             JMP   L01C8          
  252 |  1 PROGRAMB.S    204 | Empty       | 00 |         |    0 | 00/01B9               |                                  
  253 |  1 PROGRAMB.S    205 | Data        | 00 |         |    5 | 00/01B9 : 04 53 55 42 | L01B9       STR   'SUBB'         
      |                      |             |    |         |      |           42          |
