Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
FileIO;424;fileio.s;378;00/02B5;ozunid_8;Code;;3;00;2
FileIO;425;fileio.s;379;00/02B8;;Code;;3;00;2
FileIO;430;fileio.s;384;00/02C2;;Data;adrl;4;00;3
FileIO;445;fileio.s;394;00/02CE;;Code;;3;00;2
FileIO;458;fileio.s;397;00/02D9;;Code;;3;00;2
FileIO;471;fileio.s;402;00/02EB;;Code;;3;00;2
FileIO;481;fileio.s;412;00/02F0;doREAD;Code;;1;00;
FileIO;485;fileio.s;416;00/02F3;;Code;;3;00;2
FileIO;490;fileio.s;421;00/02FA;;Code;;3;00;2
FileIO;491;fileio.s;422;00/02FD;;Code;;3;00;2
FileIO;495;fileio.s;426;00/0305;;Code;;3;00;2
FileIO;499;fileio.s;430;00/030C;;Code;;3;00;2
FileIO;501;fileio.s;432;00/030F;;Code;;3;00;2
FileIO;502;fileio.s;433;00/0312;;Code;;3;00;2
FileIO;503;fileio.s;434;00/0315;;Code;;3;00;2
FileIO;504;fileio.s;435;00/0318;;Code;;3;00;2
FileIO;508;fileio.s;439;00/0321;;Data;adrl;4;00;3
FileIO;510;fileio.s;441;00/0325;;Code;;3;00;2
FileIO;513;fileio.s;444;00/032C;;Code;;3;00;2
FileIO;515;fileio.s;446;00/032F;doREAD1;Code;;1;00;
FileIO;523;fileio.s;454;00/0331;doSEEK;Code;;1;00;
FileIO;527;fileio.s;458;00/0334;;Code;;3;00;2
FileIO;532;fileio.s;463;00/033B;;Code;;3;00;2
FileIO;534;fileio.s;465;00/033E;doSEEK1;Code;;1;00;
FileIO;541;fileio.s;472;00/0340;DATA_IN;Data;ds;2;00;
FileIO;545;fileio.s;476;00/0340;appID;Data;ds;2;00;
FileIO;546;fileio.s;477;00/0342;myID;Data;ds;2;00;
FileIO;547;fileio.s;478;00/0344;ptrBANK1;Data;ds;24;00;
FileIO;548;fileio.s;479;00/035C;haBANK1;Data;ds;24;00;
FileIO;549;fileio.s;480;00/0374;fileID;Data;ds;6;00;
FileIO;550;fileio.s;481;00/037A;blockINDEX;Data;ds;6;00;
FileIO;554;fileio.s;485;00/0380;proOPEN;Data;dw;2;00;
FileIO;556;fileio.s;487;00/0384;;Data;adrl;4;00;3
FileIO;558;fileio.s;489;00/0388;proCLOSE;Data;dw;2;00;
FileIO;561;fileio.s;492;00/038C;proDREAD;Data;dw;2;00;
FileIO;571;fileio.s;502;00/03A2;ptrBLOCKINDEX;Data;da;10;00;2
FileIO;572;fileio.s;503;00/03AC;;Data;da;10;00;2
FileIO;574;fileio.s;505;00/03B6;blockINDEX1;Data;ds;1024;00;
FileIO;575;fileio.s;506;00/07B6;blockINDEX2;Data;ds;1024;00;
FileIO;576;fileio.s;507;00/0BB6;blockINDEX3;Data;ds;1024;00;
FileIO;577;fileio.s;508;00/0FB6;blockINDEX4;Data;ds;1024;00;
FileIO;578;fileio.s;509;00/13B6;blockINDEX5;Data;ds;1024;00;
FileIO;579;fileio.s;510;00/17B6;blockINDEX6;Data;ds;1024;00;
FileIO;580;fileio.s;511;00/1BB6;blockINDEX7;Data;ds;1024;00;
FileIO;581;fileio.s;512;00/1FB6;blockINDEX8;Data;ds;1024;00;
FileIO;582;fileio.s;513;00/23B6;blockINDEX9;Data;ds;1024;00;
FileIO;583;fileio.s;514;00/27B6;blockINDEX10;Data;ds;1024;00;
FileIO;585;fileio.s;516;00/2BB6;dataBUFFER;Data;ds;512;00;
FileIO;586;fileio.s;517;00/2DB6;dataBUFFER2;Data;ds;512;00;
