Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
Segment1;646;brutaltester.s;402;00/24BD;strTIMER;Data;asc;9;11;
Segment1;647;brutaltester.s;403;00/24C6;valTIMER;Data;ds;4;11;
Segment1;651;brutaltester.s;407;00/24CA;printSTRING;Code;;3;11;
Segment1;654;brutaltester.s;410;00/24D0;printSTRING1;Code;;3;11;
Segment1;666;brutaltester.s;422;00/24E9;printSTRING2;Code;;1;11;
Segment1;669;brutaltester.s;425;00/24EC;printSTRING3;Code;;3;11;
Segment1;678;brutaltester.s;434;00/24FE;printSTRING4;Code;;1;11;
Segment1;682;brutaltester.s;438;00/24FF;waitFORKEY;Code;;3;11;
Segment1;689;brutaltester.s;445;00/2508;theTIMER;Data;ds;1;11;
Segment1;690;brutaltester.s;446;00/2509;theFREQ;Data;ds;1;11;
Segment1;691;brutaltester.s;447;00/250A;theDISPLAY;Data;ds;1;11;
Segment1;692;brutaltester.s;448;00/250B;theSLOT;Data;dfb;1;11;
Segment1;693;brutaltester.s;449;00/250C;theSLOT16;Data;dfb;1;11;
Segment1;695;brutaltester.s;451;00/250D;strHELLO;Data;asc;28;11;
Segment1;701;brutaltester.s;457;00/255C;strMENU;Data;asc;2;11;
Segment1;706;brutaltester.s;462;00/25A1;strSETSLOT;Data;asc;1;11;
Segment1;709;brutaltester.s;465;00/25B4;strT2FREQ0;Data;asc;12;11;
Segment1;710;brutaltester.s;466;00/25C0;strT2FREQ1;Data;asc;11;11;
Segment1;711;brutaltester.s;467;00/25CB;strT2FREQ2;Data;asc;13;11;
Segment1;712;brutaltester.s;468;00/25D8;strT2FREQ3;Data;asc;14;11;
Segment1;714;brutaltester.s;470;00/25E6;strGOODBYE;Data;asc;11;11;
