Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
Segment1;1157;game.s;1118;00/466F;p_foundend2;Code;;1;11;
Segment1;1170;game.s;1131;00/467D;parse_end;Code;;3;11;
Segment1;1174;game.s;1135;00/4684;clear_mot;Code;;2;11;
Segment1;1184;game.s;1145;00/4696;mot;Data;ds;5;11;
Segment1;1185;game.s;1146;00/469B;windex;Data;ds;2;11;
Segment1;1197;game.s;1158;00/469D;dflag;Code;;1;11;
Segment1;1201;game.s;1162;00/46A6;dflag_exit;Code;;1;11;
Segment1;1205;game.s;1166;00/46A7;bool_yesno;Code;;2;11;
Segment1;1235;game.s;1181;00/46DC;byn_no;Code;;1;11;
Segment1;1242;game.s;1188;00/46DE;itoa;Code;;2;11;
Segment1;1251;game.s;1197;00/46EB;itoa_100;Code;;2;11;
Segment1;1257;game.s;1203;00/46F4;itoa_end;Code;;1;11;
Segment1;1264;game.s;1210;00/46FA;binbcd16;Code;;3;11;
Segment1;1274;game.s;1220;00/470E;ozunid_16;Code;;3;11;
Segment1;1294;game.s;1240;00/4734;valBIN;Data;ds;2;11;
Segment1;1295;game.s;1241;00/4736;valBCD;Data;ds;3;11;
Segment1;1303;game.s;1249;00/4739;null;Code;;2;11;
Segment1;1309;game.s;1255;00/473D;at;Code;;3;11;
Segment1;1316;game.s;1262;00/4748;at_success;Code;;2;11;
Segment1;1322;game.s;1268;00/474C;not_at;Code;;3;11;
Segment1;1329;game.s;1275;00/4757;na_success;Code;;2;11;
Segment1;1335;game.s;1281;00/475B;at_lower_than;Code;;3;11;
Segment1;1342;game.s;1288;00/4766;alt_success;Code;;2;11;
Segment1;1348;game.s;1294;00/476A;carried;Code;;2;11;
Segment1;1356;game.s;1302;00/4777;c_success;Code;;2;11;
Segment1;1362;game.s;1308;00/477B;not_carried;Code;;2;11;
Segment1;1370;game.s;1316;00/4788;nc_success;Code;;2;11;
Segment1;1376;game.s;1322;00/478C;worn;Code;;2;11;
Segment1;1384;game.s;1330;00/4799;w_success;Code;;2;11;
Segment1;1391;game.s;1337;00/479E;not_worn;Code;;2;11;
Segment1;1399;game.s;1345;00/47AB;nw_success;Code;;2;11;
Segment1;1405;game.s;1351;00/47AF;present;Code;;2;11;
Segment1;1417;game.s;1363;00/47C5;p_success;Code;;2;11;
Segment1;1423;game.s;1369;00/47C9;absent;Code;;3;11;
Segment1;1429;game.s;1375;00/47D2;a_success;Code;;2;11;
Segment1;1435;game.s;1381;00/47D6;lower_than;Code;;2;11;
Segment1;1443;game.s;1389;00/47E3;lt_success;Code;;2;11;
Segment1;1449;game.s;1395;00/47E7;greater_than;Code;;2;11;
Segment1;1457;game.s;1403;00/47F4;gt_success;Code;;2;11;
Segment1;1463;game.s;1409;00/47F8;equal;Code;;2;11;
Segment1;1471;game.s;1417;00/4805;e_success;Code;;2;11;
Segment1;1477;game.s;1423;00/4809;zero;Code;;2;11;
Segment1;1484;game.s;1430;00/4814;z_success;Code;;2;11;
Segment1;1490;game.s;1436;00/4818;not_zero;Code;;2;11;
Segment1;1497;game.s;1443;00/4823;nz_success;Code;;2;11;
Segment1;1503;game.s;1449;00/4827;chance;Code;;3;11;
Segment1;1511;game.s;1457;00/4834;rnd_success;Code;;2;11;
Segment1;1520;game.s;1466;00/4838;go;Code;;2;11;
Segment1;1529;game.s;1475;00/4841;desc;Code;;2;11;
Segment1;1539;game.s;1482;00/4850;desc_not_home;Code;;3;11;
Segment1;1568;game.s;1502;00/4880;desc_darkwith;Code;;3;11;
Segment1;1575;game.s;1509;00/488C;desc_notdark;Code;;2;11;
Segment1;1586;game.s;1520;00/48A0;desc_location;Code;;3;11;
Segment1;1599;game.s;1533;00/48B4;desc_showall;Code;;2;11;
Segment1;1609;game.s;1543;00/48C0;desc_fori;Code;;2;11;
Segment1;1614;game.s;1548;00/48CB;desc_oki;Code;;2;11;
Segment1;1643;game.s;1577;00/48F6;desc_forj;Code;;2;11;
Segment1;1663;game.s;1594;00/491A;desc_jcomma;Code;;2;11;
Segment1;1672;game.s;1600;00/4927;desc_nextj;Code;;2;11;
Segment1;1685;game.s;1613;00/493B;desc_nexti;Code;;2;11;
Segment1;1696;game.s;1624;00/494B;desc_endi;Code;;2;11;
Segment1;1704;game.s;1629;00/495C;desc_dirok;Code;;2;11;
Segment1;1711;game.s;1633;00/4964;desc_inventory;Code;;2;11;
Segment1;1717;game.s;1639;00/496D;ozunid_17;Code;;2;11;
Segment1;1734;game.s;1653;00/498B;di_got;Code;;3;11;
Segment1;1740;game.s;1659;00/4999;di_next;Code;;2;11;
Segment1;1748;game.s;1667;00/49A3;desc_end;Code;;2;11;
Segment1;1757;game.s;1676;00/49AC;inven;Code;;2;11;
Segment1;1768;game.s;1684;00/49BD;ozunid_18;Code;;2;11;
Segment1;1783;game.s;1699;00/49DB;i_notcarried;Code;;2;11;
Segment1;1799;game.s;1712;00/49F9;i_next;Code;;2;11;
Segment1;1814;game.s;1724;00/4A12;inven_end;Code;;2;11;
Segment1;1823;game.s;1733;00/4A1B;fgFOUNDANY;Data;ds;2;11;
Segment1;1824;game.s;1734;00/4A1D;fgSEPARATOR;Data;ds;2;11;
Segment1;1828;game.s;1738;00/4A1F;quit;Code;;2;11;
Segment1;1843;game.s;1747;00/4A39;q_no;Code;;2;11;
Segment1;1851;game.s;1755;00/4A42;end;Code;;2;11;
Segment1;1860;game.s;1764;00/4A4B;beep;Code;;3;11;
Segment1;1868;game.s;1772;00/4A52;set;Code;;2;11;
Segment1;1878;game.s;1782;00/4A5D;clear;Code;;2;11;
Segment1;1888;game.s;1792;00/4A68;oremove;Code;;2;11;
Segment1;1901;game.s;1802;00/4A81;or_next;Code;;2;11;
Segment1;1915;game.s;1813;00/4A9C;or_ok;Code;;3;11;
Segment1;1921;game.s;1819;00/4AA6;oremove_exit;Code;;2;11;
Segment1;1927;game.s;1825;00/4AAA;get;Code;;2;11;
Segment1;1934;game.s;1832;00/4AB7;got_it;Code;;2;11;
Segment1;1942;game.s;1837;00/4AC7;get_next;Code;;3;11;
Segment1;1953;game.s;1845;00/4ADC;get_quantity;Code;;2;11;
Segment1;1967;game.s;1856;00/4AF7;get_it;Code;;2;11;
Segment1;1976;game.s;1862;00/4B05;get_exit;Code;;2;11;
Segment1;1982;game.s;1868;00/4B09;drop;Code;;2;11;
Segment1;1997;game.s;1880;00/4B26;drop_ok;Code;;3;11;
Segment1;2005;game.s;1885;00/4B33;drop_exit;Code;;2;11;
Segment1;2011;game.s;1891;00/4B37;message;Code;;3;11;
Segment1;2023;game.s;1903;00/4B46;wear;Code;;2;11;
Segment1;2036;game.s;1913;00/4B5F;wear_carry;Code;;2;11;
Segment1;2047;game.s;1921;00/4B72;wear_notowned;Code;;2;11;
Segment1;2054;game.s;1925;00/4B7F;wear_exit;Code;;2;11;
Segment1;2060;game.s;1931;00/4B83;pause;Code;;2;11;
Segment1;2069;game.s;1940;00/4B8C;create;Code;;2;11;
Segment1;2079;game.s;1947;00/4B9C;create_next;Code;;2;11;
Segment1;2089;game.s;1957;00/4BA8;destroy;Code;;2;11;
Segment1;2096;game.s;1964;00/4BB5;d_drop;Code;;2;11;
Segment1;2101;game.s;1966;00/4BBC;destroy_next;Code;;2;11;
Segment1;2111;game.s;1976;00/4BC7;swap;Code;;2;11;
Segment1;2126;game.s;1991;00/4BE1;swap_temp;Data;ds;2;11;
Segment1;2130;game.s;1995;00/4BE3;plus;Code;;2;11;
Segment1;2142;game.s;2007;00/4BF2;minus;Code;;2;11;
Segment1;2154;game.s;2019;00/4C01;let;Code;;2;11;
Segment1;2164;game.s;2029;00/4C0C;ok;Code;;2;11;
Segment1;2178;game.s;2040;00/4C1D;done;Code;;2;11;
Segment1;2187;game.s;2049;00/4C26;save;Code;;2;11;
Segment1;2204;game.s;2063;00/4C46;save_good;Code;;2;11;
Segment1;2208;game.s;2067;00/4C4A;save_bad;Code;;2;11;
Segment1;2214;game.s;2073;00/4C4E;saveSLOT;Code;;3;11;
Segment1;2230;game.s;2089;00/4C66;ss_ok;Code;;3;11;
Segment1;2247;game.s;2106;00/4C7E;gDESTROY;Data;dfb;1;11;
Segment1;2250;game.s;2109;00/4C81;gCREATE;Data;dfb;1;11;
Segment1;2261;game.s;2120;00/4C8D;load;Code;;2;11;
Segment1;2277;game.s;2133;00/4CAA;load_good;Code;;2;11;
Segment1;2285;game.s;2141;00/4CB6;load_bad;Code;;2;11;
Segment1;2291;game.s;2147;00/4CBA;loadSLOT;Code;;3;11;
Segment1;2299;game.s;2155;00/4CC6;ls_ok;Code;;3;11;
Segment1;2309;game.s;2165;00/4CD9;ozunid_19;Code;;3;11;
Segment1;2317;game.s;2173;00/4CE6;ls_err;Code;;1;11;
Segment1;2319;game.s;2175;00/4CE7;ls_end;Code;;1;11;
Segment1;2328;game.s;2184;00/4CF0;mySTRING;Data;asc;4;11;
Segment1;2329;game.s;2185;00/4CF4;pPARTY;Data;str;6;11;
Segment1;2331;game.s;2187;00/4CFA;gOPEN;Data;dfb;1;11;
Segment1;2336;game.s;2192;00/4D00;gREAD;Data;dfb;1;11;
Segment1;2342;game.s;2198;00/4D08;gCLOSE;Data;dfb;1;11;
Segment1;2347;game.s;2203;00/4D0A;anykey;Code;;2;11;
Segment1;2358;game.s;2211;00/4D19;turns;Code;;2;11;
Segment1;2408;game.s;2258;00/4D71;ozunid_20;Code;;3;11;
Segment1;2415;game.s;2265;00/4D81;turns_print;Code;;3;11;
Segment1;2418;game.s;2268;00/4D89;turns_skip;Code;;1;11;
Segment1;2421;game.s;2271;00/4D8C;turns_next;Code;;3;11;
Segment1;2427;game.s;2277;00/4D98;turns_good;Code;;2;11;
Segment1;2441;game.s;2291;00/4D98;turns_end;Code;;2;11;
Segment1;2452;game.s;2299;00/4DA4;sturns;Data;asc;6;11;
Segment1;2453;game.s;2300;00/4DAA;fgTURNS;Data;ds;2;11;
Segment1;2457;game.s;2304;00/4DAC;score;Code;;2;11;
Segment1;2502;game.s;2337;00/4DF1;sscore;Data;asc;4;11;
Segment1;2507;game.s;2342;00/4DF5;cndtbl;Data;da;2;11;
Segment1;2527;game.s;2362;00/4E15;acttbl;Data;da;2;11;
Segment1;2565;game.s;2400;00/4E53;print_space;Code;;2;11;
Segment1;2570;game.s;2405;00/4E58;print_return;Code;;2;11;
Segment1;2575;game.s;2410;00/4E5D;print_word;Code;;2;11;
Segment1;2578;game.s;2413;00/4E62;ozunid_21;Code;;1;11;
Segment1;2587;game.s;2422;00/4E6C;get_object_name;Code;;1;11;
Segment1;2594;game.s;2429;00/4E75;gom_outer;Code;;2;11;
Segment1;2598;game.s;2433;00/4E7B;ozunid_22;Code;;2;11;
Segment1;2603;game.s;2438;00/4E82;gom_next;Code;;1;11;
Segment1;2612;game.s;2447;00/4E8F;gom_good;Code;;1;11;
Segment1;2615;game.s;2450;00/4E93;gom_ok;Code;;2;11;
Segment1;2620;game.s;2455;00/4E9B;gom_exit;Code;;1;11;
Segment1;2624;game.s;2459;00/4E9C;get_location_name;Code;;2;11;
Segment1;2633;game.s;2468;00/4EA7;get_message;Code;;2;11;
Segment1;2642;game.s;2477;00/4EB2;get_sys_message;Code;;2;11;
Segment1;2648;game.s;2483;00/4EBA;gsm_outer;Code;;2;11;
Segment1;2651;game.s;2486;00/4EBE;gsm_inner;Code;;2;11;
Segment1;2660;game.s;2495;00/4ECC;gsm_next;Code;;2;11;
Segment1;2664;game.s;2499;00/4ED2;gsm_good;Code;;1;11;
Segment1;2667;game.s;2502;00/4ED6;gsm_ok;Code;;2;11;
Segment1;2681;game.s;2516;00/4EDB;unpackLZ4;Code;;2;11;
Segment1;2708;game.s;2543;00/4F06;parsetoken;Code;;3;11;
Segment1;2725;game.s;2560;00/4F23;copymatches;Code;;3;11;
Segment1;2737;game.s;2572;00/4F3E;copymatches1;Code;;2;11;
Segment1;2755;game.s;2590;00/4F5F;lz4done;Code;;1;11;
Segment1;2760;game.s;2595;00/4F61;docopy;Code;;3;11;
Segment1;2769;game.s;2604;00/4F6D;buildcount;Code;;2;11;
Segment1;2773;game.s;2608;00/4F76;ozunid_23;Code;;3;11;
Segment1;2780;game.s;2615;00/4F86;buildcount1;Code;;1;11;
Segment1;2782;game.s;2617;00/4F89;buildcount2;Code;;1;11;
Segment1;2786;game.s;2621;00/4F8A;getput;Code;;3;11;
Segment1;2788;game.s;2623;00/4F8D;putdst;Code;;2;11;
Segment1;2792;game.s;2627;00/4F95;putdst1;Code;;1;11;
Segment1;2796;game.s;2631;00/4F96;getsrc;Code;;2;11;
Segment1;2800;game.s;2635;00/4F9E;getsrc1;Code;;1;11;
Segment1;2804;game.s;2639;00/4F9F;lz4end;Data;ds;2;11;
Segment1;2805;game.s;2640;00/4FA1;count;Data;ds;2;11;
Segment1;2806;game.s;2641;00/4FA3;delta;Data;ds;2;11;
Segment1;2810;game.s;2645;00/4FA5;switchVIDEO;Code;;2;11;
Segment1;2815;game.s;2650;00/4FAE;setTEXTON;Code;;2;11;
Segment1;2821;game.s;2656;00/4FBA;setHGRON;Code;;2;11;
Segment1;2828;game.s;2663;00/4FC9;clearHGR;Code;;2;11;
Segment1;2832;game.s;2667;00/4FD1;clearHGR1;Code;;3;11;
Segment1;2842;game.s;2677;00/4FDE;switchCASE;Code;;3;11;
Segment1;2852;game.s;2687;00/4FEA;switchHOME;Code;;3;11;
Segment1;2862;game.s;2697;00/4FF6;switchDEBUG;Code;;3;11;
Segment1;2872;game.s;2707;00/5002;printCSTRING;Code;;3;11;
Segment1;2875;game.s;2710;00/5008;pcs1;Code;;3;11;
Segment1;2884;game.s;2719;00/5016;pcs2;Code;;3;11;
Segment1;2891;game.s;2726;00/5023;pcs3;Code;;1;11;
Segment1;2895;game.s;2730;00/5024;rewriteSTRING;Code;;2;11;
Segment1;2896;game.s;2731;00/5026;ozunid_24;Code;;3;11;
Segment1;2906;game.s;2741;00/5036;translateKEY;Code;;3;11;
Segment1;2913;game.s;2748;00/503E;fgDEBUG;Data;ds;2;11;
Segment1;2914;game.s;2749;00/5040;fgHOME;Data;ds;2;11;
Segment1;2915;game.s;2750;00/5042;fgCASE;Data;ds;2;11;
Segment1;2916;game.s;2751;00/5044;lenSTRING;Data;ds;2;11;
Segment1;2918;game.s;2753;00/5046;tblKEY;Data;hex;16;11;
Segment1;2935;game.s;2770;00/5146;tblHEX2DEC;Data;hex;10;11;
Segment1;2965;data.s;15;00/51AA;strLEFTP;Data;asc;2;11;
Segment1;2966;data.s;16;00/51AC;strSLASH;Data;asc;2;11;
Segment1;2967;data.s;17;00/51AE;strRIGHTP;Data;asc;4;11;
Segment1;2968;data.s;18;00/51B2;strCOMMANDE;Data;asc;4;11;
Segment1;2969;data.s;19;00/51B6;strCOMMASPACE;Data;asc;3;11;
Segment1;3160;data.s;210;00/51B9;tblIMAGES;Data;dfb;1;11;
Segment1;3200;data.s;250;00/51DA;strTOINET;Data;dfb;1;11;
Segment1;3213;data.s;263;00/5260;tblLOCATIONS;Data;asc;33;11;
Segment1;3485;data.s;535;00/6FDD;tblMESSAGES;Data;asc;64;11;
Segment1;3586;data.s;636;00/8473;tblOBJECTS;Data;dfb;1;11;
Segment1;3914;data.s;733;00/882A;tblRULES;Data;dfb;1;11;
Segment1;5775;data.s;1202;00/913B;tblFUNC;Data;db;13;11;
Segment1;6246;data.s;1673;00/9DFD;tblSYSMESSAGES;Data;asc;11;11;
Segment1;6300;data.s;1727;00/A03D;tblWORDS;Data;dfb;1;11;
Segment1;6927;game.s;2787;00/A4E1;theSOLUTION;Empty;;0;11;
