------+------------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File            Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
   51 |  3    BD.0800.S      5 | Comment     | 11 |         |    0 | 00/0800               | * (s) 2022, Brutal Deluxe Software
   52 |  3    BD.0800.S      6 | Comment     | 11 |         |    0 | 00/0800               | *
   53 |  3    BD.0800.S      7 | Empty       | 11 |         |    0 | 00/0800               |                                  
   54 |  3    BD.0800.S      8 | Comment     | 11 |         |    0 | 00/0800               | *-----------------------------
   55 |  3    BD.0800.S      9 | Comment     | 11 |         |    0 | 00/0800               | *
   56 |  3    BD.0800.S     10 | Comment     | 11 |         |    0 | 00/0800               | *            TYP   BIN
   57 |  3    BD.0800.S     11 | Comment     | 11 |         |    0 | 00/0800               | *            ORG   $000800
   58 |  3    BD.0800.S     12 | Comment     | 11 |         |    0 | 00/0800               | *            MX    %11
   59 |  3    BD.0800.S     13 | Comment     | 11 |         |    0 | 00/0800               | *
   60 |  3    BD.0800.S     14 | Comment     | 11 |         |    0 | 00/0800               | *-----------------------------
   61 |  3    BD.0800.S     15 | Empty       | 11 |         |    0 | 00/0800               |                                  
   62 |  3    BD.0800.S     16 | Equivalence | 11 |         |    0 | 00/0800               | LBC00       =     $BC00          ; read track
   63 |  3    BD.0800.S     17 | Equivalence | 11 |         |    0 | 00/0800               | LBC03       =     {$BC00}+3      ; move head
   64 |  3    BD.0800.S     18 | Empty       | 11 |         |    0 | 00/0800               |                                  
   65 |  3    BD.0800.S     19 | Comment     | 11 |         |    0 | 00/0800               | *-----------------------------
   66 |  3    BD.0800.S     20 | Empty       | 11 |         |    0 | 00/0800               |                                  
   67 |  3    BD.0800.S     21 | Code        | 11 |         |    3 | 00/0800 : 20 FE 09    | L0800       JSR   L09FE          ; clear HGR pages
   68 |  3    BD.0800.S     22 | Code        | 11 |         |    3 | 00/0803 : 8D 50 C0    |             STA   {$C050}        
   69 |  3    BD.0800.S     23 | Code        | 11 |         |    3 | 00/0806 : 8D 55 C0    |             STA   {$C055}        
   70 |  3    BD.0800.S     24 | Code        | 11 |         |    3 | 00/0809 : 8D E9 C0    |             STA   $C0E9          
   71 |  3    BD.0800.S     25 | Code        | 11 |         |    2 | 00/080C : A9 20       |             LDA   #$20           ; load 2 HGR pages T12..T15
   72 |  3    BD.0800.S     26 | Code        | 11 |         |    2 | 00/080E : 85 3E       |             STA   $3E            
   73 |  3    BD.0800.S     27 | Code        | 11 |         |    2 | 00/0810 : A9 12       |             LDA   #$12           
   74 |  3    BD.0800.S     28 | Code        | 11 |         |    2 | 00/0812 : 85 F8       |             STA   $F8            
   75 |  3    BD.0800.S     29 | Code        | 11 |         |    2 | 00/0814 : A5 F8       | L0814       LDA   $F8            
   76 |  3    BD.0800.S     30 | Code        | 11 |         |    3 | 00/0816 : 20 03 BC    |             JSR   {{$BC00}+3}    ; LOGO
   77 |  3    BD.0800.S     31 | Code        | 11 |         |    2 | 00/0819 : D0 F9       |             BNE   L0814          
   78 |  3    BD.0800.S     32 | Code        | 11 |         |    2 | 00/081B : A5 3E       |             LDA   $3E            
   79 |  3    BD.0800.S     33 | Code        | 11 |         |    1 | 00/081D : 18          |             CLC                  
   80 |  3    BD.0800.S     34 | Code        | 11 |         |    2 | 00/081E : 69 10       |             ADC   #$10           
   81 |  3    BD.0800.S     35 | Code        | 11 |         |    2 | 00/0820 : 85 3E       |             STA   $3E            
   82 |  3    BD.0800.S     36 | Code        | 11 |         |    2 | 00/0822 : C9 60       |             CMP   #$60           
   83 |  3    BD.0800.S     37 | Code        | 11 |         |    2 | 00/0824 : F0 04       |             BEQ   L082A          
   84 |  3    BD.0800.S     38 | Code        | 11 |         |    2 | 00/0826 : E6 F8       |             INC   $F8            
   85 |  3    BD.0800.S     39 | Code        | 11 |         |    2 | 00/0828 : D0 EA       |             BNE   L0814          
   86 |  3    BD.0800.S     40 | Code        | 11 |         |    2 | 00/082A : A9 05       | L082A       LDA   #$05           
   87 |  3    BD.0800.S     41 | Code        | 11 |         |    3 | 00/082C : 20 00 BC    |             JSR   {$BC00}        ; LOGO
   88 |  3    BD.0800.S     42 | Code        | 11 |         |    3 | 00/082F : 8D E8 C0    |             STA   $C0E8          
   89 |  3    BD.0800.S     43 | Code        | 11 |         |    3 | 00/0832 : 4C DD 14    |             JMP   L14DD          ; go to program
   90 |  3    BD.0800.S     44 | Empty       | 11 |         |    0 | 00/0835               |                                  
   91 |  3    BD.0800.S     45 | Comment     | 11 |         |    0 | 00/0835               | *----------------------------- Dead code
   92 |  3    BD.0800.S     46 | Empty       | 11 |         |    0 | 00/0835               |                                  
   93 |  3    BD.0800.S     47 | Code        | 11 |         |    2 | 00/0835 : A9 00       |             LDA   #$00           ; RESET
   94 |  3    BD.0800.S     48 | Code        | 11 |         |    2 | 00/0837 : 85 00       |             STA   $00            
   95 |  3    BD.0800.S     49 | Code        | 11 |         |    2 | 00/0839 : A9 09       |             LDA   #$09           
   96 |  3    BD.0800.S     50 | Code        | 11 |         |    2 | 00/083B : 85 01       |             STA   $01            
   97 |  3    BD.0800.S     51 | Code        | 11 |         |    2 | 00/083D : A0 00       |             LDY   #$00           
   98 |  3    BD.0800.S     52 | Code        | 11 |         |    2 | 00/083F : 91 00       | L083F       STA   ($00),Y        
   99 |  3    BD.0800.S     53 | Code        | 11 |         |    1 | 00/0841 : C8          |             INY                  
  100 |  3    BD.0800.S     54 | Code        | 11 |         |    2 | 00/0842 : D0 FB       |             BNE   L083F          
  101 |  3    BD.0800.S     55 | Code        | 11 |         |    2 | 00/0844 : E6 01       |             INC   $01            
  102 |  3    BD.0800.S     56 | Code        | 11 |         |    2 | 00/0846 : A5 01       |             LDA   $01            
  103 |  3    BD.0800.S     57 | Code        | 11 |         |    2 | 00/0848 : C9 C0       |             CMP   #$C0           
  104 |  3    BD.0800.S     58 | Code        | 11 |         |    2 | 00/084A : D0 F3       |             BNE   L083F          
  105 |  3    BD.0800.S     59 | Code        | 11 |         |    3 | 00/084C : 4C A6 FA    |             JMP   {$FAA6}        
  106 |  3    BD.0800.S     60 | Empty       | 11 |         |    0 | 00/084F               |                                  
  107 |  3    BD.0800.S     61 | Comment     | 11 |         |    0 | 00/084F               | *-----------------------------
  108 |  3    BD.0800.S     62 | Empty       | 11 |         |    0 | 00/084F               |                                  
  109 |  3    BD.0800.S     63 | Code        | 11 |         |    2 | 00/084F : A5 27       | L084F       LDA   $27            
  110 |  3    BD.0800.S     64 | Code        | 11 |         |    2 | 00/0851 : 10 0F       |             BPL   L0862          
  111 |  3    BD.0800.S     65 | Code        | 11 |         |    2 | 00/0853 : A6 55       |             LDX   $55            
  112 |  3    BD.0800.S     66 | Code        | 11 |         |    3 | 00/0855 : BD 00 73    |             LDA   L7300,X        
  113 |  3    BD.0800.S     67 | Code        | 11 |         |    2 | 00/0858 : 85 0F       |             STA   $0F            
  114 |  3    BD.0800.S     68 | Code        | 11 |         |    2 | 00/085A : A4 04       |             LDY   $04            
  115 |  3    BD.0800.S     69 | Code        | 11 |         |    1 | 00/085C : E8          |             INX                  
  116 |  3    BD.0800.S     70 | Code        | 11 |         |    2 | 00/085D : 86 55       |             STX   $55            
  117 |  3    BD.0800.S     71 | Code        | 11 |         |    3 | 00/085F : 4C 7E 08    |             JMP   L087E          
  118 |  3    BD.0800.S     72 | Empty       | 11 |         |    0 | 00/0862               |                                  
  119 |  3    BD.0800.S     73 | Code        | 11 |         |    2 | 00/0862 : A9 FF       | L0862       LDA   #$FF           
  120 |  3    BD.0800.S     74 | Code        | 11 |         |    2 | 00/0864 : 85 50       |             STA   $50            
  121 |  3    BD.0800.S     75 | Code        | 11 |         |    2 | 00/0866 : 85 51       |             STA   $51            
  122 |  3    BD.0800.S     76 | Code        | 11 |         |    3 | 00/0868 : AD 70 C0    |             LDA   {$C070}        
  123 |  3    BD.0800.S     77 | Code        | 11 |         |    2 | 00/086B : A9 05       |             LDA   #$05           
  124 |  3    BD.0800.S     78 | Code        | 11 |         |    3 | 00/086D : 20 A8 FC    |             JSR   {$FCA8}        
  125 |  3    BD.0800.S     79 | Code        | 11 |         |    3 | 00/0870 : AD 64 C0    |             LDA   {$C064}        
  126 |  3    BD.0800.S     80 | Code        | 11 |         |    2 | 00/0873 : 10 02       |             BPL   L0877          
  127 |  3    BD.0800.S     81 | Code        | 11 |         |    2 | 00/0875 : E6 50       |             INC   $50            
  128 |  3    BD.0800.S     82 | Code        | 11 |         |    3 | 00/0877 : AD 65 C0    | L0877       LDA   {$C065}        
  129 |  3    BD.0800.S     83 | Code        | 11 |         |    2 | 00/087A : 10 02       |             BPL   L087E          
  130 |  3    BD.0800.S     84 | Code        | 11 |         |    2 | 00/087C : E6 51       |             INC   $51            
  131 |  3    BD.0800.S     85 | Code        | 11 |         |    2 | 00/087E : A9 00       | L087E       LDA   #$00           
  132 |  3    BD.0800.S     86 | Code        | 11 |         |    2 | 00/0880 : A2 0B       |             LDX   #$0B           
  133 |  3    BD.0800.S     87 | Code        | 11 |         |    2 | 00/0882 : 95 E8       | L0882       STA   $E8,X          
  134 |  3    BD.0800.S     88 | Code        | 11 |         |    1 | 00/0884 : CA          |             DEX                  
  135 |  3    BD.0800.S     89 | Code        | 11 |         |    2 | 00/0885 : 10 FB       |             BPL   L0882          
  136 |  3    BD.0800.S     90 | Code        | 11 |         |    2 | 00/0887 : A5 33       |             LDA   $33            
  137 |  3    BD.0800.S     91 | Code        | 11 |         |    2 | 00/0889 : C9 01       |             CMP   #$01           
  138 |  3    BD.0800.S     92 | Code        | 11 |         |    2 | 00/088B : D0 02       |             BNE   L088F          
  139 |  3    BD.0800.S     93 | Code        | 11 |         |    2 | 00/088D : 85 E4       |             STA   $E4            
  140 |  3    BD.0800.S     94 | Code        | 11 |         |    2 | 00/088F : A5 E0       | L088F       LDA   $E0            
  141 |  3    BD.0800.S     95 | Code        | 11 |         |    2 | 00/0891 : 05 DF       |             ORA   $DF            
  142 |  3    BD.0800.S     96 | Code        | 11 |         |    2 | 00/0893 : F0 13       |             BEQ   L08A8          
  143 |  3    BD.0800.S     97 | Code        | 11 |         |    2 | 00/0895 : A2 05       |             LDX   #$05           
  144 |  3    BD.0800.S     98 | Code        | 11 |         |    3 | 00/0897 : 8D 30 C0    | L0897       STA   {$C030}        
  145 |  3    BD.0800.S     99 | Code        | 11 |         |    2 | 00/089A : A9 0A       |             LDA   #$0A           
  146 |  3    BD.0800.S    100 | Code        | 11 |         |    3 | 00/089C : 20 A8 FC    |             JSR   {$FCA8}        
  147 |  3    BD.0800.S    101 | Code        | 11 |         |    1 | 00/089F : CA          |             DEX                  
  148 |  3    BD.0800.S    102 | Code        | 11 |         |    2 | 00/08A0 : 10 F5       |             BPL   L0897          
  149 |  3    BD.0800.S    103 | Code        | 11 |         |    2 | 00/08A2 : 85 DF       |             STA   $DF            
  150 |  3    BD.0800.S    104 | Code        | 11 |         |    2 | 00/08A4 : 85 E0       |             STA   $E0            
  151 |  3    BD.0800.S    105 | Code        | 11 |         |    2 | 00/08A6 : 30 05       |             BMI   L08AD          
  152 |  3    BD.0800.S    106 | Code        | 11 |         |    2 | 00/08A8 : A9 1B       | L08A8       LDA   #$1B           
  153 |  3    BD.0800.S    107 | Code        | 11 |         |    3 | 00/08AA : 20 A8 FC    |             JSR   {$FCA8}        
  154 |  3    BD.0800.S    108 | Code        | 11 |         |    2 | 00/08AD : A2 04       | L08AD       LDX   #$04           
  155 |  3    BD.0800.S    109 | Code        | 11 |         |    2 | 00/08AF : B5 E3       | L08AF       LDA   $E3,X          
  156 |  3    BD.0800.S    110 | Code        | 11 |         |    2 | 00/08B1 : D0 06       |             BNE   L08B9          
  157 |  3    BD.0800.S    111 | Code        | 11 |         |    1 | 00/08B3 : CA          |             DEX                  
  158 |  3    BD.0800.S    112 | Code        | 11 |         |    2 | 00/08B4 : 10 F9       |             BPL   L08AF          
  159 |  3    BD.0800.S    113 | Code        | 11 |         |    3 | 00/08B6 : 4C 69 09    |             JMP   L0969          
  160 |  3    BD.0800.S    114 | Empty       | 11 |         |    0 | 00/08B9               |                                  
  161 |  3    BD.0800.S    115 | Code        | 11 |         |    2 | 00/08B9 : 86 03       | L08B9       STX   $03            
  162 |  3    BD.0800.S    116 | Code        | 11 |         |    3 | 00/08BB : BD CA 08    |             LDA   L08CA,X        
  163 |  3    BD.0800.S    117 | Code        | 11 |         |    3 | 00/08BE : 8D C8 08    |             STA   L08C7+1        
  164 |  3    BD.0800.S    118 | Code        | 11 |         |    3 | 00/08C1 : BD CF 08    |             LDA   L08CF,X        
  165 |  3    BD.0800.S    119 | Code        | 11 |         |    3 | 00/08C4 : 8D C9 08    |             STA   L08C7+2        
  166 |  3    BD.0800.S    120 | Code        | 11 |         |    3 | 00/08C7 : 4C C7 08    | L08C7       JMP   L08C7          
  167 |  3    BD.0800.S    121 | Empty       | 11 |         |    0 | 00/08CA               |                                  
  168 |  3    BD.0800.S    122 | Data        | 11 |         |    5 | 00/08CA : D4 4B 2E 1D | L08CA       DB    <L08D4,<L094B,<L092E,<L091D,<L095F
      |                        |             |    |         |      |           5F          |
  169 |  3    BD.0800.S    123 | Data        | 11 |         |    5 | 00/08CF : 08 09 09 09 | L08CF       DB    >L08D4,>L094B,>L092E,>L091D,>L095F
      |                        |             |    |         |      |           09          |
  170 |  3    BD.0800.S    124 | Empty       | 11 |         |    0 | 00/08D4               |                                  
  171 |  3    BD.0800.S    125 | Code        | 11 |         |    2 | 00/08D4 : A5 14       | L08D4       LDA   $14            
  172 |  3    BD.0800.S    126 | Code        | 11 |         |    1 | 00/08D6 : EA          |             NOP                  
  173 |  3    BD.0800.S    127 | Code        | 11 |         |    2 | 00/08D7 : 29 03       |             AND   #$03           
  174 |  3    BD.0800.S    128 | Code        | 11 |         |    1 | 00/08D9 : AA          |             TAX                  
  175 |  3    BD.0800.S    129 | Code        | 11 |         |    3 | 00/08DA : BD E9 08    |             LDA   L08E9,X        
  176 |  3    BD.0800.S    130 | Code        | 11 |         |    3 | 00/08DD : 8D E7 08    |             STA   L08E6+1        
  177 |  3    BD.0800.S    131 | Code        | 11 |         |    3 | 00/08E0 : BD EF 08    |             LDA   L08EF,X        
  178 |  3    BD.0800.S    132 | Code        | 11 |         |    3 | 00/08E3 : 8D E8 08    |             STA   L08E6+2        
  179 |  3    BD.0800.S    133 | Code        | 11 |         |    3 | 00/08E6 : 4C E6 08    | L08E6       JMP   L08E6          
  180 |  3    BD.0800.S    134 | Empty       | 11 |         |    0 | 00/08E9               |                                  
  181 |  3    BD.0800.S    135 | Data        | 11 |         |    6 | 00/08E9 : F5 FC 05 10 | L08E9       DB    <L08F5,<L08FC,<L0905,<L0910,<L091D,<L092E
      |                        |             |    |         |      |           1D 2E       |
  182 |  3    BD.0800.S    136 | Data        | 11 |         |    6 | 00/08EF : 08 08 09 09 | L08EF       DB    >L08F5,>L08FC,>L0905,>L0910,>L091D,>L092E
      |                        |             |    |         |      |           09 09       |
  183 |  3    BD.0800.S    137 | Empty       | 11 |         |    0 | 00/08F5               |                                  
  184 |  3    BD.0800.S    138 | Code        | 11 |         |    2 | 00/08F5 : A9 FF       | L08F5       LDA   #$FF           
  185 |  3    BD.0800.S    139 | Code        | 11 |         |    2 | 00/08F7 : 85 E8       |             STA   $E8            
  186 |  3    BD.0800.S    140 | Code        | 11 |         |    3 | 00/08F9 : 4C 5F 09    |             JMP   L095F          
  187 |  3    BD.0800.S    141 | Empty       | 11 |         |    0 | 00/08FC               |                                  
  188 |  3    BD.0800.S    142 | Code        | 11 |         |    2 | 00/08FC : A9 FF       | L08FC       LDA   #$FF           
  189 |  3    BD.0800.S    143 | Code        | 11 |         |    2 | 00/08FE : 85 E8       |             STA   $E8            
  190 |  3    BD.0800.S    144 | Code        | 11 |         |    2 | 00/0900 : 85 EE       |             STA   $EE            
  191 |  3    BD.0800.S    145 | Code        | 11 |         |    3 | 00/0902 : 4C 5F 09    |             JMP   L095F          
  192 |  3    BD.0800.S    146 | Empty       | 11 |         |    0 | 00/0905               |                                  
  193 |  3    BD.0800.S    147 | Code        | 11 |         |    2 | 00/0905 : A9 FF       | L0905       LDA   #$FF           
  194 |  3    BD.0800.S    148 | Code        | 11 |         |    2 | 00/0907 : 85 E8       |             STA   $E8            
  195 |  3    BD.0800.S    149 | Code        | 11 |         |    2 | 00/0909 : 85 EC       |             STA   $EC            
  196 |  3    BD.0800.S    150 | Code        | 11 |         |    2 | 00/090B : 85 F0       |             STA   $F0            
  197 |  3    BD.0800.S    151 | Code        | 11 |         |    3 | 00/090D : 4C 5F 09    |             JMP   L095F          
  198 |  3    BD.0800.S    152 | Empty       | 11 |         |    0 | 00/0910               |                                  
  199 |  3    BD.0800.S    153 | Code        | 11 |         |    2 | 00/0910 : A9 FF       | L0910       LDA   #$FF           
  200 |  3    BD.0800.S    154 | Code        | 11 |         |    2 | 00/0912 : 85 E8       |             STA   $E8            
  201 |  3    BD.0800.S    155 | Code        | 11 |         |    2 | 00/0914 : 85 EB       |             STA   $EB            
  202 |  3    BD.0800.S    156 | Code        | 11 |         |    2 | 00/0916 : 85 EE       |             STA   $EE            
  203 |  3    BD.0800.S    157 | Code        | 11 |         |    2 | 00/0918 : 85 F1       |             STA   $F1            
  204 |  3    BD.0800.S    158 | Code        | 11 |         |    3 | 00/091A : 4C 5F 09    |             JMP   L095F          
  205 |  3    BD.0800.S    159 | Empty       | 11 |         |    0 | 00/091D               |                                  
  206 |  3    BD.0800.S    160 | Code        | 11 |         |    2 | 00/091D : A9 FF       | L091D       LDA   #$FF           
  207 |  3    BD.0800.S    161 | Code        | 11 |         |    2 | 00/091F : 85 E8       |             STA   $E8            
  208 |  3    BD.0800.S    162 | Code        | 11 |         |    2 | 00/0921 : 85 EA       |             STA   $EA            
  209 |  3    BD.0800.S    163 | Code        | 11 |         |    2 | 00/0923 : 85 EC       |             STA   $EC            
  210 |  3    BD.0800.S    164 | Code        | 11 |         |    2 | 00/0925 : 85 EE       |             STA   $EE            
  211 |  3    BD.0800.S    165 | Code        | 11 |         |    2 | 00/0927 : 85 F0       |             STA   $F0            
  212 |  3    BD.0800.S    166 | Code        | 11 |         |    2 | 00/0929 : 85 F2       |             STA   $F2            
  213 |  3    BD.0800.S    167 | Code        | 11 |         |    3 | 00/092B : 4C 5F 09    |             JMP   L095F          
  214 |  3    BD.0800.S    168 | Empty       | 11 |         |    0 | 00/092E               |                                  
  215 |  3    BD.0800.S    169 | Code        | 11 |         |    2 | 00/092E : A9 FF       | L092E       LDA   #$FF           
  216 |  3    BD.0800.S    170 | Code        | 11 |         |    2 | 00/0930 : 85 E8       |             STA   $E8            
  217 |  3    BD.0800.S    171 | Code        | 11 |         |    2 | 00/0932 : 85 E9       |             STA   $E9            
  218 |  3    BD.0800.S    172 | Code        | 11 |         |    2 | 00/0934 : 85 EA       |             STA   $EA            
  219 |  3    BD.0800.S    173 | Code        | 11 |         |    2 | 00/0936 : 85 EB       |             STA   $EB            
  220 |  3    BD.0800.S    174 | Code        | 11 |         |    2 | 00/0938 : 85 EC       |             STA   $EC            
  221 |  3    BD.0800.S    175 | Code        | 11 |         |    2 | 00/093A : 85 ED       |             STA   $ED            
  222 |  3    BD.0800.S    176 | Code        | 11 |         |    2 | 00/093C : 85 EE       |             STA   $EE            
  223 |  3    BD.0800.S    177 | Code        | 11 |         |    2 | 00/093E : 85 EF       |             STA   $EF            
  224 |  3    BD.0800.S    178 | Code        | 11 |         |    2 | 00/0940 : 85 F0       |             STA   $F0            
  225 |  3    BD.0800.S    179 | Code        | 11 |         |    2 | 00/0942 : 85 F1       |             STA   $F1            
  226 |  3    BD.0800.S    180 | Code        | 11 |         |    2 | 00/0944 : 85 F2       |             STA   $F2            
  227 |  3    BD.0800.S    181 | Code        | 11 |         |    2 | 00/0946 : 85 F3       |             STA   $F3            
  228 |  3    BD.0800.S    182 | Code        | 11 |         |    3 | 00/0948 : 4C 5F 09    |             JMP   L095F          
  229 |  3    BD.0800.S    183 | Empty       | 11 |         |    0 | 00/094B               |                                  
  230 |  3    BD.0800.S    184 | Code        | 11 |         |    2 | 00/094B : A5 19       | L094B       LDA   $19            
  231 |  3    BD.0800.S    185 | Code        | 11 |         |    2 | 00/094D : 29 03       |             AND   #$03           
  232 |  3    BD.0800.S    186 | Code        | 11 |         |    1 | 00/094F : AA          |             TAX                  
  233 |  3    BD.0800.S    187 | Code        | 11 |         |    3 | 00/0950 : BD EB 08    |             LDA   L08E9+2,X      
  234 |  3    BD.0800.S    188 | Code        | 11 |         |    3 | 00/0953 : 8D 5D 09    |             STA   L095C+1        
  235 |  3    BD.0800.S    189 | Code        | 11 |         |    3 | 00/0956 : BD F1 08    |             LDA   L08EF+2,X      
  236 |  3    BD.0800.S    190 | Code        | 11 |         |    3 | 00/0959 : 8D 5E 09    |             STA   L095C+2        
  237 |  3    BD.0800.S    191 | Code        | 11 |         |    3 | 00/095C : 4C 5C 09    | L095C       JMP   L095C          
  238 |  3    BD.0800.S    192 | Empty       | 11 |         |    0 | 00/095F               |                                  
  239 |  3    BD.0800.S    193 | Code        | 11 |         |    2 | 00/095F : A9 00       | L095F       LDA   #$00           
  240 |  3    BD.0800.S    194 | Code        | 11 |         |    2 | 00/0961 : 85 E3       |             STA   $E3            
  241 |  3    BD.0800.S    195 | Code        | 11 |         |    2 | 00/0963 : 85 E5       |             STA   $E5            
  242 |  3    BD.0800.S    196 | Code        | 11 |         |    2 | 00/0965 : 85 E6       |             STA   $E6            
  243 |  3    BD.0800.S    197 | Code        | 11 |         |    2 | 00/0967 : 85 E4       |             STA   $E4            
  244 |  3    BD.0800.S    198 | Code        | 11 |         |    2 | 00/0969 : A5 27       | L0969       LDA   $27            
  245 |  3    BD.0800.S    199 | Code        | 11 |         |    2 | 00/096B : 10 04       |             BPL   L0971          
  246 |  3    BD.0800.S    200 | Code        | 11 |         |    2 | 00/096D : A5 0F       |             LDA   $0F            
  247 |  3    BD.0800.S    201 | Code        | 11 |         |    1 | 00/096F : AA          |             TAX                  
  248 |  3    BD.0800.S    202 | Code        | 11 |         |    1 | 00/0970 : 60          |             RTS                  
