Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
Segment1;1672;game.s;1603;00/4920;desc_jcomma;Code;;2;11;
Segment1;1681;game.s;1609;00/492D;desc_nextj;Code;;2;11;
Segment1;1694;game.s;1622;00/4941;desc_nexti;Code;;2;11;
Segment1;1705;game.s;1633;00/4951;desc_endi;Code;;2;11;
Segment1;1713;game.s;1638;00/4962;desc_dirok;Code;;2;11;
Segment1;1720;game.s;1642;00/496A;desc_inventory;Code;;2;11;
Segment1;1726;game.s;1648;00/4973;ozunid_17;Code;;2;11;
Segment1;1743;game.s;1662;00/4991;di_got;Code;;3;11;
Segment1;1749;game.s;1668;00/499F;di_next;Code;;2;11;
Segment1;1757;game.s;1676;00/49A9;desc_end;Code;;2;11;
Segment1;1766;game.s;1685;00/49B2;inven;Code;;2;11;
Segment1;1777;game.s;1693;00/49C3;ozunid_18;Code;;2;11;
Segment1;1792;game.s;1708;00/49E1;i_notcarried;Code;;2;11;
Segment1;1808;game.s;1721;00/49FF;i_next;Code;;2;11;
Segment1;1823;game.s;1733;00/4A18;inven_end;Code;;2;11;
Segment1;1832;game.s;1742;00/4A21;fgFOUNDANY;Data;ds;2;11;
Segment1;1833;game.s;1743;00/4A23;fgSEPARATOR;Data;ds;2;11;
Segment1;1837;game.s;1747;00/4A25;quit;Code;;2;11;
Segment1;1852;game.s;1756;00/4A3F;q_no;Code;;2;11;
Segment1;1860;game.s;1764;00/4A48;end;Code;;2;11;
Segment1;1869;game.s;1773;00/4A51;beep;Code;;3;11;
Segment1;1877;game.s;1781;00/4A58;set;Code;;2;11;
Segment1;1887;game.s;1791;00/4A63;clear;Code;;2;11;
Segment1;1897;game.s;1801;00/4A6E;oremove;Code;;2;11;
Segment1;1910;game.s;1811;00/4A87;or_next;Code;;2;11;
Segment1;1924;game.s;1822;00/4AA2;or_ok;Code;;3;11;
Segment1;1930;game.s;1828;00/4AAC;oremove_exit;Code;;2;11;
Segment1;1936;game.s;1834;00/4AB0;get;Code;;2;11;
Segment1;1943;game.s;1841;00/4ABD;got_it;Code;;2;11;
Segment1;1951;game.s;1846;00/4ACD;get_next;Code;;3;11;
Segment1;1962;game.s;1854;00/4AE2;get_quantity;Code;;2;11;
Segment1;1976;game.s;1865;00/4AFD;get_it;Code;;2;11;
Segment1;1985;game.s;1871;00/4B0B;get_exit;Code;;2;11;
Segment1;1991;game.s;1877;00/4B0F;drop;Code;;2;11;
Segment1;2006;game.s;1889;00/4B2C;drop_ok;Code;;3;11;
Segment1;2014;game.s;1894;00/4B39;drop_exit;Code;;2;11;
Segment1;2020;game.s;1900;00/4B3D;message;Code;;3;11;
Segment1;2032;game.s;1912;00/4B4C;wear;Code;;2;11;
Segment1;2045;game.s;1922;00/4B65;wear_carry;Code;;2;11;
Segment1;2056;game.s;1930;00/4B78;wear_notowned;Code;;2;11;
Segment1;2063;game.s;1934;00/4B85;wear_exit;Code;;2;11;
Segment1;2069;game.s;1940;00/4B89;pause;Code;;2;11;
Segment1;2078;game.s;1949;00/4B92;create;Code;;2;11;
Segment1;2088;game.s;1956;00/4BA2;create_next;Code;;2;11;
Segment1;2098;game.s;1966;00/4BAE;destroy;Code;;2;11;
Segment1;2105;game.s;1973;00/4BBB;d_drop;Code;;2;11;
Segment1;2110;game.s;1975;00/4BC2;destroy_next;Code;;2;11;
Segment1;2120;game.s;1985;00/4BCD;swap;Code;;2;11;
Segment1;2135;game.s;2000;00/4BE7;swap_temp;Data;ds;2;11;
Segment1;2139;game.s;2004;00/4BE9;plus;Code;;2;11;
Segment1;2151;game.s;2016;00/4BF8;minus;Code;;2;11;
Segment1;2163;game.s;2028;00/4C07;let;Code;;2;11;
Segment1;2173;game.s;2038;00/4C12;ok;Code;;2;11;
Segment1;2187;game.s;2049;00/4C23;done;Code;;2;11;
Segment1;2196;game.s;2058;00/4C2C;save;Code;;2;11;
Segment1;2213;game.s;2072;00/4C4C;save_good;Code;;2;11;
Segment1;2217;game.s;2076;00/4C50;save_bad;Code;;2;11;
Segment1;2223;game.s;2082;00/4C54;saveSLOT;Code;;3;11;
Segment1;2239;game.s;2098;00/4C6C;ss_ok;Code;;3;11;
Segment1;2256;game.s;2115;00/4C84;gDESTROY;Data;dfb;1;11;
Segment1;2259;game.s;2118;00/4C87;gCREATE;Data;dfb;1;11;
Segment1;2270;game.s;2129;00/4C93;load;Code;;2;11;
Segment1;2286;game.s;2142;00/4CB0;load_good;Code;;2;11;
Segment1;2294;game.s;2150;00/4CBC;load_bad;Code;;2;11;
Segment1;2300;game.s;2156;00/4CC0;loadSLOT;Code;;3;11;
Segment1;2308;game.s;2164;00/4CCC;ls_ok;Code;;3;11;
Segment1;2318;game.s;2174;00/4CDF;ozunid_19;Code;;3;11;
Segment1;2326;game.s;2182;00/4CEC;ls_err;Code;;1;11;
Segment1;2328;game.s;2184;00/4CED;ls_end;Code;;1;11;
Segment1;2337;game.s;2193;00/4CF6;mySTRING;Data;asc;4;11;
Segment1;2338;game.s;2194;00/4CFA;pPARTY;Data;str;6;11;
Segment1;2340;game.s;2196;00/4D00;gOPEN;Data;dfb;1;11;
Segment1;2345;game.s;2201;00/4D06;gREAD;Data;dfb;1;11;
Segment1;2351;game.s;2207;00/4D0E;gCLOSE;Data;dfb;1;11;
Segment1;2356;game.s;2212;00/4D10;anykey;Code;;2;11;
Segment1;2367;game.s;2220;00/4D1F;turns;Code;;2;11;
Segment1;2417;game.s;2267;00/4D77;ozunid_20;Code;;3;11;
Segment1;2424;game.s;2274;00/4D87;turns_print;Code;;3;11;
Segment1;2427;game.s;2277;00/4D8F;turns_skip;Code;;1;11;
Segment1;2430;game.s;2280;00/4D92;turns_next;Code;;3;11;
Segment1;2436;game.s;2286;00/4D9E;turns_good;Code;;2;11;
Segment1;2450;game.s;2300;00/4D9E;turns_end;Code;;2;11;
Segment1;2461;game.s;2308;00/4DAA;sturns;Data;asc;6;11;
Segment1;2462;game.s;2309;00/4DB0;fgTURNS;Data;ds;2;11;
Segment1;2466;game.s;2313;00/4DB2;score;Code;;2;11;
Segment1;2511;game.s;2346;00/4DF7;sscore;Data;asc;4;11;
Segment1;2516;game.s;2351;00/4DFB;cndtbl;Data;da;2;11;
Segment1;2536;game.s;2371;00/4E1B;acttbl;Data;da;2;11;
Segment1;2575;game.s;2410;00/4E5B;print_space;Code;;2;11;
Segment1;2580;game.s;2415;00/4E60;print_return;Code;;2;11;
Segment1;2585;game.s;2420;00/4E65;print_word;Code;;2;11;
Segment1;2588;game.s;2423;00/4E6A;ozunid_21;Code;;1;11;
Segment1;2597;game.s;2432;00/4E74;get_object_name;Code;;1;11;
Segment1;2604;game.s;2439;00/4E7D;gom_outer;Code;;2;11;
Segment1;2608;game.s;2443;00/4E83;ozunid_22;Code;;2;11;
Segment1;2613;game.s;2448;00/4E8A;gom_next;Code;;1;11;
Segment1;2622;game.s;2457;00/4E97;gom_good;Code;;1;11;
Segment1;2625;game.s;2460;00/4E9B;gom_ok;Code;;2;11;
Segment1;2630;game.s;2465;00/4EA3;gom_exit;Code;;1;11;
Segment1;2634;game.s;2469;00/4EA4;get_location_name;Code;;2;11;
Segment1;2643;game.s;2478;00/4EAF;get_message;Code;;2;11;
Segment1;2652;game.s;2487;00/4EBA;get_sys_message;Code;;2;11;
Segment1;2658;game.s;2493;00/4EC2;gsm_outer;Code;;2;11;
Segment1;2661;game.s;2496;00/4EC6;gsm_inner;Code;;2;11;
Segment1;2670;game.s;2505;00/4ED4;gsm_next;Code;;2;11;
Segment1;2674;game.s;2509;00/4EDA;gsm_good;Code;;1;11;
Segment1;2677;game.s;2512;00/4EDE;gsm_ok;Code;;2;11;
Segment1;2691;game.s;2526;00/4EE3;unpackLZ4;Code;;2;11;
Segment1;2718;game.s;2553;00/4F0E;parsetoken;Code;;3;11;
Segment1;2735;game.s;2570;00/4F2B;copymatches;Code;;3;11;
Segment1;2747;game.s;2582;00/4F46;copymatches1;Code;;2;11;
Segment1;2765;game.s;2600;00/4F67;lz4done;Code;;1;11;
Segment1;2770;game.s;2605;00/4F69;docopy;Code;;3;11;
Segment1;2779;game.s;2614;00/4F75;buildcount;Code;;2;11;
Segment1;2783;game.s;2618;00/4F7E;ozunid_23;Code;;3;11;
Segment1;2790;game.s;2625;00/4F8E;buildcount1;Code;;1;11;
Segment1;2792;game.s;2627;00/4F91;buildcount2;Code;;1;11;
Segment1;2796;game.s;2631;00/4F92;getput;Code;;3;11;
Segment1;2798;game.s;2633;00/4F95;putdst;Code;;2;11;
Segment1;2802;game.s;2637;00/4F9D;putdst1;Code;;1;11;
Segment1;2806;game.s;2641;00/4F9E;getsrc;Code;;2;11;
Segment1;2810;game.s;2645;00/4FA6;getsrc1;Code;;1;11;
Segment1;2814;game.s;2649;00/4FA7;lz4end;Data;ds;2;11;
Segment1;2815;game.s;2650;00/4FA9;count;Data;ds;2;11;
Segment1;2816;game.s;2651;00/4FAB;delta;Data;ds;2;11;
Segment1;2820;game.s;2655;00/4FAD;switchVIDEO;Code;;2;11;
Segment1;2825;game.s;2660;00/4FB6;setTEXTON;Code;;2;11;
Segment1;2831;game.s;2666;00/4FC2;setHGRON;Code;;2;11;
Segment1;2838;game.s;2673;00/4FD1;clearHGR;Code;;2;11;
Segment1;2842;game.s;2677;00/4FD9;clearHGR1;Code;;3;11;
Segment1;2852;game.s;2687;00/4FE6;switchACCENTS;Code;;3;11;
Segment1;2862;game.s;2697;00/4FF2;switchCASE;Code;;3;11;
Segment1;2870;game.s;2705;00/5001;switchCASE9;Code;;2;11;
Segment1;2876;game.s;2711;00/5005;switchHOME;Code;;3;11;
Segment1;2886;game.s;2721;00/5011;switchDEBUG;Code;;3;11;
Segment1;2901;game.s;2736;00/501D;printCSTRING;Code;;3;11;
Segment1;2909;game.s;2744;00/5029;ozunid_24;Code;;2;11;
Segment1;2914;game.s;2749;00/5032;pcsEOS;Code;;2;11;
Segment1;2920;game.s;2755;00/5039;pcs1;Code;;3;11;
Segment1;2929;game.s;2764;00/5049;pcs2;Code;;3;11;
Segment1;2936;game.s;2771;00/5054;pcs3;Code;;3;11;
Segment1;2943;game.s;2778;00/5061;pcs4;Code;;1;11;
Segment1;2951;game.s;2786;00/5062;pcsLONG;Code;;2;11;
Segment1;2954;game.s;2789;00/5067;ozunid_25;Code;;2;11;
Segment1;2963;game.s;2798;00/5076;pcslEOW;Code;;1;11;
Segment1;2964;game.s;2799;00/5077;pcslEOS;Code;;3;11;
Segment1;2975;game.s;2810;00/5089;pcslGOOD;Code;;2;11;
Segment1;2976;game.s;2811;00/508B;ozunid_26;Code;;2;11;
Segment1;2985;game.s;2820;00/509A;pcslg2;Code;;3;11;
Segment1;2992;game.s;2827;00/50A5;pcslg3;Code;;2;11;
Segment1;3001;game.s;2836;00/50B3;pcslg4;Code;;3;11;
Segment1;3007;game.s;2842;00/50BC;pcslg5;Code;;2;11;
Segment1;3016;game.s;2851;00/50CD;pcslEND;Code;;1;11;
Segment1;3020;game.s;2855;00/50CE;wordLEN;Data;ds;2;11;
Segment1;3024;game.s;2859;00/50D0;rewriteSTRING;Code;;2;11;
Segment1;3025;game.s;2860;00/50D2;ozunid_27;Code;;3;11;
Segment1;3037;game.s;2872;00/50E5;translateKEY;Code;;3;11;
Segment1;3045;game.s;2880;00/50EF;fgDEBUG;Data;ds;2;11;
Segment1;3046;game.s;2881;00/50F1;fgHOME;Data;ds;2;11;
Segment1;3047;game.s;2882;00/50F3;fgCASE;Data;ds;2;11;
Segment1;3048;game.s;2883;00/50F5;fgTRANSLATE;Data;ds;2;11;
Segment1;3050;game.s;2885;00/50F7;lenSTRING;Data;ds;2;11;
Segment1;3052;game.s;2887;00/50F9;tblKEY;Data;hex;16;11;
Segment1;3070;game.s;2905;00/5179;tblHEX2DEC;Data;hex;10;11;
Segment1;3086;game.s;2921;00/51DD;tblTRANSLATE;Data;hex;16;11;
Segment1;3123;data.s;15;00/525D;strLEFTP;Data;asc;2;11;
Segment1;3124;data.s;16;00/525F;strSLASH;Data;asc;2;11;
Segment1;3125;data.s;17;00/5261;strRIGHTP;Data;asc;5;11;
Segment1;3126;data.s;18;00/5266;strCOMMANDE;Data;asc;4;11;
Segment1;3127;data.s;19;00/526A;strCOMMASPACE;Data;asc;3;11;
Segment1;3319;data.s;211;00/526D;tblIMAGES;Data;dfb;1;11;
Segment1;3359;data.s;251;00/528E;strTOINET;Data;dfb;1;11;
Segment1;3372;data.s;264;00/5314;tblLOCATIONS;Data;asc;139;11;
Segment1;3482;data.s;374;00/7C23;tblMESSAGES;Data;asc;72;11;
Segment1;3586;data.s;478;00/9953;tblOBJECTS;Data;dfb;1;11;
Segment1;3914;data.s;575;00/9D2D;tblRULES;Data;dfb;1;11;
Segment1;5779;data.s;1045;00/A643;tblFUNC;Data;db;13;11;
Segment1;6251;data.s;1517;00/B307;tblSYSMESSAGES;Data;asc;17;11;
Segment1;6305;data.s;1571;00/B60F;tblWORDS;Data;dfb;1;11;
Segment1;6906;game.s;2945;00/BA3E;theSOLUTION;Empty;;0;11;
