------+------------------------------+-------------+----+---------+------+-----------------------+----------------------------------------------------------------------
 Line | # File                  Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code
   60 |  3 MegaFlashTimer.equ     18 | Equivalence | 11 |         |    0 | 00/2000               | PARAMREG           =              $c0c1                
   61 |  3 MegaFlashTimer.equ     19 | Equivalence | 11 |         |    0 | 00/2000               | DATAREG            =              $c0c2                
   62 |  3 MegaFlashTimer.equ     20 | Equivalence | 11 |         |    0 | 00/2000               | IDREG              =              $c0c3                
   63 |  3 MegaFlashTimer.equ     21 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   64 |  3 MegaFlashTimer.equ     22 | Comment     | 11 |         |    0 | 00/2000               | *-------------- MEGAFLASH COMMANDS
   65 |  3 MegaFlashTimer.equ     23 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   66 |  3 MegaFlashTimer.equ     24 | Equivalence | 11 |         |    0 | 00/2000               | CMD_GETDEVINFO     =              $10                  
   67 |  3 MegaFlashTimer.equ     25 | Equivalence | 11 |         |    0 | 00/2000               | CMD_RESETTIMER_US  =              $40                  
   68 |  3 MegaFlashTimer.equ     26 | Equivalence | 11 |         |    0 | 00/2000               | CMD_GETTIMER_US    =              $41                  
   69 |  3 MegaFlashTimer.equ     27 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   70 |  3 MegaFlashTimer.equ     28 | Equivalence | 11 |         |    0 | 00/2000               | SIGNATURE1         =              $88                  
   71 |  3 MegaFlashTimer.equ     29 | Equivalence | 11 |         |    0 | 00/2000               | SIGNATURE2         =              $74                  
   72 |  3 MegaFlashTimer.equ     30 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   73 |  3 MegaFlashTimer.equ     31 | Comment     | 11 |         |    0 | 00/2000               | *-------------- TIMING
   74 |  3 MegaFlashTimer.equ     32 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   75 |  3 MegaFlashTimer.equ     33 | Equivalence | 11 |         |    0 | 00/2000               | REF_1US            =              1000000              
   76 |  3 MegaFlashTimer.equ     34 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   77 |  1            debug.s     18 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   78 |  1            debug.s     19 | Comment     | 11 |         |    0 | 00/2000               | *-----------------------------------
   79 |  1            debug.s     20 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   80 |  1            debug.s     21 | Equivalence | 11 |         |    0 | 00/2000               | REF_1MHZ           =              1023000              
   81 |  1            debug.s     22 | Equivalence | 11 |         |    0 | 00/2000               | DEF_RRC            =              6                    ; read in a 32K buffer by default
   82 |  1            debug.s     23 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   83 |  1            debug.s     24 | Equivalence | 11 |         |    0 | 00/2000               | Debut              =              $00                  
   84 |  1            debug.s     25 | Equivalence | 11 |         |    0 | 00/2000               | ptrPREFIX          =              $280                 
   85 |  1            debug.s     26 | Equivalence | 11 |         |    0 | 00/2000               | ptrONLINE          =              $1000                
   86 |  1            debug.s     27 | Equivalence | 11 |         |    0 | 00/2000               | ptrBLOCK           =              $1000                
   87 |  1            debug.s     28 | Equivalence | 11 |         |    0 | 00/2000               | ptrBUFFER          =              $3000                
   88 |  1            debug.s     29 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   89 |  1            debug.s     30 | Equivalence | 11 |         |    0 | 00/2000               | lenREAD            =              512                  ; 0,5K for read
   90 |  1            debug.s     31 | Equivalence | 11 |         |    0 | 00/2000               | lenWRITE           =              32768                ; 32K for write
   91 |  1            debug.s     32 | Empty       | 11 |         |    0 | 00/2000               |                                                        
   92 |  1            debug.s     33 | Equivalence | 11 |         |    0 | 00/2000               | proBUFFER          =              $b800                
   93 |  1            debug.s     34 | Equivalence | 11 |         |    0 | 00/2000               | PRODOS             =              $bf00                
   94 |  1            debug.s     35 | Equivalence | 11 |         |    0 | 00/2000               | xTIMELO            =              $bf8e                
   95 |  1            debug.s     36 | Equivalence | 11 |         |    0 | 00/2000               | xTIMEHI            =              $bf8f                
   96 |  1            debug.s     37 | Equivalence | 11 |         |    0 | 00/2000               | DATELO             =              $bf90                
   97 |  1            debug.s     38 | Equivalence | 11 |         |    0 | 00/2000               | DATEHI             =              $bf91                
   98 |  1            debug.s     39 | Equivalence | 11 |         |    0 | 00/2000               | TIMELO             =              $bf92                
   99 |  1            debug.s     40 | Equivalence | 11 |         |    0 | 00/2000               | TIMEHI             =              $bf93                
  100 |  1            debug.s     41 | Equivalence | 11 |         |    0 | 00/2000               | MACHID             =              $bf98                ; The machine ID calculated by ProDOS
  101 |  1            debug.s     42 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  102 |  1            debug.s     43 | Equivalence | 11 |         |    0 | 00/2000               | mask128K           =              %00110000            ; 01: 48K, 10: 64K, 11: 128K+
  103 |  1            debug.s     44 | Equivalence | 11 |         |    0 | 00/2000               | mask80COL          =              %00000010            ; 0: 40-col, 1: 80-col
  104 |  1            debug.s     45 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  105 |  1            debug.s     46 | Comment     | 11 |         |    0 | 00/2000               | *---
  106 |  1            debug.s     47 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  107 |  1            debug.s     48 | Equivalence | 11 |         |    0 | 00/2000               | BASIC              =              $e000                
  108 |  1            debug.s     49 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  109 |  1            debug.s     50 | Comment     | 11 |         |    0 | 00/2000               | *--- Softswitches
  110 |  1            debug.s     51 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  111 |  1            debug.s     52 | Equivalence | 11 |         |    0 | 00/2000               | KBD                =              $c000                
  112 |  1            debug.s     53 | Equivalence | 11 |         |    0 | 00/2000               | CLR80VID           =              $c00c                
  113 |  1            debug.s     54 | Equivalence | 11 |         |    0 | 00/2000               | KBDSTROBE          =              $c010                
  114 |  1            debug.s     55 | Equivalence | 11 |         |    0 | 00/2000               | VBL                =              $c019                
  115 |  1            debug.s     56 | Equivalence | 11 |         |    0 | 00/2000               | VERTCNT            =              $c02e                
  116 |  1            debug.s     57 | Equivalence | 11 |         |    0 | 00/2000               | SPKR               =              $c030                
  117 |  1            debug.s     58 | Equivalence | 11 |         |    0 | 00/2000               | CYAREG             =              $C036                
  118 |  1            debug.s     59 | Equivalence | 11 |         |    0 | 00/2000               | TXTCLR             =              $c050                
  119 |  1            debug.s     60 | Equivalence | 11 |         |    0 | 00/2000               | TXTSET             =              $c051                
  120 |  1            debug.s     61 | Equivalence | 11 |         |    0 | 00/2000               | MIXCLR             =              $c052                
  121 |  1            debug.s     62 | Equivalence | 11 |         |    0 | 00/2000               | MIXSET             =              $c053                
  122 |  1            debug.s     63 | Equivalence | 11 |         |    0 | 00/2000               | TXTPAGE1           =              $c054                
  123 |  1            debug.s     64 | Equivalence | 11 |         |    0 | 00/2000               | TXTPAGE2           =              $c055                
  124 |  1            debug.s     65 | Equivalence | 11 |         |    0 | 00/2000               | LORES              =              $c056                
  125 |  1            debug.s     66 | Equivalence | 11 |         |    0 | 00/2000               | HIRES              =              $c057                
  126 |  1            debug.s     67 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  127 |  1            debug.s     68 | Comment     | 11 |         |    0 | 00/2000               | *--- The firmware routines
  128 |  1            debug.s     69 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  129 |  1            debug.s     70 | Equivalence | 11 |         |    0 | 00/2000               | HGR                =              $F3E2                ; HGR
  130 |  1            debug.s     71 | Equivalence | 11 |         |    0 | 00/2000               | HPLOT              =              $F457                ; HPLOT
  131 |  1            debug.s     72 | Equivalence | 11 |         |    0 | 00/2000               | HILIN              =              $F53A                ; HPLOT TO
  132 |  1            debug.s     73 | Equivalence | 11 |         |    0 | 00/2000               | HCOLOR             =              $F6E9                ; HCOLOR= (call+3)
  133 |  1            debug.s     74 | Equivalence | 11 |         |    0 | 00/2000               | INIT               =              $FB2F                
  134 |  1            debug.s     75 | Equivalence | 11 |         |    0 | 00/2000               | TABV               =              $FB5B                
  135 |  1            debug.s     76 | Equivalence | 11 |         |    0 | 00/2000               | HOME               =              $FC58                
  136 |  1            debug.s     77 | Equivalence | 11 |         |    0 | 00/2000               | WAIT               =              $FCA8                
  137 |  1            debug.s     78 | Equivalence | 11 |         |    0 | 00/2000               | RDKEY              =              $FD0C                
  138 |  1            debug.s     79 | Equivalence | 11 |         |    0 | 00/2000               | GETLN1             =              $FD6F                
  139 |  1            debug.s     80 | Equivalence | 11 |         |    0 | 00/2000               | PRBYTE             =              $FDDA                
  140 |  1            debug.s     81 | Equivalence | 11 |         |    0 | 00/2000               | COUT               =              $FDED                
  141 |  1            debug.s     82 | Equivalence | 11 |         |    0 | 00/2000               | IDROUTINE          =              $FE1F                
  142 |  1            debug.s     83 | Equivalence | 11 |         |    0 | 00/2000               | SETNORM            =              $FE84                
  143 |  1            debug.s     84 | Equivalence | 11 |         |    0 | 00/2000               | SETKBD             =              $FE89                
  144 |  1            debug.s     85 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  145 |  1            debug.s     86 | Comment     | 11 |         |    0 | 00/2000               | *-----------------------------------
  146 |  1            debug.s     87 | Comment     | 11 |         |    0 | 00/2000               | * MACROS
  147 |  1            debug.s     88 | Comment     | 11 |         |    0 | 00/2000               | *-----------------------------------
  148 |  1            debug.s     89 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  149 |  1            debug.s     90 | Directive   | 11 |         |    0 | 00/2000               | @WriteCString      mac                                 
  150 |  1            debug.s     91 | Directive   | 11 |         |    0 | 00/2000               |                    ldx            #>]1                 
  151 |  1            debug.s     92 | Directive   | 11 |         |    0 | 00/2000               |                    ldy            #<]1                 
  152 |  1            debug.s     93 | Directive   | 11 |         |    0 | 00/2000               |                    jsr            printCSTRING         
  153 |  1            debug.s     94 | Directive   | 11 |         |    0 | 00/2000               |                    <<<                                 
  154 |  1            debug.s     95 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  155 |  1            debug.s     96 | Comment     | 11 |         |    0 | 00/2000               | *-----------------------------------
  156 |  1            debug.s     97 | Comment     | 11 |         |    0 | 00/2000               | * THE PROGRAM
  157 |  1            debug.s     98 | Comment     | 11 |         |    0 | 00/2000               | *-----------------------------------
  158 |  1            debug.s     99 | Empty       | 11 |         |    0 | 00/2000               |                                                        
  159 |  1            debug.s    100 | Code        | 11 |         |    3 | 00/2000 : AD 00 BF    |                    lda            {$bf00}              ; are we running
  160 |  1            debug.s    101 | Code        | 11 |         |    2 | 00/2003 : C9 4C       |                    cmp            #$4c                 ; under P8?
  161 |  1            debug.s    102 | Code        | 11 |         |    2 | 00/2005 : F0 03       |                    beq            onP8                 
  162 |  1            debug.s    103 | Code        | 11 |         |    3 | 00/2007 : 4C 00 E0    |                    jmp            {$e000}              ; nah!
  163 |  1            debug.s    104 | Empty       | 11 |         |    0 | 00/200A               |                                                        
  164 |  1            debug.s    105 | Code        | 11 |         |    3 | 00/200A : 20 00 BF    | onP8               jsr            {$bf00}              ; get the prefix
  165 |  1            debug.s    106 | Data        | 11 |         |    1 | 00/200D : C7          |                    dfb            $c7                  
  166 |  1            debug.s    107 | Data        | 11 |         |    2 | 00/200E : D3 2F       |                    da             proGETPFX            
  167 |  1            debug.s    108 | Empty       | 11 |         |    0 | 00/2010               |                                                        
  168 |  1            debug.s    109 | Code        | 11 |         |    3 | 00/2010 : 20 00 BF    |                    jsr            {$bf00}              ; set it
  169 |  1            debug.s    110 | Data        | 11 |         |    1 | 00/2013 : C6          |                    dfb            $c6                  
  170 |  1            debug.s    111 | Data        | 11 |         |    2 | 00/2014 : D3 2F       |                    da             proGETPFX            
  171 |  1            debug.s    112 | Empty       | 11 |         |    0 | 00/2016               |                                                        
  172 |  1            debug.s    113 | Comment     | 11 |         |    0 | 00/2016               | *--- CAN WE DO lowercase?
  173 |  1            debug.s    114 | Empty       | 11 |         |    0 | 00/2016               |                                                        
  174 |  1            debug.s    115 | Code        | 11 |         |    3 | 00/2016 : AD B3 FB    |                    lda            $fbb3                ; an Apple // with
  175 |  1            debug.s    116 | Code        | 11 |         |    2 | 00/2019 : C9 06       |                    cmp            #6                   ; lowercase?
  176 |  1            debug.s    117 | Code        | 11 |         |    2 | 00/201B : F0 05       |                    beq            lowerOK              ; yes
  177 |  1            debug.s    118 | Empty       | 11 |         |    0 | 00/201D               |                                                        
  178 |  1            debug.s    119 | Code        | 11 |         |    2 | 00/201D : A9 80       |                    lda            #$80                 ; no
  179 |  1            debug.s    120 | Code        | 11 |         |    3 | 00/201F : 8D AD 24    |                    sta            fgCASE               
  180 |  1            debug.s    121 | Empty       | 11 |         |    0 | 00/2022               |                                                        
  181 |  1            debug.s    122 | Empty       | 11 |         |    0 | 00/2022               | lowerOK                                                
  182 |  1            debug.s    123 | Empty       | 11 |         |    0 | 00/2022               |                                                        
  183 |  1            debug.s    124 | Comment     | 11 |         |    0 | 00/2022               | *--- Clear text page
  184 |  1            debug.s    125 | Empty       | 11 |         |    0 | 00/2022               |                                                        
  185 |  1            debug.s    126 | Code        | 11 |         |    3 | 00/2022 : 8D 0C C0    |                    sta            {$c00c}              
  186 |  1            debug.s    127 | Code        | 11 |         |    3 | 00/2025 : 20 2F FB    |                    jsr            {$FB2F}              ; text screen
  187 |  1            debug.s    128 | Code        | 11 |         |    3 | 00/2028 : 20 84 FE    |                    jsr            {$FE84}              ; set normal text mode
  188 |  1            debug.s    129 | Code        | 11 |         |    3 | 00/202B : 20 89 FE    |                    jsr            {$FE89}              ; reset input to keyboard
  189 |  1            debug.s    130 | Code        | 11 |         |    3 | 00/202E : 20 58 FC    |                    jsr            {$FC58}              ; home cursor and clear to end of page
  190 |  1            debug.s    131 | Empty       | 11 |         |    0 | 00/2031               |                                                        
  191 |  1            debug.s    132 | Comment     | 11 |         |    0 | 00/2031               | *--- Can we do 80-columns?
  192 |  1            debug.s    133 | Empty       | 11 |         |    0 | 00/2031               |                                                        
  193 |  1            debug.s    134 | Code        | 11 |         |    3 | 00/2031 : AD 98 BF    |                    lda            {$bf98}              ; an Apple // with
  194 |  1            debug.s    135 | Code        | 11 |         |    2 | 00/2034 : 29 02       |                    and            #{%00000010}         ; a 80-col card?
  195 |  1            debug.s    136 | Code        | 11 |         |    2 | 00/2036 : F0 00       |                    beq            no80col              ; no
  196 |  1            debug.s    137 | Empty       | 11 |         |    0 | 00/2038               |                                                        
  197 |  1            debug.s    138 | Code        | 11 |         |    2 | 00/2038 : A9 00       | no80col            lda            #0                   ; tell we can
  198 |  1            debug.s    139 | Code        | 11 |         |    3 | 00/203A : 8D B0 24    |                    sta            fg80COL              ; do 80-col
  199 |  1            debug.s    140 | Empty       | 11 |         |    0 | 00/203D               |                                                        
  200 |  1            debug.s    141 | Code        | 11 |         |    2 | 00/203D : A9 50       |                    lda            #80                  ; width is 80-col
  201 |  1            debug.s    142 | Code        | 11 |         |    3 | 00/203F : 8D AE 24    |                    sta            theWIDTH             
  202 |  1            debug.s    143 | Code        | 11 |         |    3 | 00/2042 : 20 00 C3    |                    jsr            $c300                ; turn firmware on
  203 |  1            debug.s    144 | Empty       | 11 |         |    0 | 00/2045               |                                                        
  204 |  1            debug.s    145 | Comment     | 11 |         |    0 | 00/2045               | *--- Detect MegaFlash high-resolution timer
  205 |  1            debug.s    146 | Empty       | 11 |         |    0 | 00/2045               |                                                        
  206 |  1            debug.s    147 | Code        | 11 |         |    3 | 00/2045 : 20 EE 28    |                    jsr            initMegaFlash        
  207 |  1            debug.s    148 | Empty       | 11 |         |    0 | 00/2048               |                                                        
  208 |  1            debug.s    149 | Comment     | 11 |         |    0 | 00/2048               | *-----------------------------------
  209 |  1            debug.s    150 | Empty       | 11 |         |    0 | 00/2048               |                                                        
  210 |  1            debug.s    151 | Code        | 11 |         |    2 | 00/2048 : A9 00       | mainLOOP           lda            #0                   
  211 |  1            debug.s    152 | Code        | 11 |         |    3 | 00/204A : 8D AC 2F    |                    sta            fgCANCEL             ; reset cancel flag
  212 |  1            debug.s    153 | Empty       | 11 |         |    0 | 00/204D               |                                                        
  213 |  1            debug.s    154 | Code        | 11 |         |    3 | 00/204D : 20 58 FC    |                    jsr            {$FC58}              
  214 |  1            debug.s    155 | Macro       | 11 |         |    0 | 00/2050               |                    @WriteCString  #strINTRO            
  215 |  1            debug.s    155 | Code        | 11 |         |    2 | 00/2050 : A2 2C       |                    ldx            #>#strINTRO          
  216 |  1            debug.s    155 | Code        | 11 |         |    2 | 00/2052 : A0 43       |                    ldy            #<#strINTRO          
  217 |  1            debug.s    155 | Code        | 11 |         |    3 | 00/2054 : 20 4C 24    |                    jsr            printCSTRING         
  218 |  1            debug.s    156 | Code        | 11 |         |    3 | 00/2057 : 20 10 27    |                    jsr            translateKEY         
  219 |  1            debug.s    157 | Empty       | 11 |         |    0 | 00/205A               |                                                        
  220 |  1            debug.s    158 | Code        | 11 |         |    2 | 00/205A : C9 B1       |                    cmp            #"1"                 
  221 |  1            debug.s    159 | Code        | 11 |         |    2 | 00/205C : D0 03       |                    bne            noCREATE             
  222 |  1            debug.s    160 | Code        | 11 |         |    3 | 00/205E : 4C 35 22    |                    jmp            doFCREATE            
  223 |  1            debug.s    161 | Empty       | 11 |         |    0 | 00/2061               |                                                        
  224 |  1            debug.s    162 | Code        | 11 |         |    2 | 00/2061 : C9 B2       | noCREATE           cmp            #"2"                 
  225 |  1            debug.s    163 | Code        | 11 |         |    2 | 00/2063 : D0 03       |                    bne            noFREAD              
  226 |  1            debug.s    164 | Code        | 11 |         |    3 | 00/2065 : 4C BD 20    |                    jmp            doFREAD              
  227 |  1            debug.s    165 | Empty       | 11 |         |    0 | 00/2068               |                                                        
  228 |  1            debug.s    166 | Code        | 11 |         |    2 | 00/2068 : C9 B3       | noFREAD            cmp            #"3"                 
  229 |  1            debug.s    167 | Code        | 11 |         |    2 | 00/206A : D0 03       |                    bne            noBREAD              
  230 |  1            debug.s    168 | Code        | 11 |         |    3 | 00/206C : 4C 53 23    |                    jmp            doBREADtrois         
  231 |  1            debug.s    169 | Empty       | 11 |         |    0 | 00/206F               |                                                        
  232 |  1            debug.s    170 | Code        | 11 |         |    2 | 00/206F : C9 B4       | noBREAD            cmp            #"4"                 
  233 |  1            debug.s    171 | Code        | 11 |         |    2 | 00/2071 : D0 06       |                    bne            noBTSLOT             
  234 |  1            debug.s    172 | Code        | 11 |         |    3 | 00/2073 : 20 19 29    |                    jsr            setBTSLOT            
  235 |  1            debug.s    173 | Code        | 11 |         |    3 | 00/2076 : 4C 48 20    |                    jmp            mainLOOP             
  236 |  1            debug.s    174 | Empty       | 11 |         |    0 | 00/2079               |                                                        
  237 |  1            debug.s    175 | Code        | 11 |         |    2 | 00/2079 : C9 B5       | noBTSLOT           cmp            #"5"                 
  238 |  1            debug.s    176 | Code        | 11 |         |    2 | 00/207B : D0 03       |                    bne            noRRC                
  239 |  1            debug.s    177 | Code        | 11 |         |    3 | 00/207D : 4C A2 20    |                    jmp            setRRC               
  240 |  1            debug.s    178 | Empty       | 11 |         |    0 | 00/2080               |                                                        
  241 |  1            debug.s    179 | Code        | 11 |         |    2 | 00/2080 : C9 C4       | noRRC              cmp            #"D"                 
  242 |  1            debug.s    180 | Code        | 11 |         |    2 | 00/2082 : D0 02       |                    bne            noDEBUG              
  243 |  1            debug.s    181 | Code        | 11 |         |    2 | 00/2084 : 00 BD       |                    brk            $bd                  
  244 |  1            debug.s    182 | Empty       | 11 |         |    0 | 00/2086               |                                                        
  245 |  1            debug.s    183 | Code        | 11 |         |    2 | 00/2086 : C9 D1       | noDEBUG            cmp            #"Q"                 
  246 |  1            debug.s    184 | Code        | 11 |         |    2 | 00/2088 : F0 10       |                    beq            doQUIT               
  247 |  1            debug.s    185 | Code        | 11 |         |    3 | 00/208A : 4C 48 20    |                    jmp            mainLOOP             
  248 |  1            debug.s    186 | Empty       | 11 |         |    0 | 00/208D               |                                                        
  249 |  1            debug.s    187 | Comment     | 11 |         |    0 | 00/208D               | *---------- End of routine, wait for key
  250 |  1            debug.s    188 | Empty       | 11 |         |    0 | 00/208D               |                                                        
  251 |  1            debug.s    189 | Macro       | 11 |         |    0 | 00/208D               | mainNEXT           @WriteCString  #strBYE              
  252 |  1            debug.s    189 | Code        | 11 |         |    2 | 00/208D : A2 2D       |                    ldx            #>#strBYE            
  253 |  1            debug.s    189 | Code        | 11 |         |    2 | 00/208F : A0 DC       |                    ldy            #<#strBYE            
  254 |  1            debug.s    189 | Code        | 11 |         |    3 | 00/2091 : 20 4C 24    |                    jsr            printCSTRING         
  255 |  1            debug.s    190 | Code        | 11 |         |    3 | 00/2094 : 20 10 27    |                    jsr            translateKEY         
  256 |  1            debug.s    191 | Code        | 11 |         |    3 | 00/2097 : 4C 48 20    |                    jmp            mainLOOP             
  257 |  1            debug.s    192 | Empty       | 11 |         |    0 | 00/209A               |                                                        
  258 |  1            debug.s    193 | Comment     | 11 |         |    0 | 00/209A               | *----------------------------
  259 |  1            debug.s    194 | Comment     | 11 |         |    0 | 00/209A               | * QUIT PROGRAM
  260 |  1            debug.s    195 | Comment     | 11 |         |    0 | 00/209A               | *----------------------------
  261 |  1            debug.s    196 | Empty       | 11 |         |    0 | 00/209A               |                                                        
  262 |  1            debug.s    197 | Code        | 11 |         |    3 | 00/209A : 20 00 BF    | doQUIT             jsr            {$bf00}              ; exit
