------+--------------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File              Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
   59 |  1   adbdevices.s     59 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #$00FF         
    0 |  1   adbdevices.s     59 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #$00FF         
   60 |  1   adbdevices.s     60 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #$0080         
    0 |  1   adbdevices.s     60 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #$0080         
   61 |  1   adbdevices.s     61 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _SetInGlobals                 
    0 |  1   adbdevices.s     61 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$90C          ; load tool call #
    0 |  1   adbdevices.s     61 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   62 |  1   adbdevices.s     62 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #$00FF         
    0 |  1   adbdevices.s     62 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #$00FF         
   63 |  1   adbdevices.s     63 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #$0080         
    0 |  1   adbdevices.s     63 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #$0080         
   64 |  1   adbdevices.s     64 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _SetOutGlobals                 
    0 |  1   adbdevices.s     64 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$A0C          ; load tool call #
    0 |  1   adbdevices.s     64 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   65 |  1   adbdevices.s     65 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #$00FF         
    0 |  1   adbdevices.s     65 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #$00FF         
   66 |  1   adbdevices.s     66 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #$0080         
    0 |  1   adbdevices.s     66 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #$0080         
   67 |  1   adbdevices.s     67 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _SetErrGlobals                 
    0 |  1   adbdevices.s     67 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$B0C          ; load tool call #
    0 |  1   adbdevices.s     67 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   68 |  1   adbdevices.s     68 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
   69 |  1   adbdevices.s     69 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #0             
    0 |  1   adbdevices.s     69 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #0             
   70 |  1   adbdevices.s     70 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushLong  #3             
    0 |  1   adbdevices.s     70 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #^#3           
    0 |  1   adbdevices.s     70 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #3             
   71 |  1   adbdevices.s     71 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _SetInputDevice                 
    0 |  1   adbdevices.s     71 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$F0C          ; load tool call #
    0 |  1   adbdevices.s     71 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   72 |  1   adbdevices.s     72 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #0             
    0 |  1   adbdevices.s     72 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #0             
   73 |  1   adbdevices.s     73 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushLong  #3             
    0 |  1   adbdevices.s     73 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #^#3           
    0 |  1   adbdevices.s     73 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #3             
   74 |  1   adbdevices.s     74 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _SetOutputDevice                 
    0 |  1   adbdevices.s     74 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$100C         ; load tool call #
    0 |  1   adbdevices.s     74 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   75 |  1   adbdevices.s     75 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #0             
    0 |  1   adbdevices.s     75 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #0             
   76 |  1   adbdevices.s     76 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushLong  #3             
    0 |  1   adbdevices.s     76 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #^#3           
    0 |  1   adbdevices.s     76 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #3             
   77 |  1   adbdevices.s     77 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _SetErrorDevice                 
    0 |  1   adbdevices.s     77 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$110C         ; load tool call #
    0 |  1   adbdevices.s     77 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   78 |  1   adbdevices.s     78 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
   79 |  1   adbdevices.s     79 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #0             
    0 |  1   adbdevices.s     79 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #0             
   80 |  1   adbdevices.s     80 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _InitTextDev                 
    0 |  1   adbdevices.s     80 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$150C         ; load tool call #
    0 |  1   adbdevices.s     80 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   81 |  1   adbdevices.s     81 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #1             
    0 |  1   adbdevices.s     81 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #1             
   82 |  1   adbdevices.s     82 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _InitTextDev                 
    0 |  1   adbdevices.s     82 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$150C         ; load tool call #
    0 |  1   adbdevices.s     82 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   83 |  1   adbdevices.s     83 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #2             
    0 |  1   adbdevices.s     83 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #2             
   84 |  1   adbdevices.s     84 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _InitTextDev                 
    0 |  1   adbdevices.s     84 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$150C         ; load tool call #
    0 |  1   adbdevices.s     84 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   85 |  1   adbdevices.s     85 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
   86 |  1   adbdevices.s     86 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  #$0c           ; home
    0 |  1   adbdevices.s     86 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #$0c           
   87 |  1   adbdevices.s     87 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _WriteChar                 
    0 |  1   adbdevices.s     87 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$180C         ; load tool call #
    0 |  1   adbdevices.s     87 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   88 |  1   adbdevices.s     88 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
   89 |  1   adbdevices.s     89 | Comment     | 00 |         |   -1 | 00/FFFF               | *----------------------------
   90 |  1   adbdevices.s     90 | Comment     | 00 |         |   -1 | 00/FFFF               | * MAIN MENU
   91 |  1   adbdevices.s     91 | Comment     | 00 |         |   -1 | 00/FFFF               | *----------------------------
   92 |  1   adbdevices.s     92 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
   93 |  1   adbdevices.s     93 | Macro       | 00 |         |   -1 | 00/FFFF               | mainMENU              PushLong  #strMAINMENU   
    0 |  1   adbdevices.s     93 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #^#strMAINMENU 
    0 |  1   adbdevices.s     93 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #strMAINMENU   
   94 |  1   adbdevices.s     94 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _WriteCString                 
    0 |  1   adbdevices.s     94 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$200C         ; load tool call #
    0 |  1   adbdevices.s     94 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
   95 |  1   adbdevices.s     95 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
   96 |  1   adbdevices.s     96 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       jsr       waitFORKEY     
   97 |  1   adbdevices.s     97 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       cmp       #"Q"           
   98 |  1   adbdevices.s     98 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       beq       doQUIT         
   99 |  1   adbdevices.s     99 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       cmp       #"q"           
  100 |  1   adbdevices.s    100 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       beq       doQUIT         
  101 |  1   adbdevices.s    101 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       cmp       #"1"           
  102 |  1   adbdevices.s    102 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       bne       mainMENU       
  103 |  1   adbdevices.s    103 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  104 |  1   adbdevices.s    104 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       jsr       pollDEVICES    ; show ADB devices
  105 |  1   adbdevices.s    105 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  106 |  1   adbdevices.s    106 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushLong  #strPRESSAKEY  
    0 |  1   adbdevices.s    106 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #^#strPRESSAKEY
    0 |  1   adbdevices.s    106 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #strPRESSAKEY  
  107 |  1   adbdevices.s    107 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _WriteCString                 
    0 |  1   adbdevices.s    107 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$200C         ; load tool call #
    0 |  1   adbdevices.s    107 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
  108 |  1   adbdevices.s    108 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       jsr       waitFORKEY     
  109 |  1   adbdevices.s    109 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       jsr       showRESULTS    
  110 |  1   adbdevices.s    110 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       jmp       mainMENU       
  111 |  1   adbdevices.s    111 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  112 |  1   adbdevices.s    112 | Comment     | 00 |         |   -1 | 00/FFFF               | *--- Data
  113 |  1   adbdevices.s    113 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  114 |  1   adbdevices.s    114 | Data        | 00 |         |   -1 | 00/FFFF :             | strMAINMENU           asc       'Show ADB devices'0d
  115 |  1   adbdevices.s    115 | Data        | 00 |         |   -1 | 00/FFFF :             |                       asc       '(c) 2026, Brutal Deluxe Software'0d
  116 |  1   adbdevices.s    116 | Data        | 00 |         |   -1 | 00/FFFF :             |                       asc       ' 1. Poll ADB devices'0d
  117 |  1   adbdevices.s    117 | Data        | 00 |         |   -1 | 00/FFFF :             |                       asc       ' Q. Quit'0d00 
  118 |  1   adbdevices.s    118 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  119 |  1   adbdevices.s    119 | Data        | 00 |         |   -1 | 00/FFFF :             | strPRESSAKEY          asc       0d'Press a key to see the results... '0d00
  120 |  1   adbdevices.s    120 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  121 |  1   adbdevices.s    121 | Comment     | 00 |         |   -1 | 00/FFFF               | *----------------------------
  122 |  1   adbdevices.s    122 | Comment     | 00 |         |   -1 | 00/FFFF               | * QUIT PROGRAM
  123 |  1   adbdevices.s    123 | Comment     | 00 |         |   -1 | 00/FFFF               | *----------------------------
  124 |  1   adbdevices.s    124 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  125 |  1   adbdevices.s    125 | Macro       | 00 |         |   -1 | 00/FFFF               | doQUIT                _ADBShutDown                 
    0 |  1   adbdevices.s    125 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$309          ; load tool call #
    0 |  1   adbdevices.s    125 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
  126 |  1   adbdevices.s    126 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _IMShutDown                 
    0 |  1   adbdevices.s    126 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$30B          ; load tool call #
    0 |  1   adbdevices.s    126 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
  127 |  1   adbdevices.s    127 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _TextShutDown                 
    0 |  1   adbdevices.s    127 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$30C          ; load tool call #
    0 |  1   adbdevices.s    127 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
  128 |  1   adbdevices.s    128 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _MTShutDown                 
    0 |  1   adbdevices.s    128 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$303          ; load tool call #
    0 |  1   adbdevices.s    128 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
  129 |  1   adbdevices.s    129 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  130 |  1   adbdevices.s    130 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  myID           
    0 |  1   adbdevices.s    130 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDA       myID           
    0 |  1   adbdevices.s    130 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PHA                      
  131 |  1   adbdevices.s    131 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _DisposeAll                 
    0 |  1   adbdevices.s    131 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$1102         ; load tool call #
    0 |  1   adbdevices.s    131 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
  132 |  1   adbdevices.s    132 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  133 |  1   adbdevices.s    133 | Macro       | 00 |         |   -1 | 00/FFFF               |                       PushWord  appID          
    0 |  1   adbdevices.s    133 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDA       appID          
    0 |  1   adbdevices.s    133 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PHA                      
  134 |  1   adbdevices.s    134 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _MMShutDown                 
    0 |  1   adbdevices.s    134 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$302          ; load tool call #
    0 |  1   adbdevices.s    134 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
  135 |  1   adbdevices.s    135 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  136 |  1   adbdevices.s    136 | Macro       | 00 |         |   -1 | 00/FFFF               |                       _TLShutDown                 
    0 |  1   adbdevices.s    136 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       LDX       #$301          ; load tool call #
    0 |  1   adbdevices.s    136 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       JSL       $E10000        ; go to dispatcher
  137 |  1   adbdevices.s    137 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  138 |  1   adbdevices.s    138 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       jsl       {$e100a8}      
  139 |  1   adbdevices.s    139 | Data        | 00 |         |   -1 | 00/FFFF :             |                       dw        $2029          
  140 |  1   adbdevices.s    140 | Data        | 00 |         |   -1 | 00/FFFF :             |                       adrl      proQUIT        
  141 |  1   adbdevices.s    141 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  142 |  1   adbdevices.s    142 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       brk       $bd            
  143 |  1   adbdevices.s    143 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  144 |  1   adbdevices.s    144 | Comment     | 00 |         |   -1 | 00/FFFF               | *----------------------------
  145 |  1   adbdevices.s    145 | Comment     | 00 |         |   -1 | 00/FFFF               | * POLL DEVICES
  146 |  1   adbdevices.s    146 | Comment     | 00 |         |   -1 | 00/FFFF               | *----------------------------
  147 |  1   adbdevices.s    147 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  148 |  1   adbdevices.s    148 | Code        | 00 |         |   -1 | 00/FFFF : 00          | pollDEVICES           lda       #1             ; start with device 1
  149 |  1   adbdevices.s    149 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       sta       theDEVICE      
  150 |  1   adbdevices.s    150 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  151 |  1   adbdevices.s    151 | Comment     | 00 |         |   -1 | 00/FFFF               | *]lp	jsr	showDEVICEINFO
  152 |  1   adbdevices.s    152 | Code        | 00 |         |   -1 | 00/FFFF : 00          | ozunid_1              lda       theDEVICE      
  153 |  1   adbdevices.s    153 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       ldx       #3             ; register 3
  154 |  1   adbdevices.s    154 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       jsr       ADBGetInfo     
  155 |  1   adbdevices.s    155 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  156 |  1   adbdevices.s    156 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       inc       theDEVICE      
  157 |  1   adbdevices.s    157 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       lda       theDEVICE      
  158 |  1   adbdevices.s    158 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       cmp       #{16}          
  159 |  1   adbdevices.s    159 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       bcc       ozunid_1       
  160 |  1   adbdevices.s    160 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       rts                      
  161 |  1   adbdevices.s    161 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  162 |  1   adbdevices.s    162 | Comment     | 00 |         |   -1 | 00/FFFF               | *----------------------------
  163 |  1   adbdevices.s    163 | Comment     | 00 |         |   -1 | 00/FFFF               | * SHOW RESULTS
  164 |  1   adbdevices.s    164 | Comment     | 00 |         |   -1 | 00/FFFF               | *----------------------------
  165 |  1   adbdevices.s    165 | Empty       | 00 |         |   -1 | 00/FFFF               |                                                
  166 |  1   adbdevices.s    166 | Macro       | 00 |         |   -1 | 00/FFFF               | showRESULTS           PushLong  #strDEVICES    
    0 |  1   adbdevices.s    166 | Code        | 00 |         |   -1 | 00/FFFF : 00          |                       PEA       #^#strDEVICES  
