------+------------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File            Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
  155 |  3 TalkEdit.X.s    133 | External    | 00 |         |    0 | 00/0000               | L0785BE     EXT                  
  156 |  3 TalkEdit.X.s    134 | External    | 00 |         |    0 | 00/0000               | L07D3A2     EXT                  
  157 |  3 TalkEdit.X.s    135 | External    | 00 |         |    0 | 00/0000               | L07D712     EXT                  
  158 |  3 TalkEdit.X.s    136 | External    | 00 |         |    0 | 00/0000               | L15147E     EXT                  
  159 |  3 TalkEdit.X.s    137 | External    | 00 |         |    0 | 00/0000               | L075EA8     EXT                  
  160 |  3 TalkEdit.X.s    138 | External    | 00 |         |    0 | 00/0000               | L04052B     EXT                  
  161 |  3 TalkEdit.X.s    139 | External    | 00 |         |    0 | 00/0000               | L040533     EXT                  
  162 |  3 TalkEdit.X.s    140 | External    | 00 |         |    0 | 00/0000               | L073A7B     EXT                  
  163 |  3 TalkEdit.X.s    141 | External    | 00 |         |    0 | 00/0000               | L0739E4     EXT                  
  164 |  3 TalkEdit.X.s    142 | External    | 00 |         |    0 | 00/0000               | L0B4194     EXT                  
  165 |  3 TalkEdit.X.s    143 | External    | 00 |         |    0 | 00/0000               | L0705FF     EXT                  
  166 |  3 TalkEdit.X.s    144 | External    | 00 |         |    0 | 00/0000               | L0B3EC4     EXT                  
  167 |  3 TalkEdit.X.s    145 | External    | 00 |         |    0 | 00/0000               | L1505C2     EXT                  
  168 |  3 TalkEdit.X.s    146 | External    | 00 |         |    0 | 00/0000               | L04050F     EXT                  
  169 |  3 TalkEdit.X.s    147 | External    | 00 |         |    0 | 00/0000               | L040528     EXT                  
  170 |  3 TalkEdit.X.s    148 | External    | 00 |         |    0 | 00/0000               | L040529     EXT                  
  171 |  3 TalkEdit.X.s    149 | External    | 00 |         |    0 | 00/0000               | L04052A     EXT                  
  172 |  3 TalkEdit.X.s    150 | External    | 00 |         |    0 | 00/0000               | L04052C     EXT                  
  173 |  3 TalkEdit.X.s    151 | External    | 00 |         |    0 | 00/0000               | L040531     EXT                  
  174 |  3 TalkEdit.X.s    152 | External    | 00 |         |    0 | 00/0000               | L040534     EXT                  
  175 |  3 TalkEdit.X.s    153 | External    | 00 |         |    0 | 00/0000               | L040536     EXT                  
  176 |  3 TalkEdit.X.s    154 | External    | 00 |         |    0 | 00/0000               | L040539     EXT                  
  177 |  3 TalkEdit.X.s    155 | External    | 00 |         |    0 | 00/0000               | L04053A     EXT                  
  178 |  3 TalkEdit.X.s    156 | External    | 00 |         |    0 | 00/0000               | L05540F     EXT                  
  179 |  3 TalkEdit.X.s    157 | External    | 00 |         |    0 | 00/0000               | L055411     EXT                  
  180 |  3 TalkEdit.X.s    158 | External    | 00 |         |    0 | 00/0000               | L0553EB     EXT                  
  181 |  3 TalkEdit.X.s    159 | External    | 00 |         |    0 | 00/0000               | L055403     EXT                  
  182 |  3 TalkEdit.X.s    160 | External    | 00 |         |    0 | 00/0000               | L055405     EXT                  
  183 |  3 TalkEdit.X.s    161 | External    | 00 |         |    0 | 00/0000               | L0553FB     EXT                  
  184 |  3 TalkEdit.X.s    162 | External    | 00 |         |    0 | 00/0000               | L0553FD     EXT                  
  185 |  3 TalkEdit.X.s    163 | External    | 00 |         |    0 | 00/0000               | L0553F7     EXT                  
  186 |  3 TalkEdit.X.s    164 | External    | 00 |         |    0 | 00/0000               | L0553F9     EXT                  
  187 |  3 TalkEdit.X.s    165 | External    | 00 |         |    0 | 00/0000               | L0553E9     EXT                  
  188 |  3 TalkEdit.X.s    166 | External    | 00 |         |    0 | 00/0000               | L0553EF     EXT                  
  189 |  3 TalkEdit.X.s    167 | External    | 00 |         |    0 | 00/0000               | L0553F1     EXT                  
  190 |  3 TalkEdit.X.s    168 | External    | 00 |         |    0 | 00/0000               | L0553FF     EXT                  
  191 |  3 TalkEdit.X.s    169 | External    | 00 |         |    0 | 00/0000               | L055401     EXT                  
  192 |  3 TalkEdit.X.s    170 | Empty       | 00 |         |    0 | 00/0000               |                                  
  193 |  1   TalkEdit.S     17 | Empty       | 00 |         |    0 | 00/0000               |                                  
  194 |  1   TalkEdit.S     18 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Ctl.Macs     
  195 |  1   TalkEdit.S     19 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Desk.Macs    
  196 |  1   TalkEdit.S     20 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Dialog.Macs  
  197 |  1   TalkEdit.S     21 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Event.Macs   
  198 |  1   TalkEdit.S     22 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Int.Macs     
  199 |  1   TalkEdit.S     23 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Line.Macs    
  200 |  1   TalkEdit.S     24 | Directive   | 00 |         |    0 | 00/0000               |             use   4/List.Macs    
  201 |  1   TalkEdit.S     25 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Locator.Macs 
  202 |  1   TalkEdit.S     26 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Mem.Macs     
  203 |  1   TalkEdit.S     27 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Menu.Macs    
  204 |  1   TalkEdit.S     28 | Directive   | 00 |         |    0 | 00/0000               |             use   4/MidiSyn.Macs 
  205 |  1   TalkEdit.S     29 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Misc.Macs    
  206 |  1   TalkEdit.S     30 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Qd.Macs      
  207 |  1   TalkEdit.S     31 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Sound.Macs   
  208 |  1   TalkEdit.S     32 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Std.Macs     
  209 |  1   TalkEdit.S     33 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Text.Macs    
  210 |  1   TalkEdit.S     34 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Util.Macs    
  211 |  1   TalkEdit.S     35 | Directive   | 00 |         |    0 | 00/0000               |             use   4/Window.Macs  
  212 |  1   TalkEdit.S     36 | Empty       | 00 |         |    0 | 00/0000               |                                  
  213 |  1   TalkEdit.S     37 | Comment     | 00 |         |    0 | 00/0000               | *---------------------------------------
  214 |  1   TalkEdit.S     38 | Empty       | 00 |         |    0 | 00/0000               |                                  
  215 |  1   TalkEdit.S     39 | Global      | 00 |         |    0 | 00/0000               | L0F0000     ENT                  
  216 |  1   TalkEdit.S     40 | Code        | 00 |         |    1 | 00/0000 : 0B          |             PHD                  
  217 |  1   TalkEdit.S     41 | Code        | 00 |         |    1 | 00/0001 : 3B          |             TSC                  
  218 |  1   TalkEdit.S     42 | Code        | 00 |         |    1 | 00/0002 : 18          |             CLC                  
  219 |  1   TalkEdit.S     43 | Code        | 00 |         |    3 | 00/0003 : 69 92 FE    |             ADC   #$FE92         
  220 |  1   TalkEdit.S     44 | Code        | 00 |         |    1 | 00/0006 : 1B          |             TCS                  
  221 |  1   TalkEdit.S     45 | Code        | 00 |         |    3 | 00/0007 : 69 8B 00    |             ADC   #$008B         
  222 |  1   TalkEdit.S     46 | Code        | 00 |         |    1 | 00/000A : 5B          |             TCD                  
  223 |  1   TalkEdit.S     47 | Code        | 00 |         |    3 | 00/000B : F4 00 00    |             PEA   $0000          
  224 |  1   TalkEdit.S     48 | Code        | 00 |         |    1 | 00/000E : 7B          |             TDC                  
  225 |  1   TalkEdit.S     49 | Code        | 00 |         |    1 | 00/000F : 18          |             CLC                  
  226 |  1   TalkEdit.S     50 | Code        | 00 |         |    3 | 00/0010 : 69 7D FF    |             ADC   #$FF7D         
  227 |  1   TalkEdit.S     51 | Code        | 00 |         |    1 | 00/0013 : 48          |             PHA                  
  228 |  1   TalkEdit.S     52 | Code        | 00 |         |    2 | 00/0014 : D4 FA       |             PEI   $FA            
  229 |  1   TalkEdit.S     53 | Code        | 00 |         |    2 | 00/0016 : D4 F8       |             PEI   $F8            
  230 |  1   TalkEdit.S     54 | Code        | 00 |         |    3 | 00/0018 : F4 00 01    |             PEA   $0100          
  231 |  1   TalkEdit.S     55 | Code        | 00 |E 3      |    4 | 00/001B : 22 BE 13 02 |             JSL   L0313BE        
  232 |  1   TalkEdit.S     56 | Code        | 00 |         |    1 | 00/001F : 5A          |             PHY                  
  233 |  1   TalkEdit.S     57 | Code        | 00 |E 3      |    4 | 00/0020 : 22 98 3C 06 |             JSL   L073CDF        
  234 |  1   TalkEdit.S     58 | Code        | 00 |         |    1 | 00/0024 : 68          |             PLA                  
  235 |  1   TalkEdit.S     59 | Code        | 00 |         |    2 | 00/0025 : 85 D9       |             STA   $D9            
  236 |  1   TalkEdit.S     60 | Code        | 00 |E 2      |    3 | 00/0027 : AD 0D 51    |             LDA   L05510D        
  237 |  1   TalkEdit.S     61 | Code        | 00 |         |    2 | 00/002A : F0 0B       |             BEQ   L0F0037        
  238 |  1   TalkEdit.S     62 | Code        | 00 |         |    3 | 00/002C : F4 00 00    |             PEA   $0000          
  239 |  1   TalkEdit.S     63 | Code        | 00 |E 3      |    4 | 00/002F : 22 0C 00 14 |             JSL   L15000C        
  240 |  1   TalkEdit.S     64 | Code        | 00 |E 3      |    4 | 00/0033 : 22 9E 05 14 |             JSL   L15059E        
  241 |  1   TalkEdit.S     65 | Code        | 00 |         |    1 | 00/0037 : 5A          | L0F0037     PHY                  
  242 |  1   TalkEdit.S     66 | Code        | 00 |E 3      |    4 | 00/0038 : 22 95 5F 08 |             JSL   L095FB4        
  243 |  1   TalkEdit.S     67 | Code        | 00 |         |    1 | 00/003C : 68          |             PLA                  
  244 |  1   TalkEdit.S     68 | Code        | 00 |         |    1 | 00/003D : 4A          |             LSR                  
  245 |  1   TalkEdit.S     69 | Code        | 00 |         |    2 | 00/003E : B0 0B       |             BCS   L0F004B        
  246 |  1   TalkEdit.S     70 | Code        | 00 |         |    2 | 00/0040 : D4 F6       |             PEI   $F6            
  247 |  1   TalkEdit.S     71 | Code        | 00 |         |    2 | 00/0042 : D4 F4       |             PEI   $F4            
  248 |  1   TalkEdit.S     72 | Code        | 00 |E 3      |    4 | 00/0044 : 22 5A 18 06 |             JSL   L07185A        
  249 |  1   TalkEdit.S     73 | Code        | 00 |         |    3 | 00/0048 : 82 D2 05    |             BRL   L0F061D        
  250 |  1   TalkEdit.S     74 | Code        | 00 |E 2      |    3 | 00/004B : AD F3 50    | L0F004B     LDA   L0550F3        
  251 |  1   TalkEdit.S     75 | Code        | 00 |         |    2 | 00/004E : F0 15       |             BEQ   L0F0065        
  252 |  1   TalkEdit.S     76 | Code        | 00 |E 1 >>16 |    3 | 00/0050 : F4 00 00    |             PEA   ^L04050F       
  253 |  1   TalkEdit.S     77 | Code        | 00 |E 2      |    3 | 00/0053 : F4 0F 05    |             PEA   L04050F        
  254 |  1   TalkEdit.S     78 | Code        | 00 |E 3      |    4 | 00/0056 : 22 0A 01 06 |             JSL   L07010A        
  255 |  1   TalkEdit.S     79 | Code        | 00 |         |    2 | 00/005A : D4 F6       |             PEI   $F6            
  256 |  1   TalkEdit.S     80 | Code        | 00 |         |    2 | 00/005C : D4 F4       |             PEI   $F4            
  257 |  1   TalkEdit.S     81 | Code        | 00 |E 3      |    4 | 00/005E : 22 5A 18 06 |             JSL   L07185A        
  258 |  1   TalkEdit.S     82 | Code        | 00 |         |    3 | 00/0062 : 82 B8 05    |             BRL   L0F061D        
  259 |  1   TalkEdit.S     83 | Code        | 00 |         |    3 | 00/0065 : A9 01 00    | L0F0065     LDA   #$0001         
