------+--------------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File              Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
   28 |  1         iigs.s     28 | Directive   | 00 |         |    0 | 00/0000               |                      use       4/Sound.Macs         
   29 |  1         iigs.s     29 | Directive   | 00 |         |    0 | 00/0000               |                      use       4/Std.Macs           
   30 |  1         iigs.s     30 | Directive   | 00 |         |    0 | 00/0000               |                      use       4/Util.Macs          
   31 |  1         iigs.s     31 | Directive   | 00 |         |    0 | 00/0000               |                      use       4/Window.Macs        
   32 |  1         iigs.s     32 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   33 |  1         iigs.s     33 | Comment     | 00 |         |    0 | 00/0000               | *-------------------------------
   34 |  1         iigs.s     34 | Comment     | 00 |         |    0 | 00/0000               | * DIRECT PAGE
   35 |  1         iigs.s     35 | Comment     | 00 |         |    0 | 00/0000               | *-------------------------------
   36 |  1         iigs.s     36 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   37 |  1         iigs.s     37 | Equivalence | 00 |         |    0 | 00/0000               | dpFROM               =         $00                  
   38 |  1         iigs.s     38 | Equivalence | 00 |         |    0 | 00/0000               | dpTO                 =         {$00}+4              
   39 |  1         iigs.s     39 | Equivalence | 00 |         |    0 | 00/0000               | dpTHREE              =         {{$00}+4}+4          
   40 |  1         iigs.s     40 | Equivalence | 00 |         |    0 | 00/0000               | dpFOUR               =         {{{$00}+4}+4}+4      
   41 |  1         iigs.s     41 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   42 |  1         iigs.s     42 | Equivalence | 00 |         |    0 | 00/0000               | Debut                =         {{{{$00}+4}+4}+4}+4  
   43 |  1         iigs.s     43 | Equivalence | 00 |         |    0 | 00/0000               | Arrivee              =         {{{{{$00}+4}+4}+4}+4}+4
   44 |  1         iigs.s     44 | Equivalence | 00 |         |    0 | 00/0000               | Third                =         {{{{{{$00}+4}+4}+4}+4}+4}+4
   45 |  1         iigs.s     45 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   46 |  1         iigs.s     46 | Equivalence | 00 |         |    0 | 00/0000               | dpDATA               =         {{{{{{{$00}+4}+4}+4}+4}+4}+4}+4
   47 |  1         iigs.s     47 | Equivalence | 00 |         |    0 | 00/0000               | dpREAD               =         {{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4
   48 |  1         iigs.s     48 | Equivalence | 00 |         |    0 | 00/0000               | dpINSTR1             =         {{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4
   49 |  1         iigs.s     49 | Equivalence | 00 |         |    0 | 00/0000               | dpINSTR2             =         {{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4
   50 |  1         iigs.s     50 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   51 |  1         iigs.s     51 | Equivalence | 00 |         |    0 | 00/0000               | temp                 =         {{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4
   52 |  1         iigs.s     52 | Equivalence | 00 |         |    0 | 00/0000               | fileIN               =         {{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4
   53 |  1         iigs.s     53 | Equivalence | 00 |         |    0 | 00/0000               | fileOUT              =         {{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4
   54 |  1         iigs.s     54 | Equivalence | 00 |         |    0 | 00/0000               | fileLOOP             =         {{{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4
   55 |  1         iigs.s     55 | Equivalence | 00 |         |    0 | 00/0000               | theTICK              =         {{{{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4
   56 |  1         iigs.s     56 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   57 |  1         iigs.s     57 | Equivalence | 00 |         |    0 | 00/0000               | textX                =         {{{{{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+2; les X/Y pour afficher les
   58 |  1         iigs.s     58 | Equivalence | 00 |         |    0 | 00/0000               | textY                =         {{{{{{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+2}+2; caracteres QuickDraw II
   59 |  1         iigs.s     59 | Equivalence | 00 |         |    0 | 00/0000               | marginX              =         {{{{{{{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+2}+2}+2
   60 |  1         iigs.s     60 | Equivalence | 00 |         |    0 | 00/0000               | marginY              =         {{{{{{{{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+2}+2}+2}+2
   61 |  1         iigs.s     61 | Equivalence | 00 |         |    0 | 00/0000               | maxX                 =         {{{{{{{{{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+2}+2}+2}+2}+2
   62 |  1         iigs.s     62 | Equivalence | 00 |         |    0 | 00/0000               | maxY                 =         {{{{{{{{{{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+2}+2}+2}+2}+2}+2
   63 |  1         iigs.s     63 | Equivalence | 00 |         |    0 | 00/0000               | charWIDTH            =         {{{{{{{{{{{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+2}+2}+2}+2}+2}+2}+2
   64 |  1         iigs.s     64 | Equivalence | 00 |         |    0 | 00/0000               | charHEIGHT           =         {{{{{{{{{{{{{{{{{{{{{{{$00}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+4}+2}+2}+2}+2}+2}+2}+2}+2
   65 |  1         iigs.s     65 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   66 |  1         iigs.s     66 | Comment     | 00 |         |    0 | 00/0000               | *-------------------------------
   67 |  1         iigs.s     67 | Comment     | 00 |         |    0 | 00/0000               | * EQUATES
   68 |  1         iigs.s     68 | Comment     | 00 |         |    0 | 00/0000               | *-------------------------------
   69 |  1         iigs.s     69 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   70 |  1         iigs.s     70 | Equivalence | 00 |         |    0 | 00/0000               | refIsPointer         =         $0                   
   71 |  1         iigs.s     71 | Equivalence | 00 |         |    0 | 00/0000               | refIsHandle          =         $1                   
   72 |  1         iigs.s     72 | Equivalence | 00 |         |    0 | 00/0000               | refIsResource        =         $2                   
   73 |  1         iigs.s     73 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   74 |  1         iigs.s     74 | Equivalence | 00 |         |    0 | 00/0000               | appleKey             =         $0100                
   75 |  1         iigs.s     75 | Equivalence | 00 |         |    0 | 00/0000               | mouseDownEvt         =         $0001                
   76 |  1         iigs.s     76 | Equivalence | 00 |         |    0 | 00/0000               | mouseUpEvt           =         $0002                
   77 |  1         iigs.s     77 | Equivalence | 00 |         |    0 | 00/0000               | keyDownEvt           =         $0003                
   78 |  1         iigs.s     78 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   79 |  1         iigs.s     79 | Comment     | 00 |         |    0 | 00/0000               | *-----------------------
   80 |  1         iigs.s     80 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   81 |  1         iigs.s     81 | Equivalence | 00 |         |    0 | 00/0000               | modeCopy             =         $0000                
   82 |  1         iigs.s     82 | Equivalence | 00 |         |    0 | 00/0000               | modeForeCopy         =         $0004                ; QDII Table 16-10
   83 |  1         iigs.s     83 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   84 |  1         iigs.s     84 | Equivalence | 00 |         |    0 | 00/0000               | mode320              =         $00                  
   85 |  1         iigs.s     85 | Equivalence | 00 |         |    0 | 00/0000               | mode640              =         $80                  
   86 |  1         iigs.s     86 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   87 |  1         iigs.s     87 | Equivalence | 00 |         |    0 | 00/0000               | screen320            =         320                  
   88 |  1         iigs.s     88 | Equivalence | 00 |         |    0 | 00/0000               | screen640            =         640                  
   89 |  1         iigs.s     89 | Equivalence | 00 |         |    0 | 00/0000               | screenheight         =         200                  
   90 |  1         iigs.s     90 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   91 |  1         iigs.s     91 | Equivalence | 00 |         |    0 | 00/0000               | maxTCOLUMN           =         40                   
   92 |  1         iigs.s     92 | Equivalence | 00 |         |    0 | 00/0000               | maxTROW              =         19                   
   93 |  1         iigs.s     93 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   94 |  1         iigs.s     94 | Equivalence | 00 |         |    0 | 00/0000               | charHEIGHTdft        =         9                    
   95 |  1         iigs.s     95 | Equivalence | 00 |         |    0 | 00/0000               | charWIDTHdft         =         6                    
   96 |  1         iigs.s     96 | Empty       | 00 |         |    0 | 00/0000               |                                                     
   97 |  1         iigs.s     97 | Equivalence | 00 |         |    0 | 00/0000               | ptr012000            =         $012000              
   98 |  1         iigs.s     98 | Equivalence | 00 |         |    0 | 00/0000               | ptrE12000            =         $e12000              
   99 |  1         iigs.s     99 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  100 |  1         iigs.s    100 | Comment     | 00 |         |    0 | 00/0000               | *-----------------------
  101 |  1         iigs.s    101 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  102 |  1         iigs.s    102 | Equivalence | 00 |         |    0 | 00/0000               | chrLA                =         $08                  
  103 |  1         iigs.s    103 | Equivalence | 00 |         |    0 | 00/0000               | chrRET               =         $0d                  
  104 |  1         iigs.s    104 | Equivalence | 00 |         |    0 | 00/0000               | chrRA                =         $15                  
  105 |  1         iigs.s    105 | Equivalence | 00 |         |    0 | 00/0000               | chrESC               =         $1b                  
  106 |  1         iigs.s    106 | Equivalence | 00 |         |    0 | 00/0000               | chrSPC               =         $20                  
  107 |  1         iigs.s    107 | Equivalence | 00 |         |    0 | 00/0000               | chrCOMMA             =         $2c                  
  108 |  1         iigs.s    108 | Equivalence | 00 |         |    0 | 00/0000               | chrDEL               =         $7f                  
  109 |  1         iigs.s    109 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  110 |  1         iigs.s    110 | Equivalence | 00 |         |    0 | 00/0000               | MAX_LEN              =         40                   
  111 |  1         iigs.s    111 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  112 |  1         iigs.s    112 | Comment     | 00 |         |    0 | 00/0000               | *-----------------------
  113 |  1         iigs.s    113 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  114 |  1         iigs.s    114 | Equivalence | 00 |         |    0 | 00/0000               | indexBLACK           =         0                    
  115 |  1         iigs.s    115 | Equivalence | 00 |         |    0 | 00/0000               | indexRED             =         1                    
  116 |  1         iigs.s    116 | Equivalence | 00 |         |    0 | 00/0000               | indexORANGE          =         9                    
  117 |  1         iigs.s    117 | Equivalence | 00 |         |    0 | 00/0000               | indexWHITE           =         15                   
  118 |  1         iigs.s    118 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  119 |  1         iigs.s    119 | Comment     | 00 |         |    0 | 00/0000               | *-----------------------
  120 |  1         iigs.s    120 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  121 |  1         iigs.s    121 | Equivalence | 00 |         |    0 | 00/0000               | KBD                  =         $e0c000              
  122 |  1         iigs.s    122 | Equivalence | 00 |         |    0 | 00/0000               | KBDSTROBE            =         $e0c010              
  123 |  1         iigs.s    123 | Equivalence | 00 |         |    0 | 00/0000               | RDVBLBAR             =         $e0c019              
  124 |  1         iigs.s    124 | Equivalence | 00 |         |    0 | 00/0000               | VERTCNT              =         $e0c02e              
  125 |  1         iigs.s    125 | Equivalence | 00 |         |    0 | 00/0000               | CLOCKCTL             =         $e0c034              
  126 |  1         iigs.s    126 | Equivalence | 00 |         |    0 | 00/0000               | BUTN0                =         $e0c061              
  127 |  1         iigs.s    127 | Equivalence | 00 |         |    0 | 00/0000               | GSOS                 =         $e100a8              
  128 |  1         iigs.s    128 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  129 |  1         iigs.s    129 | Equivalence | 00 |         |    0 | 00/0000               | TRUE                 =         1                    
  130 |  1         iigs.s    130 | Equivalence | 00 |         |    0 | 00/0000               | FALSE                =         0                    
  131 |  1         iigs.s    131 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  132 |  1         iigs.s    132 | Comment     | 00 |         |    0 | 00/0000               | *-------------------------------
  133 |  1         iigs.s    133 | Comment     | 00 |         |    0 | 00/0000               | * GAME MACROS
  134 |  1         iigs.s    134 | Comment     | 00 |         |    0 | 00/0000               | *-------------------------------
  135 |  1         iigs.s    135 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  136 |  1         iigs.s    136 | Comment     | 00 |         |    0 | 00/0000               | *-------------------------------
  137 |  1         iigs.s    137 | Comment     | 00 |         |    0 | 00/0000               | * MAIN
  138 |  1         iigs.s    138 | Comment     | 00 |         |    0 | 00/0000               | *-------------------------------
  139 |  1         iigs.s    139 | Empty       | 00 |         |    0 | 00/0000               |                                                     
  140 |  1         iigs.s    140 | Code        | 00 |         |    1 | 00/0000 : 4B          |                      phk                            
  141 |  1         iigs.s    141 | Code        | 00 |         |    1 | 00/0001 : AB          |                      plb                            
  142 |  1         iigs.s    142 | Empty       | 00 |         |    0 | 00/0002               |                                                     
  143 |  1         iigs.s    143 | Code        | 00 |         |    1 | 00/0002 : 18          |                      clc                            
  144 |  1         iigs.s    144 | Code        | 00 |         |    1 | 00/0003 : FB          |                      xce                            
  145 |  1         iigs.s    145 | Code        | 00 |         |    2 | 00/0004 : C2 30       |                      rep       #$30                 
  146 |  1         iigs.s    146 | Empty       | 00 |         |    0 | 00/0006               |                                                     
  147 |  1         iigs.s    147 | Code        | 00 |         |    1 | 00/0006 : 7B          |                      tdc                            
  148 |  1         iigs.s    148 | Code        | 00 |  2      |    3 | 00/0007 : 8D 32 05    |                      sta       myDP                 
  149 |  1         iigs.s    149 | Empty       | 00 |         |    0 | 00/000A               |                                                     
  150 |  1         iigs.s    150 | Macro       | 00 |         |    0 | 00/000A               |                      _TLStartUp                       
  152 |  1         iigs.s    150 | Code        | 00 |         |    3 | 00/000A : A2 01 02    |                      LDX       #$201                ; load tool call #
  153 |  1         iigs.s    150 | Code        | 00 |         |    4 | 00/000D : 22 00 00 E1 |                      JSL       $E10000              ; go to dispatcher
  154 |  1         iigs.s    151 | Code        | 00 |         |    1 | 00/0011 : 48          |                      pha                            
  155 |  1         iigs.s    152 | Macro       | 00 |         |    0 | 00/0012               |                      _MMStartUp                       
  157 |  1         iigs.s    152 | Code        | 00 |         |    3 | 00/0012 : A2 02 02    |                      LDX       #$202                ; load tool call #
  158 |  1         iigs.s    152 | Code        | 00 |         |    4 | 00/0015 : 22 00 00 E1 |                      JSL       $E10000              ; go to dispatcher
  159 |  1         iigs.s    153 | Code        | 00 |         |    1 | 00/0019 : 68          |                      pla                            
  160 |  1         iigs.s    154 | Code        | 00 |  2      |    3 | 00/001A : 8D 2E 05    |                      sta       appID                
  161 |  1         iigs.s    155 | Code        | 00 |         |    3 | 00/001D : 09 00 01    |                      ora       #$0100               
  162 |  1         iigs.s    156 | Code        | 00 |  2      |    3 | 00/0020 : 8D 30 05    |                      sta       myID                 
  163 |  1         iigs.s    157 | Empty       | 00 |         |    0 | 00/0023               |                                                     
  164 |  1         iigs.s    158 | Macro       | 00 |         |    0 | 00/0023               |                      _MTStartUp                       
  166 |  1         iigs.s    158 | Code        | 00 |         |    3 | 00/0023 : A2 03 02    |                      LDX       #$203                ; load tool call #
  167 |  1         iigs.s    158 | Code        | 00 |         |    4 | 00/0026 : 22 00 00 E1 |                      JSL       $E10000              ; go to dispatcher
  168 |  1         iigs.s    159 | Empty       | 00 |         |    0 | 00/002A               |                                                     
  169 |  1         iigs.s    160 | Comment     | 00 |         |    0 | 00/002A               | *-----------------------------------
  170 |  1         iigs.s    161 | Comment     | 00 |         |    0 | 00/002A               | * MEMORY...
  171 |  1         iigs.s    162 | Comment     | 00 |         |    0 | 00/002A               | *-----------------------------------
  172 |  1         iigs.s    163 | Empty       | 00 |         |    0 | 00/002A               |                                                     
  173 |  1         iigs.s    164 | Code        | 00 |  2      |    3 | 00/002A : 20 D6 03    |                      jsr       make64KB             
  174 |  1         iigs.s    165 | Code        | 00 |         |    2 | 00/002D : 90 24       |                      bcc       okMEM1               
  175 |  1         iigs.s    166 | Empty       | 00 |         |    0 | 00/002F               |                                                     
  176 |  1         iigs.s    167 | Code        | 00 |         |    1 | 00/002F : 48          | koMEM                pha                            
  177 |  1         iigs.s    168 | Macro       | 00 |         |    0 | 00/0030               |                      PushLong  #memSTR1             
  181 |  1         iigs.s    168 | Code        | 00 |  1 >>16 |    3 | 00/0030 : F4 00 00    |                      PEA       #^#memSTR1           
  188 |  1         iigs.s    168 | Code        | 00 |  2      |    3 | 00/0033 : F4 5C 08    |                      PEA       #memSTR1             
  191 |  1         iigs.s    169 | Macro       | 00 |         |    0 | 00/0036               |                      PushLong  #errSTR2             
  195 |  1         iigs.s    169 | Code        | 00 |  1 >>16 |    3 | 00/0036 : F4 00 00    |                      PEA       #^#errSTR2           
  202 |  1         iigs.s    169 | Code        | 00 |  2      |    3 | 00/0039 : F4 89 08    |                      PEA       #errSTR2             
  205 |  1         iigs.s    170 | Macro       | 00 |         |    0 | 00/003C               |                      PushLong  #errSTR1             
  209 |  1         iigs.s    170 | Code        | 00 |  1 >>16 |    3 | 00/003C : F4 00 00    |                      PEA       #^#errSTR1           
  216 |  1         iigs.s    170 | Code        | 00 |  2      |    3 | 00/003F : F4 84 08    |                      PEA       #errSTR1             
  219 |  1         iigs.s    171 | Macro       | 00 |         |    0 | 00/0042               |                      PushLong  #errSTR2             
  223 |  1         iigs.s    171 | Code        | 00 |  1 >>16 |    3 | 00/0042 : F4 00 00    |                      PEA       #^#errSTR2           
  230 |  1         iigs.s    171 | Code        | 00 |  2      |    3 | 00/0045 : F4 89 08    |                      PEA       #errSTR2             
  233 |  1         iigs.s    172 | Macro       | 00 |         |    0 | 00/0048               |                      _TLTextMountVolume                       
  235 |  1         iigs.s    172 | Code        | 00 |         |    3 | 00/0048 : A2 01 12    |                      LDX       #$1201               ; load tool call #
  236 |  1         iigs.s    172 | Code        | 00 |         |    4 | 00/004B : 22 00 00 E1 |                      JSL       $E10000              ; go to dispatcher
  237 |  1         iigs.s    173 | Code        | 00 |         |    1 | 00/004F : 68          |                      pla                            
  238 |  1         iigs.s    174 | Code        | 00 |         |    3 | 00/0050 : 82 54 01    |                      brl       meQUIT1              
  239 |  1         iigs.s    175 | Empty       | 00 |         |    0 | 00/0053               |                                                     
  240 |  1         iigs.s    176 | Code        | 00 |  2      |    3 | 00/0053 : 8C 38 05    | okMEM1               sty       ptrFOND1             
  241 |  1         iigs.s    177 | Code        | 00 |  2      |    3 | 00/0056 : 8E 3A 05    |                      stx       ptrFOND1+2           
  242 |  1         iigs.s    178 | Code        | 00 |  2      |    3 | 00/0059 : 8E 3E 05    |                      stx       ptrFOND2+2           
  243 |  1         iigs.s    179 | Empty       | 00 |         |    0 | 00/005C               |                                                     
  244 |  1         iigs.s    180 | Comment     | 00 |         |    0 | 00/005C               | *-----------------------
  245 |  1         iigs.s    181 | Empty       | 00 |         |    0 | 00/005C               |                                                     
  246 |  1         iigs.s    182 | Code        | 00 |  2      |    3 | 00/005C : 20 D6 03    |                      jsr       make64KB             
  247 |  1         iigs.s    183 | Code        | 00 |         |    2 | 00/005F : B0 CE       |                      bcs       koMEM                
  248 |  1         iigs.s    184 | Empty       | 00 |         |    0 | 00/0061               |                                                     
  249 |  1         iigs.s    185 | Code        | 00 |  2      |    3 | 00/0061 : 8C 40 05    |                      sty       ptrUNPACK            
  250 |  1         iigs.s    186 | Code        | 00 |  2      |    3 | 00/0064 : 8E 42 05    |                      stx       ptrUNPACK+2          
  251 |  1         iigs.s    187 | Code        | 00 |  2      |    3 | 00/0067 : 8E 46 05    |                      stx       ptrBACKGND+2         
  252 |  1         iigs.s    188 | Code        | 00 |  2      |    3 | 00/006A : 8E 46 05    |                      stx       ptrIMAGE+2           
  253 |  1         iigs.s    189 | Empty       | 00 |         |    0 | 00/006D               |                                                     
  254 |  1         iigs.s    190 | Comment     | 00 |         |    0 | 00/006D               | *-----------------------------------
  255 |  1         iigs.s    191 | Comment     | 00 |         |    0 | 00/006D               | * DESKTOP MODE
  256 |  1         iigs.s    192 | Comment     | 00 |         |    0 | 00/006D               | *-----------------------------------
  257 |  1         iigs.s    193 | Empty       | 00 |         |    0 | 00/006D               |                                                     
  258 |  1         iigs.s    194 | Code        | 00 |         |    1 | 00/006D : 48          |                      pha                            
  259 |  1         iigs.s    195 | Code        | 00 |         |    1 | 00/006E : 48          |                      pha                            
  260 |  1         iigs.s    196 | Macro       | 00 |         |    0 | 00/006F               |                      PushWord  myID                 
  265 |  1         iigs.s    196 | Code        | 00 |  2      |    3 | 00/006F : AD 30 05    |                      LDA       myID                 
  266 |  1         iigs.s    196 | Code        | 00 |         |    1 | 00/0072 : 48          |                      PHA                            
  268 |  1         iigs.s    197 | Macro       | 00 |         |    0 | 00/0073               |                      PushWord  #{$2}                
  270 |  1         iigs.s    197 | Code        | 00 |         |    3 | 00/0073 : F4 02 00    |                      PEA       #{$2}                
  273 |  1         iigs.s    198 | Macro       | 00 |         |    0 | 00/0076               |                      PushLong  #1                   
  277 |  1         iigs.s    198 | Code        | 00 |         |    3 | 00/0076 : F4 00 00    |                      PEA       #^#1                 
  284 |  1         iigs.s    198 | Code        | 00 |         |    3 | 00/0079 : F4 01 00    |                      PEA       #1                   
  287 |  1         iigs.s    199 | Macro       | 00 |         |    0 | 00/007C               |                      _StartUpTools                       
  289 |  1         iigs.s    199 | Code        | 00 |         |    3 | 00/007C : A2 01 18    |                      LDX       #$1801               ; load tool call #
  290 |  1         iigs.s    199 | Code        | 00 |         |    4 | 00/007F : 22 00 00 E1 |                      JSL       $E10000              ; go to dispatcher
  291 |  1         iigs.s    200 | Macro       | 00 |         |    0 | 00/0083               |                      PullLong  ssREC                
  294 |  1         iigs.s    200 | Code        | 00 |         |    1 | 00/0083 : 68          |                      PLA                            
  296 |  1         iigs.s    200 | Code        | 00 |  2      |    3 | 00/0084 : 8D 8A 08    |                      STA       ssREC                
  301 |  1         iigs.s    200 | Code        | 00 |         |    1 | 00/0087 : 68          |                      PLA                            
  303 |  1         iigs.s    200 | Code        | 00 |  2      |    3 | 00/0088 : 8D 8C 08    |                      STA       ssREC+2              
  309 |  1         iigs.s    201 | Code        | 00 |         |    2 | 00/008B : 90 24       |                      bcc       okTOOL               
  310 |  1         iigs.s    202 | Empty       | 00 |         |    0 | 00/008D               |                                                     
  311 |  1         iigs.s    203 | Code        | 00 |         |    1 | 00/008D : 48          |                      pha                            
  312 |  1         iigs.s    204 | Macro       | 00 |         |    0 | 00/008E               |                      PushLong  #tolSTR1             
  316 |  1         iigs.s    204 | Code        | 00 |  1 >>16 |    3 | 00/008E : F4 00 00    |                      PEA       #^#tolSTR1           
  323 |  1         iigs.s    204 | Code        | 00 |  2      |    3 | 00/0091 : F4 42 08    |                      PEA       #tolSTR1             
  326 |  1         iigs.s    205 | Macro       | 00 |         |    0 | 00/0094               |                      PushLong  #errSTR2             
  330 |  1         iigs.s    205 | Code        | 00 |  1 >>16 |    3 | 00/0094 : F4 00 00    |                      PEA       #^#errSTR2           
  337 |  1         iigs.s    205 | Code        | 00 |  2      |    3 | 00/0097 : F4 89 08    |                      PEA       #errSTR2             
  340 |  1         iigs.s    206 | Macro       | 00 |         |    0 | 00/009A               |                      PushLong  #errSTR1             
  344 |  1         iigs.s    206 | Code        | 00 |  1 >>16 |    3 | 00/009A : F4 00 00    |                      PEA       #^#errSTR1           
  351 |  1         iigs.s    206 | Code        | 00 |  2      |    3 | 00/009D : F4 84 08    |                      PEA       #errSTR1             
  354 |  1         iigs.s    207 | Macro       | 00 |         |    0 | 00/00A0               |                      PushLong  #errSTR2             
  358 |  1         iigs.s    207 | Code        | 00 |  1 >>16 |    3 | 00/00A0 : F4 00 00    |                      PEA       #^#errSTR2           
  365 |  1         iigs.s    207 | Code        | 00 |  2      |    3 | 00/00A3 : F4 89 08    |                      PEA       #errSTR2             
  368 |  1         iigs.s    208 | Macro       | 00 |         |    0 | 00/00A6               |                      _TLTextMountVolume                       
  370 |  1         iigs.s    208 | Code        | 00 |         |    3 | 00/00A6 : A2 01 12    |                      LDX       #$1201               ; load tool call #
  371 |  1         iigs.s    208 | Code        | 00 |         |    4 | 00/00A9 : 22 00 00 E1 |                      JSL       $E10000              ; go to dispatcher
